MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,Family,Genus,Species,Label
1.0,0.647782951,0.6958163340000001,0.575207456,-0.13933194,-0.065488411,0.410144323,0.039982282,-0.210376492,0.211507372,0.168950459,-0.17812834100000002,-0.12610528,0.122023481,-0.014080774,-0.12426469,0.078627936,0.052868104000000006,-0.052335258,0.001677536,0.089012202,0.002090021,0,0,1,5
1.0,0.197637761,0.245526917,0.625229417,0.205077241,-0.008438896,-0.159073412,-0.058787275,0.06093419200000001,-0.088258763,-0.120390677,0.237591106,0.158355263,-0.244090794,-0.053966189000000005,0.28008566100000004,0.118498998,-0.069284699,-0.085077981,-0.058999997,0.16840006100000002,0.221713944,0,0,3,2
1.0,0.369821302,0.275779448,0.521558211,0.175178499,0.130124064,-0.045242085,0.012116943,0.240498248,-0.010141001,-0.29293944,0.089341017,0.370816272,-0.07575037700000001,-0.257604802,0.089551025,0.16151194900000002,-0.002244056,-0.06860995,-0.083562711,0.044223046,0.173714092,0,0,3,13
1.0,0.427681454,0.557222687,0.382228947,0.073295256,0.219190749,0.057656382,-0.14269983,0.027710666,0.140573149,0.002276438,0.039888515,0.08610127,-0.098248573,-0.041131486,0.180781235,-0.004575325,-0.074428893,0.065933662,-0.01055271,-0.023633839,0.109868986,2,2,6,3
1.0,0.569287254,0.6748994690000001,0.6975995559999999,-0.05988237,-0.126920619,0.412693961,0.193376275,-0.263329679,0.083965371,0.304327724,-0.150263405,-0.200776274,0.075692675,0.04366341,-0.14158974800000002,-0.021906914,0.142680952,-0.015187103,-0.04821933,0.067355361,0.010252228,0,0,1,5
1.0,0.205131181,0.046043519000000005,0.379809736,0.13935209199999998,0.057400524,-0.005266429,0.132411319,0.269221479,0.104053169,-0.253405038,-0.037584922,0.286611251,0.034521123,-0.212117149,0.036130568,0.212277917,0.050431632,-0.094417991,-0.135536251,0.027317338,0.214222718,0,0,3,2
1.0,0.368921886,0.463249818,0.569104324,0.137125757,0.07428375,-0.015858498999999998,0.066423835,0.277404776,0.054899243,-0.328269308,0.131917852,0.362272059,-0.080796753,-0.197053165,0.176597903,0.200341223,-0.040273892,-0.113475468,-0.055959252,0.08608406,0.16986975,0,0,3,13
1.0,0.005421233,0.603517845,0.368648031,0.178265192,0.294785432,0.033605885,-0.182752589,0.00871612,0.111044577,0.104860242,0.075996884,0.030436855,-0.097715453,-0.082401106,0.099535534,0.07728338400000001,-0.029249200000000006,0.048280606,-0.011089199,-0.055763283,0.017436738,2,2,6,15
1.0,0.556767102,0.227797545,0.644264692,0.313154401,0.02066354,-0.16543289,0.153986738,0.280800269,0.062070306,-0.264608423,-0.048920467,0.369108426,0.056944097,-0.241108178,-0.102490479,0.142776388,0.136731629,0.016233392,-0.118761218,-0.021504417,0.217316664,0,0,3,8
1.0,0.7541089059999999,0.3946106820000001,0.72167758,0.027572276,0.004278115,0.069151737,0.457006645,0.362288217,-0.105014391,-0.281930152,0.391718395,0.189679684,-0.471266977,-0.017431528999999998,0.225843946,-0.174592936,-0.224613425,0.030556794,0.029054373,0.245499499,-0.127065346,0,0,3,8
0.8167429970000001,0.662584817,0.237930004,1.0,0.34835234299999995,-0.231342957,-0.146146513,0.488107786,0.493494055,-0.208585526,-0.266877879,0.484740418,0.406784513,-0.279944536,-0.090890654,0.403054881,0.304163032,-0.142736176,-0.201800606,-0.043584787,0.04345887,-0.245831367,0,0,3,8
1.0,0.364488375,0.31888141,0.258209987,-0.023516175,0.044010857,0.16688272199999998,0.048558226,-0.060570734,0.028976759,0.051992751,-0.003913392,0.012196054,0.044219843,0.01690314,-0.017557377,-0.010270268,0.0057977440000000005,0.019147769,0.012534915,0.001554134,0.00413253,3,5,9,16
1.0,0.486021395,0.27342579300000003,0.603197123,0.19564065,0.04336501,-0.120485279,0.05857686700000001,0.266877191,0.002138138,-0.25444668800000003,0.108137969,0.339751999,-0.152724853,-0.297784887,0.068294958,0.213222147,0.057021243,-0.090377536,-0.169299857,0.07095422,0.213790429,0,0,3,11
1.0,0.533198685,0.375740385,0.198603844,0.057682121,0.152740871,0.01104107,-0.050793142,0.074734761,0.039700616,-0.063300333,0.044966462,0.068631545,-0.057836975,0.000192078,0.079058941,-0.030814773,-0.016806725,0.042313407,-0.01471926,-0.0024178710000000003,0.080482463,2,2,6,4
1.0,0.266510685,-0.103073383,0.257622192,0.384834586,0.173199004,-0.172703493,-0.17507786600000005,0.110582379,0.214797107,-0.001884473,-0.21234648600000006,-0.096397115,0.17017456399999994,0.229264988,-0.016525907,-0.171540455,-0.070235152,0.052046490999999986,0.044307443,-0.016184698,-0.07387952,1,1,0,42
1.0,0.270090001,-0.092301189,0.27385069,0.444447431,0.23458403,-0.12836351599999998,-0.034585654,0.217136333,0.201351993,-0.006812622,-0.178033002,-0.014336436,0.227960526,0.114617478,-0.069541596,-0.152283137,-0.049467008,0.059710347,-0.020021295,-0.078723527,0.016165217,1,1,0,23
1.0,0.436374544,0.420010568,0.536770895,0.05877008,0.075169716,-0.05813300900000001,0.0216917,0.261619097,-0.024741425,-0.36944845,0.16804819399999998,0.395017349,-0.214152707,-0.236714041,0.172493865,0.173623878,-0.061506007,-0.053192062000000005,-0.056669037,0.121642884,0.191224978,0,0,3,21
1.0,0.387730825,0.341160824,0.5285731929999999,0.12510276,-0.026118443,-0.102035953,0.053327019,0.275411418,0.114935471,-0.246082824,0.035714634,0.323765087,-0.068981139,-0.302835862,0.038818288,0.174096662,0.032580023,0.001844,-0.080821564,-0.029099723,0.14764936,0,0,3,10
1.0,0.207984828,0.109207277,0.494508513,0.17859586100000002,0.023401873,-0.13122151599999998,0.020246849,0.254088938,0.09232666,-0.212030439,0.097743778,0.359667908,-0.108559065,-0.328838326,0.029616091,0.203115966,0.033782265,-0.097760039,-0.20926725,-0.021214392,0.197740099,0,0,3,1
1.0,0.329967408,0.223054453,0.6575436610000001,0.353171733,0.055912377,-0.157360321,0.065086453,0.35515548700000005,0.173196734,-0.25970969,0.009076321,0.31950553,0.020957607,-0.217456054,-0.015360063,0.14128796300000002,0.054955635,-0.042953658,-0.134103321,-0.00310256,0.17032786,0,0,3,8
1.0,0.67852438,0.708782439,0.387650974,-0.025286277000000003,0.16446415,0.060682394,0.198877524,0.210911122,-0.281479984,-0.090344283,0.38171728,-0.110093814,-0.276649982,0.200135819,0.148954236,-0.119229076,-0.033495359,0.054164039,0.107365546,0.043503308,-0.175217514,2,2,5,0
1.0,0.183669114,0.054972307000000005,0.493708134,0.189867658,0.022227003,-0.177860145,0.010915401000000002,0.310658747,0.131756355,-0.226758769,0.021235608,0.37995329,0.020094709,-0.281413309,0.020373521,0.20090148,0.051256968,-0.08669946699999999,-0.165321059,-0.016865145,0.214272904,0,0,3,8
1.0,0.14311137,0.342804701,0.335283575,0.167494439,0.183399273,0.098220685,-0.137280445,-0.058498535,0.091205232,0.066635751,0.055026539000000006,0.098883147,-0.055654387,-0.13997247699999998,-0.011163095,0.08626205099999999,0.046189181,0.016432863,-0.025457454,-0.078451874,-0.001524669,2,2,6,15
1.0,0.7682243409999999,0.557386966,0.6817525459999999,0.112900178,0.05685389900000001,-0.079017234,-0.01885518,0.326282834,-0.083495315,-0.468530816,0.198926951,0.496961871,-0.260408202,-0.435858982,0.235651842,0.257061672,-0.090716716,-0.132706441,-0.091789297,0.118319279,0.210281224,0,0,3,13
1.0,0.076389405,0.10373657,0.612840799,0.318075629,0.094450275,-0.147919029,0.009014691,0.270738387,0.045986992,-0.21702462600000005,0.105618583,0.233187636,-0.144308537,-0.14840504,0.104079864,0.05150471,-0.08583136400000001,-0.034573645,-0.005534959,0.129797206,0.121368622,0,0,3,27
1.0,0.044558644,0.335867333,0.35223443200000004,0.203339561,0.251296407,0.148151203,-0.165404361,-0.095274054,0.07089901700000001,0.105714103,0.026715267,0.069181811,-0.02538649,-0.14015815,-0.038728559,0.142718304,0.054192951,-0.03119053,-0.025905795,-0.057534965999999986,-0.016024203,2,2,6,3
1.0,-0.014781551,0.17126468,0.534814582,0.13392261,-0.008279348,-0.147142368,-0.036358554,0.266349556,0.119683405,-0.237044635,0.114273967,0.234665234,-0.157512966,-0.189793073,0.183479137,0.167361709,-0.006835659,-0.063198814,-0.089115684,0.106850401,0.184799717,0,0,3,27
1.0,0.14941717699999998,0.071859751,0.423634224,0.150495207,-0.011269901,-0.128461883,0.033855997,0.30425588,0.173588863,-0.223955729,-0.020411262,0.276291657,-0.023830913,-0.276794666,0.004380269,0.224749003,0.090945646,-0.086618825,-0.133084504,-0.015206203,0.190724072,0,0,3,2
1.0,0.153909335,0.050514315,0.388771355,0.12962886699999998,0.006823779,-0.067592196,0.078524131,0.23299264,0.054754908,-0.284894758,-0.014146243,0.303080149,-2.4e-05,-0.248044034,-0.0039324320000000005,0.208071464,0.051243406,-0.105244653,-0.16675417,0.01576782,0.218950468,0,0,3,2
1.0,0.823853508,0.795752281,0.432922473,0.031701867,0.200322552,-0.043444585999999986,-0.124025797,0.127067397,0.112161224,-0.107736779,0.035273800000000015,0.085865317,-0.094349039,-0.20468274,0.068684983,0.167081258,-0.00145895,0.049013039,0.048827957000000005,-0.037956396,0.132566447,2,2,6,3
1.0,0.369494256,0.350453165,0.537302395,0.05818274900000001,-0.039176925,-0.041384962,0.156675296,0.351020884,0.053180215,-0.360196824,0.079983771,0.368862455,-0.08937454800000001,-0.249208386,0.120733389,0.209017382,-0.047164011,-0.139674503,-0.122750907,0.063308221,0.18120786,0,0,3,11
1.0,0.112623624,0.265673277,0.246649093,0.177451528,0.374103168,0.012467302,-0.343225614,-0.109173109,0.258443851,0.258639705,-0.139994067,-0.272859505,0.011456385,0.222196683,0.131893783,-0.050725919,-0.133186506,-0.08858054800000001,0.031333164,0.148905515,0.11833691,0,0,1,50
1.0,0.5098453039999999,0.653280505,0.5403659239999999,-0.242249971,-0.156555563,0.409251635,0.08687488800000001,-0.296439233,0.130367489,0.268234232,-0.14678920199999998,-0.17838389,0.154978889,0.051962671,-0.179830825,0.012870942,0.18144003600000005,0.013745599,-0.076975049,0.036776049,0.072064671,0,0,1,5
0.6232971860000001,0.464006312,1.0,0.228656027,-0.229627715,0.283516217,0.03414106,0.00566926,0.13744266800000002,0.17998280600000002,-0.193370922,-0.095780863,0.161363617,0.191124763,-0.004309303,-0.035893351000000004,0.170113865,0.17981155399999998,-0.015084795,-0.047408916,-0.039918197,-0.022828827000000003,2,2,6,15
1.0,0.533335087,0.433322434,0.213789643,0.084840632,0.12937997099999998,0.020501074,-0.00859768,0.119024648,0.076984305,-0.093076382,0.03476004,0.095525201,-0.043680458,-0.034585077,0.058462176,-0.017945964,-0.031299145,0.02074786,-0.045459902,-0.003392855,0.091457646,2,2,6,4
1.0,-0.08964380400000001,0.78638858,0.379691761,-0.379343835,0.501597446,0.479873946,-0.034478288,-0.13694956,-0.482448529,-0.17874760399999998,0.690888875,0.319269303,-0.109500293,-0.181291242,-0.016671428999999998,-0.087594832,-0.120213103,0.192869945,0.358280434,-0.064078587,-0.379304322,3,5,9,55
1.0,0.568474758,0.385864194,0.542426372,0.06477569,-0.026305847,-0.061185011,0.060627841,0.20475424,0.078671134,-0.343570792,-0.05738027900000001,0.302312523,-0.07202887200000001,-0.270467648,-0.0001557,0.131027218,-0.028864362,-0.085794008,-0.13095006,-0.055330892,0.147900583,0,0,3,10
1.0,0.354629123,0.5300313870000001,0.398263478,0.07125358400000001,0.183996049,0.056338825,-0.105882206,0.118398293,0.174855349,-0.134399567,-0.092756718,0.228282168,0.014581742,-0.16214177300000002,0.128146006,0.094188113,-0.121380679,-0.041107279,0.030886939,0.015764879,0.040022102,2,2,6,4
1.0,0.7055604190000001,0.7123948179999999,0.371988747,-0.087596526,0.073208839,0.006294274,0.122355622,0.123353508,-0.16267585699999998,-0.03981824,0.260157329,-0.058665745,-0.141709582,0.211561105,0.13126448300000002,-0.026677113,0.017656135,-0.026202749,0.038967002,-0.015917425,-0.14083358699999998,2,2,5,0
1.0,0.15772985,0.129205653,0.591633716,0.275525626,-0.006178261,-0.15349464,0.08274689,0.206554827,-0.110399915,-0.327039538,0.140836114,0.324661202,-0.203326338,-0.268546582,0.113816329,0.179313117,-0.037457328,-0.141004292,-0.094308687,0.106878514,0.186065922,0,0,3,27
1.0,0.426760096,0.443837488,0.555739985,0.122483229,0.048058219000000006,-0.021947212,0.05294562,0.300070503,-0.042423204000000006,-0.367296095,0.102556448,0.379419772,-0.064286317,-0.275505492,0.08794569199999999,0.204810258,-0.004161297,-0.088948153,-0.087003135,0.038429097,0.090417502,0,0,3,13
1.0,0.03786055,0.188971911,0.651938538,0.237405849,0.054042295,-0.120044867,-0.023645804,0.191921694,0.005201376,-0.136611459,0.257616409,0.163229857,-0.373495026,-0.207761191,0.306321811,0.194965648,-0.149449596,-0.196550563,-0.071178863,0.232197634,0.237834908,0,0,3,6
1.0,0.652160382,0.834667888,0.300012193,-0.19961427,0.233961727,0.08832520699999999,-0.060652296,0.114765686,-0.083933144,-0.166710719,0.193021967,-0.06606709,-0.182935499,0.133622939,0.133281534,-0.081340751,0.018318614,0.108103609,0.103806765,-0.012865134,-0.127623075,2,2,5,25
1.0,0.168778105,0.338729749,0.264456421,0.200337638,0.211017781,0.095088863,-0.151404382,-0.042456757000000005,0.119215861,0.061218629,0.026118354,0.097159439,-0.07082840900000001,-0.17481277,0.030133823,0.13722811,0.01211335,0.003141821,-0.015598598,-0.079931966,0.017197902,2,2,6,4
1.0,0.529391664,0.292281015,0.460404266,0.179738935,0.082404192,-0.074053903,-0.025101672,0.151138032,0.04669425,-0.274624714,0.062815833,0.38461521,-0.008543358000000001,-0.249588333,0.058567078,0.181757433,0.07153683400000001,-0.011165623,-0.072524566,0.056972222,0.238342945,0,0,3,10
1.0,-0.041180426,0.05687635,0.5896754470000001,0.291824156,-0.009353094,0.011253768,-0.035267227000000005,0.009461549,0.167363235,0.006609662,-0.177799197,-0.049733158,0.194803308,0.17078919399999998,-0.018460457,-0.142815825,-0.079873184,0.133221144,0.104925175,-0.095805734,-0.14721711,1,1,0,42
1.0,0.5694919629999999,0.353154924,0.560413885,0.111574293,-0.048956399000000005,-0.150770513,-0.01761063,0.239765148,0.071753728,-0.270068921,0.072005504,0.328707793,-0.066838421,-0.241754406,0.131257121,0.258579732,0.007744131,-0.02046152,-0.038694923,0.036979775,0.176213898,0,0,3,10
1.0,0.158448135,0.42549376,0.311498716,0.145595762,0.237419419,0.08525947199999999,-0.14804225,-0.044991367,0.107463839,0.101093073,0.050659779,0.060218743,-0.036175391,-0.098823726,0.030289646,0.093647905,0.00689275,-0.009538163,-0.024742858,-0.082388741,0.02244399,2,2,6,15
1.0,0.450803676,0.132671236,0.659731693,0.326168795,0.03549589,-0.226365592,0.129200808,0.358248145,-0.010926702,-0.49212781,-0.125728586,0.356689739,0.0170221,-0.277288992,0.018746762,0.29239234,0.136673886,-0.017482371,-0.141148513,-0.062989176,0.218855631,0,0,3,8
1.0,0.103411701,0.06964817599999999,0.542871684,0.187563975,0.006455373,-0.207771968,-0.05630809,0.247590282,0.127407493,-0.208711239,0.093956082,0.332444292,-0.08824964199999999,-0.289343632,0.028788831,0.185995539,-0.026188789,-0.165464318,-0.190539647,0.020516553,0.199543289,0,0,3,1
1.0,0.156604797,0.197354549,0.561966065,0.221473093,0.0022551570000000003,-0.164267981,-0.001471688,0.205686368,-0.004713284,-0.200797027,0.20457001,0.266775953,-0.16438501,-0.11639799,0.28112977,0.221428665,-0.064789573,-0.13480956,-0.043728317,0.18368961,0.17588548399999998,0,0,3,6
1.0,0.048462812,0.1619483,0.5990891279999999,0.28916517,0.097647363,-0.144413369,-0.035244158,0.222005979,0.080685076,-0.111728317,0.241213213,0.196920894,-0.31903794,-0.161906059,0.29388337,0.24066703,-0.116374074,-0.189801352,-0.058391323,0.20321228,0.21940614100000005,0,0,3,6
1.0,-0.155579424,-0.136254015,0.458325493,0.328449036,0.081363496,0.009206851,-0.060862623,-0.042093402,0.182167612,0.074183899,-0.20168777,-0.118706256,0.228701465,0.17367759600000002,-0.090304308,-0.174559833,-0.05338263,0.043282233,0.096896097,0.07516209900000001,-0.04675034,2,7,4,22
1.0,0.146626813,0.1622648,0.551755636,0.244710537,0.093371371,-0.099426533,-0.011493088,0.168966963,-0.006422801999999999,-0.149844489,0.184230789,0.212076148,-0.266511031,-0.171071905,0.26483649800000003,0.199410861,-0.091884994,-0.19897216,-0.098680027,0.157789745,0.161454829,0,0,3,6
1.0,0.27952629100000004,0.300746935,0.482181423,0.116709599,0.107965502,-0.032332568,0.036971242,0.269349064,-0.002333581,-0.281405744,0.201050313,0.259563425,-0.283214741,-0.172555276,0.255973197,0.12270777,-0.148886483,-0.142570031,-0.011400979,0.137049561,0.120640783,0,0,3,21
1.0,0.576088409,0.724627899,0.6114265329999999,-0.202665319,-0.158261454,0.498547286,0.037024731,-0.35746005200000003,0.145945559,0.304966307,-0.093802263,-0.069676254,0.315357746,0.133614536,-0.17900269800000002,0.044030442,0.187410562,-0.08949635199999999,-0.08449982,0.085116376,0.078415795,0,0,1,5
1.0,0.16395861,0.277569614,0.355506395,0.228466818,0.181284263,0.08017797,-0.160387098,-0.029475223,0.152598566,0.044726919,0.00777403,0.127321726,-0.023643783,-0.114303856,0.032553639,0.094101081,0.016594149,-0.020114417,0.049383377,-0.034741316,-0.058276724,2,2,6,4
1.0,0.125324242,0.342918671,0.342014236,0.171193032,0.190645214,0.13171469800000002,-0.119846601,-0.034837216000000004,0.11669791,0.064446755,0.045422949,0.101219947,-0.034413263,-0.117663255,0.012124782,0.088005735,0.031064081,0.01743647,-0.013224736,-0.064596473,-0.023313378,2,2,6,15
1.0,0.127422041,0.170255173,0.584294168,0.292469841,0.07134554900000001,-0.180328475,0.015412422,0.218653947,-0.032101814,-0.235871956,0.193464802,0.265092155,-0.224013061,-0.200602505,0.224181462,0.239567904,-0.068268837,-0.192588266,-0.115098702,0.180515554,0.239876727,0,0,3,6
1.0,0.531426236,0.654499432,0.43584198,-0.171304348,0.071844524,0.395399091,-0.027587845,-0.225193444,0.208944026,0.204742196,-0.181404642,-0.006204745,0.194990122,-0.05570299,-0.131083265,0.06516765599999999,0.058225719,-0.099640239,-0.027576187,0.071044387,0.010162638,0,0,1,5
1.0,0.268198113,0.213625873,0.619342095,0.238444402,0.09401025,-0.124322767,0.076009055,0.349793846,0.056115493,-0.276556893,0.195958139,0.400098458,-0.118605191,-0.306573035,0.024028654,0.223388894,0.06298586099999999,-0.115300912,-0.224466516,0.002991232,0.217800698,0,0,3,11
1.0,0.312886106,0.366295634,0.5599014929999999,0.107345427,-0.001367259,-0.101071752,0.098347557,0.357129197,0.013580485,-0.316786418,0.237646971,0.33542239100000004,-0.231468811,-0.162786442,0.223944917,0.122962359,-0.114546001,-0.091553616,-0.025326713,0.15590215,0.148511904,0,0,3,21
1.0,0.5093644629999999,0.77489803,0.5037292560000001,-0.23220694100000006,-0.001055441,0.447678344,0.043607186,-0.261069773,0.23813352,0.266044121,-0.251839239,-0.0618396,0.236155217,-0.046537974,-0.164797282,0.102587889,0.089256106,-0.077397921,-0.024513439,0.033787496,-0.007375395,0,0,1,5
1.0,0.13280351199999998,0.019450542,0.316271483,0.338853339,0.248189712,-0.053401193,-0.372574533,-0.067338255,0.449331031,0.232918989,-0.289535997,-0.26029402100000004,0.109374924,0.244847843,0.118024173,-0.048893925,-0.157103399,-0.071009586,0.131623984,0.157647955,-0.014066132,0,0,1,37
1.0,0.213431619,-0.026058532,0.282978204,0.321855222,0.21495252,-0.002081882,-0.194374307,-0.118342422,0.238794238,0.262418596,-0.093754049,-0.251629271,0.032490982,0.216558959,0.109842612,-0.065960193,-0.109429347,-0.0500734,0.046573126,0.14988388800000002,0.076485644,0,0,1,50
1.0,0.243254933,0.040460274,0.341595044,0.34330549200000005,0.195141413,-0.086278886,-0.30270968600000003,-0.056839797,0.3751534,0.240874488,-0.263402112,-0.321201062,0.085572867,0.260819918,0.062243892,-0.16802233,-0.153209429,-0.061515172,0.098579653,0.150457454,-0.009598641,0,0,1,37
1.0,0.263143027,0.346405901,0.528177772,0.106027787,0.066687573,-0.043950008,0.025491195,0.25131959600000003,-0.01406295,-0.254957193,0.181328766,0.244145087,-0.275171451,-0.147588692,0.259891716,0.112118111,-0.152547531,-0.160667745,-0.046526856,0.161754158,0.119364481,0,0,3,21
1.0,0.21809513,0.6425118000000001,0.367179897,-0.23824894,0.275694428,0.265511327,-0.20326568,0.057749552,0.152010144,-0.242177311,-0.042684587,0.327242021,0.078123075,-0.215223813,-0.031650438,0.119701901,0.003045168,-0.07008628,0.063327199,0.100827357,-0.038070906,0,3,7,9
1.0,0.664495294,0.6371421979999999,0.456480533,0.100771961,0.20602572,0.06884016700000001,0.236354628,0.198263737,-0.259062576,-0.006204238000000001,0.4183480470000001,-0.107032023,-0.246373858,0.162282964,0.098298177,-0.133926737,-0.053433042,-0.032297323,0.080449083,0.07634590599999999,-0.148002975,2,2,5,0
1.0,0.119855996,0.587032598,0.492384662,0.581123883,0.17008700699999998,-0.237205159,0.248313797,0.37638712,0.028794852000000006,-0.369700026,0.220844442,0.480417559,0.0032240940000000003,-0.470717629,-0.107950093,0.451186445,0.144442304,-0.333378697,-0.361648778,0.059520303,0.393843105,0,0,3,1
1.0,0.309894833,0.294236217,0.5345730129999999,0.16935212600000002,-0.009949935,-0.17626866300000002,0.023709753,0.286760757,-0.066855924,-0.369979834,0.099798686,0.316718443,-0.209435146,-0.286568644,0.165935382,0.245725408,-0.010284513,-0.137440869,-0.100608795,0.098604571,0.197268987,0,0,3,21
1.0,0.201818935,0.295986474,0.264683808,0.182750496,0.249349316,0.103709363,-0.198540228,-0.043754345,0.133082461,0.054306737,0.048199376,0.105324478,-0.042185443,-0.132531293,0.029959961,0.129533885,0.046168276,-0.006042889,0.001187293,-0.036160083,-0.010342436,2,2,6,4
1.0,0.483696706,0.383266825,0.5475892920000001,0.120014642,0.030974507,-0.063191099,0.067871894,0.29309157,0.084776352,-0.288467928,0.02489231,0.356031434,-0.028161369,-0.22414601,0.128110404,0.250111476,0.006531903,-0.01642772,-0.043065105,0.020815802,0.150232583,0,0,3,10
1.0,-0.512793711,0.056322319,0.259676948,0.030139601,0.369783489,-0.117153846,-0.18929241,0.248947575,0.193566234,-0.102387486,-0.130238716,-0.18065763,0.127350267,0.123271144,-0.088577595,0.096589062,0.255260748,0.04703941,-0.016642725,-0.046598067,-0.055861569000000014,2,6,10,32
1.0,0.508534,0.766698058,0.4616355620000001,-0.250653679,-0.017806838999999998,0.390765541,0.0034418070000000003,-0.244723435,0.223395173,0.203249035,-0.267967524,-0.047877467,0.253101722,-0.034324455,-0.142984327,0.158300151,0.145465389,-0.036539057,0.025993494,0.094450987,0.013399105,0,0,1,5
1.0,0.134050003,0.217011379,0.666775345,0.224590049,-0.00483792,-0.112920002,0.112194439,0.268408049,-0.009320635,-0.230367939,0.18982641600000005,0.256997064,-0.210307395,-0.191470308,0.233466498,0.217195458,-0.112518986,-0.165248954,-0.051757315,0.17046360100000002,0.169895396,0,0,3,6
1.0,0.37434713,0.232122831,0.571378122,0.198925019,-0.027913758,-0.173488542,0.114954618,0.27003584,0.008577578,-0.286708266,0.121731118,0.335646475,-0.104942299,-0.256901752,0.020261674,0.17777935600000006,0.093038163,-0.067528277,-0.207618269,-0.014709323,0.204859142,0,0,3,8
1.0,0.28130077800000003,0.295132885,0.5708256279999999,0.092848315,0.006000303,-0.096273302,0.083491996,0.330341603,0.003828367,-0.305986795,0.17351192,0.407140881,-0.13607092699999998,-0.277098795,0.110214237,0.202830897,-0.042448992000000005,-0.150157393,-0.098309397,0.159976847,0.274280591,0,0,3,11
1.0,0.194899053,0.5556620529999999,0.32026812,-0.199690431,0.315346803,0.349498545,-0.191033691,-0.0430984,0.075154039,-0.231946995,-0.020569449,0.300336693,0.038094319,-0.199661965,-0.052882089000000014,0.026084285,-0.075819532,-0.033430699,0.13292795300000002,0.103824031,-0.099415438,0,3,7,9
1.0,0.273392122,0.045872623,0.326355006,0.395663056,0.199402264,-0.089263971,-0.252844519,-0.008987364,0.382853612,0.246222976,-0.260958942,-0.296917423,0.129387846,0.297203515,0.057080725,-0.138418019,-0.122358438,-0.040364178,0.13772230800000002,0.190806414,-0.037791376,0,0,1,37
1.0,0.348865725,0.428769166,0.662567082,0.161040725,0.031640236,-0.06553229,0.113430544,0.36273096,-0.000209092,-0.32183691,0.122118283,0.40068068,-0.116940622,-0.260630379,0.155293831,0.220411251,-0.038676212,-0.07955260900000001,-0.084417305,0.069968024,0.178394997,0,0,3,13
1.0,0.095875335,0.284527085,0.368713174,0.251971088,0.203050328,0.108960181,-0.131452732,-0.065761536,0.114873989,0.08789782,0.033531928,0.07508920599999999,-0.047617477000000005,-0.132997774,0.032844971,0.132645714,0.032157847,0.011755571,-0.012966262,-0.034319191,0.021917346,2,2,6,3
1.0,0.13478627,0.698266431,0.450359615,-0.20141844,0.315445534,0.260754119,-0.270712973,0.047741402,0.275958222,-0.158907415,-0.178321249,0.2127193,0.153216839,-0.063189007,-0.072959288,0.009241561,-0.023474756,-0.007969776,0.088811844,0.033748419,-0.129816535,0,3,7,9
1.0,0.7054670209999999,0.840591671,0.410559637,-0.090159461,0.250892434,0.155186641,0.017670398,0.113708844,-0.179257153,-0.032630276,0.305225854,-0.141187069,-0.30047292,0.112572467,0.062164099,-0.176427752,-0.06530575,0.04295828,0.094608179,-0.041164188,-0.187248355,2,2,5,25
1.0,0.471093234,0.383415554,0.234442671,0.07547165,0.196486909,0.0116692,-0.056161995,0.089762916,0.09659428,-0.046600701,0.019758854,0.043168979,-0.035679188,-0.006302183,0.053349935,0.015561626,-0.007902925,0.000591734,-0.017557873999999998,0.007253461,0.05038587,2,2,6,19
1.0,0.390778473,0.27323416100000003,0.532276824,0.174740504,0.031219384,-0.107194352,0.091336354,0.289930628,-0.050624411,-0.29351105,0.107491251,0.32848890000000003,-0.14203126800000002,-0.303776234,0.049695523,0.147120006,0.043192718,-0.046635606,-0.12965570699999998,0.06848416,0.184944124,0,0,3,11
1.0,0.239116037,0.946030175,0.8620870140000001,0.037735312,-0.14300095,-0.026937969,0.335264774,0.014556284,-0.144505785,0.153978711,0.207940161,0.065402962,-0.123905196,-0.050297619,0.193372151,0.000392848,-0.04115514,0.044161544,0.102527284,0.184765182,0.023373184,2,6,10,52
1.0,0.168421037,0.15540833099999998,0.582407944,0.281167783,0.122549961,-0.16980716,-0.036097509,0.16078915,-4.17e-05,-0.187707215,0.25374847300000003,0.248012393,-0.281881912,-0.190430299,0.314568665,0.266824006,-0.099586498,-0.200607768,-0.050674902,0.197115228,0.23807095,0,0,3,6
1.0,0.16304944300000002,0.148033531,0.547340731,0.222415485,-0.051954416,-0.153604949,0.106622666,0.268728275,0.033979328,-0.173320411,0.14211321300000002,0.221791018,-0.145544858,-0.164296171,0.065102635,0.06327951,-0.100816751,-0.094601829,-0.013418943,0.141305958,0.118284504,0,0,3,27
1.0,0.06754976900000001,-0.035731946,0.375176748,0.230427798,0.131410919,-0.07521045900000001,-0.060838158,0.135254443,0.12271660000000002,-0.231673114,-0.027742415,0.268086433,0.005074225999999999,-0.225650204,0.026099012,0.234024028,0.097661808,-0.110572859,-0.198370717,-0.030773334,0.259408872,0,0,3,2
