,MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,Family,Genus,Species,Label
2072,1.0,0.23241297600000002,0.17928445399999998,0.603243608,0.13674502,-0.055213110999999995,-0.128521569,0.11964278199999999,0.318228926,0.025208578,-0.312463763,0.12698479599999998,0.36818445200000005,-0.165165037,-0.339364946,0.090842005,0.251065445,0.005263313,-0.160883577,-0.13308618,0.115280256,0.20409148800000002,0,0,3,17
1998,1.0,0.278384138,0.255029205,0.629427341,0.170515744,-0.005402356,-0.10868973300000001,0.147656948,0.269765689,-0.038057599,-0.354939491,0.114229075,0.400422856,-0.094352125,-0.287106156,0.081826056,0.216199687,0.023222432999999997,-0.049776016,-0.07504962400000001,0.055597235,0.148456989,0,0,3,17
3358,1.0,0.15772846,0.199659185,0.57090288,0.23202862800000001,0.062226417,-0.147108185,-0.022087133,0.266719284,0.112688725,-0.275662063,0.04790794599999999,0.398509646,-0.037046421,-0.35607173200000003,-0.07101436,0.203629626,0.132027707,-0.070920926,-0.220263865,-0.071648698,0.196610115,0,0,3,21
7108,1.0,0.368375461,0.42414638299999996,0.386477901,0.257145888,0.12529870699999998,-0.17724734600000003,0.149548805,0.015872723999999998,-0.050945919000000006,0.07070422400000001,0.080389327,-0.022292838,-0.061673201,-0.07149763,0.061738172,-0.004880407,-0.040048586000000004,0.0043744859999999995,0.01710215,0.019770866,0.042356932,2,6,10,57
1295,1.0,0.23517934399999998,0.37355076,0.6401914479999999,0.157752726,0.084785292,-0.041809055,0.07346964,0.37193899399999997,0.033372874,-0.346634205,0.230697617,0.460521534,-0.218705548,-0.28442439199999997,0.177622329,0.20515560300000002,-0.039728329,-0.102022783,-0.12061299199999999,0.090261963,0.199618131,0,0,3,14
3940,1.0,0.515273291,0.25924344899999996,0.500058616,0.190451523,-0.0008699539999999999,-0.09384204300000001,0.13256600300000002,0.286598143,0.036849174,-0.271156383,0.002164994,0.289812293,-0.040382204,-0.22507731600000003,0.033446383999999996,0.206098466,0.072624613,-0.02738638,-0.10041015,0.06633568,0.17815503300000002,0,0,3,22
2267,1.0,0.147470294,0.086512829,0.517711218,0.215218755,-0.037364166000000004,-0.200407035,-0.001139064,0.232927312,0.08741696,-0.11832819800000001,0.13869606199999998,0.20363905300000001,-0.1819585,-0.199594668,0.13281392,0.180243777,-0.038536648,-0.12151954,-0.080279033,0.142301684,0.213046717,0,0,3,18
3579,1.0,0.42999533700000003,0.179537406,0.45342443299999996,0.203420055,0.062544683,-0.059323305,0.045033158,0.275432723,0.08978475,-0.263657894,-0.030875007000000003,0.298803943,-0.045293745999999996,-0.259120719,0.051223079000000005,0.262154544,0.11127734199999999,-0.050750758,-0.16644747199999999,-0.027030169,0.26013791,0,0,3,22
791,1.0,0.193523685,-0.06013832400000001,0.321783923,0.44316099700000006,0.214926709,-0.165411222,-0.226225032,0.084662396,0.2949527,0.037339679,-0.224178121,-0.126587839,0.120501249,0.16794380899999997,0.033638961,-0.12120229800000001,-0.112649128,0.039578737999999995,0.123789834,0.065265625,-0.03533817,1,1,0,10
2029,1.0,0.269094063,0.264033612,0.616452215,0.18757483100000003,-0.035766985,-0.13517207,0.103879601,0.308135664,0.022074615,-0.296212941,0.132041937,0.38628703,-0.077689759,-0.259314091,0.059760346,0.17940373899999998,0.04303455900000001,-0.05411819,-0.067328129,0.123267426,0.22630829800000002,0,0,3,17
5844,0.8361938740000001,1.0,0.98648699,0.257711977,0.027075635,0.453561471,0.024170028,-0.135694977,0.09624558300000001,-0.002268977,-0.187047304,0.151132816,0.0503917,-0.123983193,-0.05921633900000001,0.154194695,-0.003895787,0.016071498,-0.035504272999999996,-0.138797767,0.076125495,0.094504961,2,2,6,41
2327,1.0,0.137764709,0.297642758,0.541336003,0.170882493,-0.0068419380000000005,-0.13480651400000002,0.12388196800000001,0.228133377,-0.08430558699999999,-0.223024055,0.12468063300000001,0.292332147,-0.083591547,-0.261624403,0.019470226,0.203488339,0.0541957,-0.101772322,-0.059864557,0.09010864199999999,0.11715908400000001,0,0,3,18
1724,1.0,0.143269805,0.123313126,0.643559839,0.19531854399999998,-0.049359334000000005,-0.22846569600000002,-0.058306618,0.273692375,0.07364546599999999,-0.315573525,0.057866785999999996,0.39774392399999997,-0.065505528,-0.373689311,-0.015655338,0.253759772,0.083959826,-0.117848417,-0.201781115,0.038514702000000005,0.260277521,0,0,3,15
6905,1.0,0.536502823,0.899295343,0.08602922800000001,-0.078716445,0.25620907,0.11410777300000001,-0.047053027000000004,-0.059926314,0.153240273,0.0061609609999999995,-0.109699029,0.063548206,0.041452697000000004,-0.022764432999999997,-0.010135029,0.051459428,0.043296725,-0.05123845,0.011565407,0.061613394,0.020944425,2,4,8,49
2705,1.0,0.366304521,0.38152421299999995,0.567988889,0.15564341199999998,-0.011397256000000001,-0.028166284,0.105581206,0.24582334100000003,-0.039092663,-0.345574651,0.15970188300000002,0.397468848,-0.138421279,-0.275185775,0.135734735,0.207461481,-0.037736133,-0.081542429,-0.077336671,0.041749574,0.108059437,0,0,3,19
7104,1.0,0.255766619,0.379812705,0.312269783,0.283791571,0.096846076,-0.20300112,0.075483387,0.10450059699999999,-0.005680131,0.057262047,0.028298115,0.006803526999999999,0.011850919,-0.010567112,0.087922711,0.050572173,0.004450115,0.013494716,-0.011553792,0.02769743,0.021367795,2,6,10,57
5666,1.0,0.374956312,0.38643435,0.242626703,0.061678341,0.155120909,0.083610953,-0.052629913,0.035436757,0.081936857,0.004599957,0.021359647000000002,0.041642321,-0.029792875,-0.026684674,0.050223477,0.042763431,-0.000254212,0.002545528,0.006796924,0.003091736,0.027706474,2,2,6,40
2037,1.0,0.23973234399999999,0.213136153,0.572708591,0.148550887,-0.035677491,-0.090390096,0.10750927099999999,0.288267402,0.024415945,-0.29722414199999997,0.138451931,0.39352597200000006,-0.12474768300000001,-0.291072281,0.094915987,0.22323231300000002,0.045714106,-0.091796125,-0.119390063,0.059234756,0.17251614699999998,0,0,3,17
6749,1.0,0.308077259,0.8171694620000001,0.34785763,-0.318202949,0.337743664,0.36623042299999997,-0.201047528,0.004919982,0.229266854,-0.112585329,-0.06456278900000001,0.263946841,0.09748826199999999,-0.135840359,0.004339028,0.142813563,0.010321889,-0.048851068,0.09018703900000001,0.057199473,-0.09328289099999999,0,3,7,47
6597,1.0,0.351383261,0.5253543829999999,0.551344672,-0.27636602600000004,0.21650187899999998,0.555883445,0.0020385029999999997,-0.29202073100000003,0.022262387,0.10897687,-0.040298344,0.120426102,0.15917369,-0.046001394,-0.14518267699999998,-0.035774266,0.068550561,0.09723006,0.019241615,0.075902574,0.030660247999999998,0,3,7,44
1892,1.0,0.291059764,0.24107641100000002,0.568971355,0.129449133,-0.03434972,-0.094331651,0.071097168,0.204353712,0.11136172,-0.20032028899999998,0.035851509,0.27298096,-0.026385141,-0.298166079,-0.040137552,0.18346498600000002,0.060135878,-0.118190654,-0.19232304600000003,0.03977017,0.20700370199999998,0,0,3,16
6084,1.0,0.093007151,0.322535022,0.37464494200000004,0.182087843,0.143833935,0.11851677199999999,-0.10488890099999999,-0.061177265999999994,0.091681383,0.075235629,-0.002871887,0.08417847,-0.026365497999999998,-0.09716204099999999,0.013096396000000001,0.08906938699999999,0.022382581000000002,0.012010781000000002,0.008942709,-0.056554852999999995,-0.029395521,2,2,6,41
3021,1.0,0.399421297,0.246763643,0.51739538,0.196025206,-0.038472339,-0.166953151,0.10712965,0.325444525,0.06926832200000001,-0.26802522300000003,0.060990481,0.36329401100000003,0.039055297,-0.193171488,0.023846561000000002,0.141931256,0.028529322000000003,-0.080009802,-0.110271809,0.024035472999999998,0.170694462,0,0,3,20
2507,1.0,0.40553677200000005,0.294699015,0.57590672,0.178392734,-0.004225342,-0.156244464,0.039274664,0.34230871,0.026385207999999997,-0.36250412299999996,0.08965549,0.381826923,-0.06224945,-0.24683110000000003,0.115398869,0.19149445899999998,-0.011788547,-0.07992398099999999,-0.12869576800000002,0.091193253,0.239895133,0,0,3,19
1515,1.0,0.121553029,0.141254233,0.572845442,0.171611177,-0.003585749,-0.181467076,-0.023865584,0.27929549,0.10273733300000001,-0.26897475,0.103948455,0.40934295,-0.10839277800000001,-0.401401171,0.003480557,0.189033266,0.049637968,-0.138269224,-0.19719250300000002,-0.032909969,0.15643932,0,0,3,15
5515,1.0,0.093980403,0.334981199,0.334592863,0.180022198,0.17072518600000003,0.107398504,-0.12954628699999998,-0.02693036,0.05995505,0.05869038,0.021660771000000002,0.08323146099999999,0.0031911440000000004,-0.11451858599999999,-0.033588232999999995,0.076222473,0.027137242000000002,0.007304795,0.014120433,-0.030558717000000003,-0.009299077,2,2,6,40
348,1.0,0.665272043,0.664969049,0.565452458,-0.198340463,-0.037236053,0.361706598,0.034594155,-0.251391927,0.164375941,0.26180233399999997,-0.196850797,-0.087088471,0.17973180800000002,-0.019236378000000002,-0.193518475,0.09707129,0.18139649300000002,-0.142626365,0.019860726999999998,0.09351046800000001,-0.030941622000000002,0,0,1,8
5212,1.0,0.724260791,0.633274153,0.400256685,0.05009475,0.10344946699999999,0.033510881,0.18400897600000002,0.10957968900000001,-0.284512611,0.019344478000000002,0.337626651,-0.156166573,-0.22655420399999998,0.24773600199999998,0.116417059,-0.15967084,-0.050486125,0.007576139,0.09515795099999999,0.059337623,-0.21233708,2,2,5,36
370,1.0,0.534882192,0.6178247379999999,0.546434829,-0.17069321199999998,0.052729508,0.434434864,0.062501146,-0.25863417699999997,0.184673635,0.24526531399999998,-0.186947951,-0.039730812000000004,0.29549113,0.044838763,-0.18742625100000002,0.066532214,0.165924081,-0.005531888,0.030765953,0.080721979,-0.029077143,0,0,1,8
413,1.0,0.572587342,0.539282197,0.47690943700000005,-0.24316633,-0.10899579,0.344170674,0.07221575,-0.265661713,0.077324508,0.225315493,-0.095811781,-0.116098693,0.144826887,0.082353356,-0.152214639,0.023731522999999997,0.116427877,-0.101515211,-0.12468461800000001,0.04635611,0.067601074,0,0,1,8
1147,1.0,0.39351454399999997,0.208864582,0.293993755,0.115371051,0.06989083900000001,0.083094001,-0.027403534,-0.095782155,0.009768955,0.09035460099999999,-0.14005632199999998,-0.22905768899999998,0.140760296,0.15863726,-0.12952171,-0.134071424,0.00416924,-0.007663456,-0.041320653,0.006355188,-0.008985865,1,1,0,13
6285,1.0,0.163474109,0.294865146,0.257988573,0.18785431,0.246821121,0.07625625,-0.194204307,-0.029608838,0.098142646,0.04475523,0.08498606800000001,0.14648070300000002,-0.055877429000000006,-0.15000016,0.038792001,0.148176249,0.016840503,-0.015106933000000001,-0.010765122,-0.07597568099999999,-0.003272455,2,2,6,42
4544,1.0,0.057998698,0.188410947,0.58162787,0.213868781,0.040811400000000005,-0.10471061599999999,0.015516279,0.22473173600000002,-0.045964057999999995,-0.198785866,0.26077806800000003,0.19944820800000002,-0.36062384700000005,-0.19899906899999997,0.30338540399999997,0.204569401,-0.14199182800000001,-0.179388865,-0.034496985,0.18218052199999998,0.174240653,0,0,3,24
704,1.0,0.30935989,0.047403817,0.17858022399999998,0.20441696399999998,0.219038282,0.141730791,-0.09389272,-0.18230320100000003,0.013186048,0.13589278,0.019681665,-0.053944473,-0.013739831999999999,-0.070288823,-0.089922915,0.043992499000000004,0.104170685,0.001063305,-0.071790965,-0.021966262,-0.009754792,1,1,0,9
3613,1.0,0.49337351,0.286725297,0.48250050299999997,0.145196023,0.02359888,-0.085699281,0.040457255,0.290794719,0.072721034,-0.255287042,0.013156703999999998,0.393351415,0.003480677,-0.239327273,0.058138639000000006,0.168777628,-0.045959976,-0.082155465,-0.068715829,0.01403716,0.162758932,0,0,3,22
2564,1.0,0.348149253,0.30044397899999997,0.617961703,0.131555136,0.035357547999999996,0.00058818,0.081758252,0.270460547,-0.012915856000000002,-0.32682864899999997,0.185373935,0.415109081,-0.125608136,-0.284996384,0.095799115,0.147571972,-0.058473643,-0.16354671,-0.099477329,0.097321025,0.157739262,0,0,3,19
5790,1.0,0.518114476,0.43279522,0.21998390899999998,0.045615703,0.17988991199999999,0.058196486,-0.033807889,0.060803006,0.08093458,-0.041809117,0.04292863400000001,0.07356319900000001,-0.03819614,-0.033502614,0.071327967,0.021960106,-0.021912211,0.013970618,-0.008705042,0.000216145,0.049767318,2,2,6,40
47,1.0,0.606363945,0.181102126,0.39771684,0.34262330399999996,0.266662965,0.034233416,-0.127740842,-0.17735167699999999,0.17711236100000002,0.139633853,-0.13415361,-0.249845929,-0.078512853,-0.0215046,-0.081633451,-0.089603324,-0.062426045,-0.123945002,-0.056052998,0.002878505,0.012636523,0,0,1,1
1983,1.0,0.397932891,0.24348520000000004,0.6253604970000001,0.140522586,0.03170063,-0.094292855,0.07600317,0.18235193800000002,-0.07793652599999999,-0.322455105,0.114143152,0.39545294799999997,-0.046980018,-0.321694392,0.037064629,0.18930377899999998,-0.014609358999999999,-0.12296137900000001,-0.11600022199999999,-0.029158247999999998,0.08701131699999999,0,0,3,17
5510,1.0,0.036829577,0.391388915,0.36481727700000005,0.183926366,0.196723802,0.114190224,-0.140273429,-0.054432870999999994,0.05135881,0.120594156,0.029642892999999997,0.034753471,0.01586595,-0.08279633,-0.015433766000000002,0.099529878,0.046691157999999996,0.010039830999999999,0.027021299,-0.052804437,-0.038847062,2,2,6,40
903,1.0,0.34079647799999996,-0.042272709000000006,0.30203362100000003,0.497399046,0.173208568,-0.215423327,-0.109099028,0.144209534,0.22511408300000002,-0.028222556,-0.26212660600000004,-0.054380027000000004,0.22371333100000002,0.146424724,-0.027203846,-0.12129522699999999,0.002458133,0.099685552,-0.01699613,-0.080642048,-0.040268397000000004,1,1,0,11
3693,1.0,0.498961437,0.28708337100000003,0.435953294,0.098690864,0.050893047000000004,-0.014084596000000001,0.085856481,0.23766866600000003,0.007818178,-0.232801025,0.09503026199999999,0.33997843200000005,-0.075880301,-0.240695081,0.14289265,0.246494045,0.019688034,-0.0649023,-0.087873304,0.042145327999999996,0.197119913,0,0,3,22
4047,1.0,0.364596814,0.207374723,0.522100065,0.19836187,0.012386718,-0.108094559,0.06677646599999999,0.269752268,0.066780416,-0.23093146,0.05416484,0.261413254,-0.11839265300000001,-0.198319307,0.084879842,0.177428654,0.042457502,-0.059907338,-0.098856581,0.082053922,0.19078755100000003,0,0,3,23
6308,1.0,0.568065175,0.36074399799999995,0.23288843,0.047787906,0.16255929,0.048144819000000005,-0.01391933,0.126593846,0.088430921,-0.073692582,0.048700243,0.092310702,-0.034368886,0.018330749,0.061099155999999995,-0.0066573380000000005,-5.67e-05,0.018919134,-0.041418607,-0.0028643590000000003,0.061983798,2,2,6,42
6048,1.0,0.15509342,0.309819757,0.338179905,0.196942585,0.22313271699999998,0.106289173,-0.15921749400000001,-0.078891974,0.10035293199999999,0.068678362,0.071493145,0.090762171,-0.055254944,-0.11375879400000001,0.035694774,0.11289155,0.033510162999999996,0.012479117,-0.010064273,-0.058283515,0.010440141,2,2,6,41
4841,1.0,0.223788498,0.065694123,0.312376798,0.268913232,0.076142295,-0.015240968,0.06856596200000001,0.07711343,-0.08434412,-0.088214573,0.12659462300000002,0.137838137,-0.052781695,-0.092834574,0.057342773,0.129061599,0.003264202,-0.11543671,-0.036281275,0.117934773,0.132642528,2,7,4,30
6799,1.0,0.22588136399999997,0.488734803,0.326156016,-0.191513335,0.40325503700000004,0.474188016,-0.10643126,-0.131146391,0.086740612,-0.17456439699999998,0.03503354,0.44505937100000004,0.084081062,-0.310754517,-0.033501272,0.08750072099999999,-0.06972331799999999,0.021662645,0.161229436,0.012700543,-0.11853739099999999,0,3,7,47
3216,1.0,0.09124443300000001,0.031575856,0.470190964,0.258324852,0.095473517,-0.121791422,0.049329824,0.250611927,0.097171235,-0.273009575,-0.031967439,0.310592486,0.010778423,-0.28142495,-0.02625561,0.220151995,0.054574407000000005,-0.113687543,-0.165417356,0.007058754,0.23500887,0,0,3,21
2654,1.0,0.257100034,0.403988334,0.6544105579999999,0.138440227,0.005848294,-0.06564722099999999,0.061647413,0.331342898,0.017062082,-0.321199602,0.186870587,0.425410878,-0.226680753,-0.313520725,0.184215149,0.21103863899999997,-0.046697224,-0.134460458,-0.10149532800000001,0.124579743,0.271956816,0,0,3,19
4076,1.0,0.314483136,0.235584362,0.571023697,0.221063125,0.039405077000000004,-0.14814877699999998,0.008170829000000001,0.30473776399999997,0.043015483,-0.289344432,0.082269416,0.31201304,-0.139803365,-0.293744623,0.091181322,0.241386577,0.032540281000000004,-0.10814812800000001,-0.15271034,0.08705230300000001,0.248589759,0,0,3,23
2603,1.0,0.307179661,0.36360860799999994,0.5730890270000001,0.095508729,-0.044500004,-0.094092181,0.041949411,0.24280616,-0.070916147,-0.422923745,0.126807396,0.42653278299999997,-0.175993061,-0.32735691,0.106130603,0.172549294,-0.054886971,-0.09340557199999999,-0.063275142,0.120507276,0.16903447300000002,0,0,3,19
4070,1.0,0.19731752800000002,0.117072234,0.6071018770000001,0.22219551,0.018817486,-0.16282094800000002,0.034854945,0.317598945,0.095322343,-0.272943825,0.040334284,0.304035679,-0.07461541599999999,-0.23285410899999998,0.119418564,0.27172369399999996,0.104437589,-0.054621175999999994,-0.162467791,0.027414213,0.267101604,0,0,3,23
5336,0.611223875,0.961207825,1.0,0.574661099,0.009048801,0.16844665600000003,-0.0027823540000000003,0.157959084,0.15857407199999998,-0.180362889,0.19296896800000002,0.34349441299999994,-0.427359769,-0.077210817,0.334826523,-0.141110866,-0.157295822,0.168047165,0.080658026,0.012220658,0.049568553,-0.15140605,2,2,5,37
592,1.0,0.525617396,0.630856611,0.441828875,-0.198300127,-0.0024683929999999997,0.42935535,0.066235079,-0.25677016199999997,0.20586022399999998,0.21065238600000002,-0.20234991,-0.060644036,0.233765484,-0.006979466,-0.15242097400000001,0.10257741,0.087849779,-0.077648446,-0.03795585,0.11232772,0.020384211,0,0,1,8
1523,1.0,0.244745624,0.183721465,0.532634999,0.209072609,0.030066936000000002,-0.12031729099999999,0.069534132,0.29045510399999996,0.069919171,-0.297624287,0.057693878,0.34279041899999996,-0.049201858,-0.277674853,0.049661446,0.20801563,0.06265596799999999,-0.090232205,-0.118223646,0.046032931,0.222658325,0,0,3,15
664,1.0,0.48830034200000005,0.690443983,0.40722403700000004,-0.237701446,0.006723882,0.363194048,-0.019621846000000002,-0.269612625,0.235702948,0.214363112,-0.186218451,-0.015936912,0.24574732300000002,-0.000760505,-0.122279055,0.13014098699999999,0.079809974,-0.10801988800000001,-0.013931595,0.100946284,0.013200756000000001,0,0,1,8
1714,1.0,0.15840985900000001,0.053377075999999996,0.5998075660000001,0.262743915,0.070541432,-0.131815406,0.019001433,0.256267962,0.10421449,-0.280486519,0.03967706,0.36921152399999996,-0.100548361,-0.375201904,0.055591755,0.305303386,0.112142953,-0.09846451,-0.21115345800000002,-0.013195548,0.20253696,0,0,3,15
613,1.0,0.5179348739999999,0.6859462190000001,0.5074936999999999,-0.203092902,0.018951661,0.437343486,0.024370679,-0.222825391,0.23078616300000002,0.198315238,-0.162947796,0.003154974,0.29035813899999996,0.007357552,-0.144749462,0.107409194,0.179487536,-0.015911053999999997,-0.0015613089999999999,0.096043777,0.0265272,0,0,1,8
5533,1.0,0.26237583600000003,0.317091154,0.259164205,0.125702586,0.147119994,0.086336892,-0.086226941,-0.016049247,0.06994859099999999,0.024957504,0.030645505,0.072113174,-0.028226747000000003,-0.074371125,0.018306796,0.066547217,0.018683822,0.008965407,-0.007819724,-0.032639069,0.009728486,2,2,6,40
3008,1.0,0.35953596600000004,0.20363553399999998,0.584866608,0.230611184,0.001446576,-0.159316294,0.093091454,0.33166339899999997,0.056567228,-0.274247808,0.048051614000000006,0.31759111100000004,-0.013767952,-0.20208414600000002,0.017709461,0.134674885,0.044460987,-0.009804017,-0.161501956,-0.029705442999999998,0.177086157,0,0,3,20
1953,1.0,0.44331341700000004,0.183995624,0.627171186,0.21555826600000003,0.056665880999999994,-0.137876796,0.10404089400000001,0.24847508899999998,0.011818825,-0.270839708,0.154817466,0.40055692,-0.097934072,-0.326955626,0.010241017,0.212755573,0.012130018999999999,-0.070728653,-0.10215086699999999,0.030532312000000002,0.167363012,0,0,3,17
5748,1.0,0.520006988,0.672231569,0.38709615700000005,0.055496123,0.115298321,0.12211524,-0.023300567,0.100850367,0.10948548599999999,-0.09386881400000001,0.01739037,0.126128146,-0.091332119,-0.10915533300000001,0.151730463,0.061740376,-0.044511278,0.035502507999999995,0.00023128,-0.030092245,0.111881639,2,2,6,40
4706,1.0,0.035022986,0.135785648,0.48460992700000005,0.257362573,0.016413194,-0.069636878,-0.027990522,0.156105196,0.162001231,-0.10600429199999999,-0.115645334,0.146709611,0.137573217,-0.071334421,-0.10578724099999999,0.025221182,0.118312915,0.054949331,-0.07673459099999999,-0.07815077599999999,0.003993058,2,7,4,25
5857,1.0,0.45229282200000004,0.59466351,0.209423424,-0.022734765,0.143098002,0.111169401,-0.015970433,0.049635392,0.105248594,-0.011057677,-0.01821241,0.04361424,0.051267161,0.018617191,0.000583843,0.036386405,0.030953432000000003,-0.022627166,-0.0035684959999999996,-0.007851686,-0.007207773000000001,2,2,6,41
6962,1.0,0.364485327,0.59749278,0.314730238,-0.16291844800000002,0.10543543699999999,0.24721117,-0.038431685,-0.079992001,0.136652004,0.08216778599999999,-0.037320162999999996,0.0182257,0.040685566,0.037983263999999996,-0.005456654,-0.009889651999999999,0.081303191,0.01811045,-0.054979007,0.015180147,0.022139648999999997,2,4,8,50
5662,1.0,0.297441479,0.334007767,0.258108899,0.105823975,0.17255095399999998,0.085116876,-0.083278121,0.017898313,0.079793456,0.030113313,0.049019685,0.04915872,-0.05371647,-0.063644885,0.058716575,0.060655807,-0.007034203,0.00336488,-0.01012128,-0.016287361,0.044913895999999995,2,2,6,40
2090,1.0,0.369135504,0.06734802,0.423625404,0.24746375399999998,0.183088938,0.06147277599999999,0.147004455,0.12860987699999998,-0.170371845,-0.27895111699999997,0.254081908,0.44866581,-0.057142091,-0.29652828800000003,-0.028067508999999997,0.088165,-0.010594926999999999,-0.017819968000000002,-0.077008187,0.053551303,0.08720505199999999,0,0,3,18
3990,1.0,0.333704745,0.234462943,0.602968371,0.174691027,-0.00409333,-0.123564412,0.034285448999999996,0.259764313,-0.014366299999999999,-0.316464525,0.049313404000000005,0.36401366700000004,-0.104139814,-0.243692128,0.059249728,0.17990716,0.032775552,-0.116993025,-0.19652582300000002,0.019065115,0.19844874699999998,0,0,3,23
2543,1.0,0.325594607,0.294407824,0.5406642970000001,0.20618635800000001,0.091527891,-0.108473745,-0.036493401,0.24057535100000002,0.026767296,-0.274244909,0.09512472699999999,0.26945727,-0.143129617,-0.196679482,0.14531769,0.243355488,0.008702481,-0.11487330400000001,-0.11507326,0.056091866,0.230982899,0,0,3,19
6049,1.0,0.091750854,0.331106091,0.398033454,0.21811978,0.206886966,0.121457675,-0.130601711,-0.057116913,0.09544202,0.061443744,0.052855081,0.10955013400000001,-0.032482428,-0.112684094,0.0071382680000000006,0.115139041,0.060285719,0.039668437,0.008709946,-0.064771457,-0.024434554,2,2,6,41
1564,1.0,0.102661405,0.090910403,0.483878669,0.207593618,0.060469628,-0.124349796,0.005855014,0.264679912,0.0857691,-0.26890606,0.132957389,0.367124674,-0.103258561,-0.31517965,0.081100059,0.260540205,0.055767356,-0.138732189,-0.17581564,0.048743152000000005,0.257445492,0,0,3,15
5728,1.0,0.494757272,0.412865783,0.236713728,0.020038649,0.161117845,0.045008018,-0.021225644,0.089411492,0.063043474,-0.070233478,0.025983602,0.069564548,-0.017165732,-0.027111281,0.04200729,0.014051626999999999,-0.006707363,0.021092816,-0.030592368999999998,-0.0029512320000000002,0.043940741,2,2,6,40
2422,1.0,0.221018293,0.16557483,0.554159208,0.231765897,-0.072998013,-0.12237193199999999,0.14694589800000002,0.258492761,-0.07889215299999999,-0.273106536,0.167111166,0.31050911800000003,-0.048786293,-0.191027452,0.0066125590000000005,0.057499427,0.015390866999999999,-0.073599894,-0.084255869,0.120460526,0.125963482,0,0,3,18
6142,1.0,0.17060971600000002,0.369067528,0.302249897,0.128015444,0.188153635,0.098925326,-0.122494794,-0.027498977999999997,0.08568840400000001,0.043337012,0.039244996000000004,0.06164721099999999,-0.043568955,-0.063007309,0.041742066,0.077976196,-0.004852709,-0.00034601099999999996,0.00905226,-0.035625757,0.021192407000000003,2,2,6,41
4641,1.0,0.070899438,0.160275145,0.5913831279999999,0.253674881,0.080881018,-0.148458224,-0.02724107,0.241514366,0.039030447999999995,-0.19148737899999999,0.193173378,0.251116055,-0.28864424,-0.22108048100000002,0.283728159,0.24215832899999998,-0.137151755,-0.260008006,-0.12960070699999998,0.172876362,0.218467976,0,0,3,24
4084,1.0,0.34124678700000005,0.28295440000000005,0.58086035,0.19080691,0.06720831599999999,-0.035576316000000004,0.10954684199999999,0.32946831600000004,0.040200011,-0.35148104700000005,0.062676664,0.338380244,-0.132821684,-0.259595124,0.129335939,0.242544223,0.054823154000000006,-0.10664508,-0.15976099,0.105670585,0.331624354,0,0,3,23
4636,1.0,0.056866393,0.16668218199999998,0.579804356,0.261176226,0.046227440999999994,-0.131190272,-0.025295321000000003,0.18697318699999999,0.007148355,-0.20026148800000002,0.20331255399999998,0.171945519,-0.315656335,-0.208040038,0.318749401,0.250485718,-0.117995208,-0.189130296,-0.044954429000000004,0.211376817,0.226646312,0,0,3,24
4188,1.0,0.275048759,0.154784626,0.522798805,0.207745437,0.055008432999999995,-0.136851579,0.074298373,0.298678389,0.035537673,-0.278866807,0.13811200699999998,0.362521359,-0.127827709,-0.327560032,0.01718824,0.210524928,0.072812467,-0.096919756,-0.197366745,0.046064842,0.23985246899999998,0,0,3,23
1824,1.0,0.25564024,0.17914752399999997,0.539819414,0.19460076199999998,-0.005029415,-0.230488093,-0.032700535,0.255512294,0.075589509,-0.265343722,0.09339079199999999,0.420819448,0.007738007,-0.33764778799999995,-0.009416981,0.230750414,0.09085446400000001,-0.09806954699999999,-0.145912393,-0.00281692,0.21150245899999998,0,0,3,15
4061,1.0,0.36179547700000003,0.245615238,0.521656231,0.210696697,0.033312437,-0.13099603099999999,0.063519249,0.26909287600000004,0.016136604,-0.206740621,0.135379515,0.296527182,-0.04945849099999999,-0.19585288,0.05573263,0.166948818,0.071904737,-0.10350791599999999,-0.156050562,0.094667844,0.250843615,0,0,3,23
3175,1.0,0.108263346,-0.009812796,0.415427874,0.20587617600000002,0.040117227000000005,-0.09597241199999999,0.030760236,0.285106354,0.123706675,-0.325431614,-0.079934397,0.296787035,-0.011156301,-0.31482107600000003,-0.036943815,0.24669178600000002,0.09931543699999999,-0.112146596,-0.173576438,-0.008196619,0.205613369,0,0,3,21
1013,1.0,0.275509978,-0.08099030900000001,-0.029001616,-0.00265426,0.30412806800000003,0.51064038,0.18707700600000002,-0.282441935,-0.272613647,-0.088916988,-0.023011177999999997,0.151210564,0.312353825,0.06547869099999999,-0.246624877,-0.17984293199999998,0.008849102,0.015007608,0.030171687000000003,0.128386713,0.06398917900000001,1,1,0,12
5294,0.559672115,0.54302224,1.0,0.414870522,-0.37880043700000005,0.35902440700000005,0.241492409,-0.125070218,0.122433885,-0.077588751,0.13558489599999998,0.221309657,-0.045737607,-0.055645096,0.09104070800000001,0.043263509000000006,-0.055177935,0.048828609,-0.020277947,0.085545106,-0.033690248,-0.100355764,2,2,5,37
