,Study,Run,vconst_corr,vconst_2,vconst_3,vconst_4,vconst_5,vconst_7,ah_corr,ah_bolus,slm_corr,efficiency_factor,tidal_mix_max,vertical_decay_scale,convect_corr,bckgrnd_vdc1,bckgrnd_vdc_ban,bckgrnd_vdc_eq,bckgrnd_vdc_psim,Prandtl,Label
210,2,31,0.38470653899999996,0.03910944,0.33959938799999995,0.570647828,0.5227213279999999,0.731495454,0.98905428,0.35709195299999996,0.707247685,0.20917798199999998,0.32606637,0.008734696,0.889394679,0.662411203,0.38045167399999996,0.512596574,0.610239954,0.95802862,1
211,2,32,0.745755002,0.80949214,0.291883434,0.960685131,0.897129332,0.051042709000000006,0.598251447,0.256330919,0.532689214,0.629362809,0.088813636,0.033144151000000004,0.48292608299999995,0.055109244,0.560793175,0.48874269,0.41185133700000004,0.85664949,1
212,2,33,0.470853316,0.760937668,0.231490153,0.38735236100000003,0.581273324,0.7139670770000001,0.439633996,0.922298093,0.277457422,0.952210509,0.37028822299999997,0.40179588299999996,0.7674999659999999,0.8669484679999999,0.933209185,0.321188476,0.17995044899999998,0.472629762,1
213,2,34,0.555162211,0.348562335,0.35168842200000006,0.618196833,0.8638732140000001,0.10412511099999999,0.787316407,0.8538417620000001,0.8276909490000001,0.077506687,0.7580502459999999,0.504778327,0.603069616,0.29765861,0.9695480540000001,0.020837657,0.557648076,0.526361405,1
214,2,35,0.558515138,0.304298236,0.20689024600000003,0.937725908,0.17213667600000002,0.098598881,0.276763804,0.838233607,0.8070548479999999,0.7671968690000001,0.949863053,0.387742105,0.704444858,0.899291258,0.735423295,0.753626087,0.008822855,0.68728355,1
215,2,36,0.28023480300000003,0.6160398229999999,0.903172704,0.095170975,0.390351304,0.48883332799999996,0.099462397,0.534661218,0.747438575,0.196774148,0.99055251,0.266928613,0.743248778,0.991030944,0.077064692,0.6918338540000001,0.971464181,0.234572754,1
216,2,37,0.9816754209999999,0.977893582,0.09438556199999999,0.120069341,0.925437848,0.233923708,0.56900935,0.756128097,0.239040731,0.294930399,0.9406121740000001,0.101573977,0.40993169,0.7271614129999999,0.035747051,0.205246063,0.133671512,0.824573515,0
217,2,38,0.08692091699999999,0.570110928,0.8133665959999999,0.113995557,0.571116462,0.7219157629999999,0.854719709,0.465594467,0.072664359,0.216751258,0.581019866,0.073180632,0.9697619690000001,0.33709620700000004,0.9087156470000001,0.837052857,0.792421723,0.722052983,1
218,2,39,0.615374471,0.469074691,0.365986607,0.328323529,0.117892737,0.38298227700000004,0.390612726,0.365672675,0.628102837,0.34454501200000004,0.116492466,0.866613297,0.9778928790000001,0.504013582,0.09068612699999999,0.890545549,0.024071749,0.7092109320000001,1
219,2,40,0.908602756,0.546622906,0.828465303,0.258334519,0.629620988,0.073599449,0.334935279,0.029204857999999997,0.26465121399999997,0.130112844,0.8711513809999999,0.216790056,0.578395479,0.271221055,0.41692302600000003,0.254056678,0.401288288,0.03975145,0
220,2,41,0.016367367,0.728032315,0.458064043,0.62985731,0.143796895,0.372502691,0.6827312209999999,0.238651095,0.720877847,0.399115076,0.501220943,0.7128699470000001,0.331205696,0.848007513,0.803020472,0.674748763,0.612374774,0.9694690970000001,1
221,2,42,0.063982519,0.598422396,0.530001034,0.457353844,0.361115625,0.82824352,0.534984187,0.49463494,0.518907527,0.77773254,0.454033489,0.659845415,0.402294506,0.671176945,0.959958268,0.068911633,0.149598068,0.33233116100000004,1
222,2,43,0.9233584109999999,0.025878161,0.41906466299999995,0.430766063,0.5282496879999999,0.263454923,0.007666673000000001,0.30346441,0.901134303,0.11765050099999999,0.297487711,0.7330150240000001,0.34420037200000003,0.90616972,0.13254022199999999,0.882522446,0.6003537760000001,0.582208638,1
223,2,44,0.17084361899999997,0.475238399,0.490735263,0.135758568,0.662580476,0.057444438,0.160144005,0.624372053,0.612533295,0.236212908,0.9873299190000001,0.414722472,0.7883405809999999,0.022417967999999996,0.49526360700000005,0.212953544,0.34900348700000006,0.785378208,1
224,2,45,0.59056466,0.215672207,0.702604641,0.8376096690000001,0.028337131,0.149588885,0.617821534,0.870371665,0.9567900359999999,0.5458231689999999,0.601298662,0.275855883,0.864088544,0.006802625,0.105433582,0.42521831200000004,0.827257415,0.39829339799999997,1
225,2,46,0.7132659920000001,0.361708005,0.36013117299999997,0.900578779,0.770371465,0.571772906,0.937406636,0.42748150700000004,0.236837666,0.8853291109999999,0.840436995,0.68689451,0.634521308,0.557664887,0.7548621240000001,0.085975506,0.93401809,0.669536294,1
226,2,47,0.464441785,0.351110291,0.30163704,0.46637034200000005,0.26312077,0.066676785,0.14773968,0.772106058,0.3020811,0.037432182,0.14517391,0.097652566,0.061369010999999994,0.333053382,0.566479779,0.434046983,0.101332357,0.08663360199999999,1
227,2,48,0.37598020200000004,0.818756189,0.810220003,0.5419492029999999,0.405163706,0.898075394,0.7294712859999999,0.668280611,0.939704323,0.186824782,0.913274962,0.5316358720000001,0.21774643800000001,0.434888858,0.921679775,0.38002589,0.522257973,0.501644541,1
228,2,49,0.835611696,0.500744933,0.571234255,0.181394109,0.012042946,0.38363948,0.405899292,0.9736898909999999,0.490388885,0.38694498200000005,0.702081697,0.30274151,0.962115009,0.918080804,0.363025042,0.632696031,0.388587457,0.11659715,1
229,2,50,0.146536226,0.442065036,0.761277427,0.47186638799999997,0.492870676,0.686770453,0.087040655,0.7775565329999999,0.8174805190000001,0.813311582,0.12034818900000001,0.8308481990000001,0.9055438859999999,0.40501343,0.066924802,0.47608320299999995,0.94268458,0.134010483,1
230,2,51,0.069830397,0.156310523,0.080642455,0.42546037700000006,0.239156567,0.58264307,0.07847230000000001,0.947751562,0.08309295,0.338774983,0.569142425,0.29017686600000003,0.925266377,0.32369780800000003,0.471845719,0.7347460690000001,0.34156547600000003,0.9730401790000001,1
231,2,52,0.870579097,0.454673906,0.894270307,0.011855168000000001,0.282639694,0.943005267,0.555406986,0.41104304399999997,0.875674973,0.483846547,0.20733074399999998,0.015665395,0.5473603020000001,0.119794643,0.436437531,0.40878761799999996,0.8537620859999999,0.020763746,1
232,2,53,0.407352028,0.262536998,0.547112623,0.563502934,0.968180774,0.49413748700000004,0.977989436,0.579348208,0.91942306,0.579785794,0.925751074,0.9748519390000001,0.647656142,0.011923919,0.452617471,0.428081293,0.922734794,0.38745195,1
233,2,54,0.223609765,0.42690566700000004,0.692137405,0.21766798399999998,0.659814957,0.46832923600000004,0.688746471,0.488799616,0.133837748,0.178896954,0.5367948260000001,0.694131088,0.046264226,0.470750878,0.7103136059999999,0.993312075,0.452984622,0.649062579,1
234,2,55,0.949529162,0.53054402,0.465343338,0.6685660489999999,0.37635191799999995,0.35447758700000004,0.8863307009999999,0.468233688,0.636721265,0.271263493,0.19701342100000002,0.8088071490000001,0.9849261709999999,0.579505186,0.354365456,0.716597103,0.8196861740000001,0.507921262,1
235,2,56,0.522286436,0.28805132899999997,0.981506118,0.334803521,0.792426779,0.293332396,0.778445257,0.631522812,0.285417786,0.40209290299999995,0.16996068600000003,0.854167346,0.128888806,0.185075546,0.627585269,0.819210423,0.073643439,0.266379433,1
236,2,57,0.627525483,0.253132271,0.039083083,0.765334546,0.256015103,0.945511278,0.414964335,0.342747134,0.796349014,0.342375507,0.576510862,0.124302556,0.176650842,0.130491956,0.594120243,0.764633688,0.827804274,0.952923394,1
237,2,58,0.8847223609999999,0.624300913,0.11368853599999999,0.9761755190000001,0.873355195,0.5090516629999999,0.329186511,0.6355500789999999,0.553999192,0.882736203,0.7907475690000001,0.719346037,0.11866228599999999,0.628321027,0.475085849,0.562572188,0.976719914,0.324461406,1
238,2,59,0.50059915,0.27752607,0.521337556,0.372239198,0.561640711,0.7021672,0.375269832,0.751769768,0.447517881,0.53588441,0.017653829,0.58192398,0.989984691,0.390426382,0.281665332,0.996081925,0.017740868,0.96144667,1
239,2,60,0.41649440200000004,0.8364191040000001,0.7351311559999999,0.063750078,0.006496401,0.761901678,0.18947651399999998,0.524431937,0.776502749,0.9469053959999999,0.645526333,0.5996742620000001,0.509690494,0.275761312,0.7442386679999999,0.8647493190000001,0.704122325,0.922457075,1
240,2,61,0.5117104920000001,0.661923916,0.46943249600000003,0.805302793,0.806319936,0.971167298,0.811571925,0.054232015999999994,0.387502797,0.35986369100000004,0.46048880200000003,0.345396534,0.146697849,0.684887682,0.32204885,0.6349955070000001,0.395029209,0.554678705,1
241,2,62,0.48705863899999996,0.543548632,0.7099141529999999,0.714643143,0.267493679,0.565613456,0.8607708829999999,0.597582678,0.760392649,0.797278514,0.936348518,0.368561374,0.098085337,0.21470577600000001,0.276166317,0.571363927,0.36237281600000004,0.275504419,1
242,2,63,0.7955715309999999,0.581306978,0.314834637,0.475805049,0.101829886,0.595686497,0.432461229,0.311303051,0.669665484,0.984423068,0.48037957,0.75827294,0.11529855800000001,0.7421092309999999,0.058387968,0.559389418,0.8134388909999999,0.465709584,1
243,2,64,0.029674041,0.7650690459999999,0.503871559,0.645790778,0.04724204,0.6389451620000001,0.540828813,0.080022923,0.47558635899999996,0.570706064,0.33805319100000003,0.7435301590000001,0.752361857,0.10232957300000001,0.654077511,0.060762222000000005,0.685604834,0.75941118,1
244,2,65,0.49939693,0.220238238,0.17189919,0.625887042,0.412757924,0.672783082,0.615495942,0.37948333799999995,0.053473524,0.081121878,0.42690873100000004,0.323293173,0.180489467,0.652058119,0.338704219,0.37408643,0.905545189,0.203932385,1
245,2,66,0.023606209,0.234274297,0.140024699,0.7841140529999999,0.7508180090000001,0.274500972,0.792801489,0.3111001,0.9493743720000001,0.189262698,0.7387254659999999,0.200724438,0.839691304,0.62621422,0.522711164,0.610287173,0.496146983,0.00026262299999999997,1
246,2,67,0.453363411,0.096726089,0.223834096,0.250771867,0.96191416,0.7783005479999999,0.45432717200000006,0.988597754,0.76536016,0.373887646,0.920885411,0.8607846140000001,0.856380261,0.9042392859999999,0.50742566,0.025549701,0.590664375,0.655038142,1
247,2,68,0.229996495,0.8986760640000001,0.694673384,0.319485411,0.7870940259999999,0.646577321,0.186440075,0.43324557700000005,0.701672785,0.780471006,0.058863125999999995,0.5583687979999999,0.778600609,0.7636726509999999,0.051100843,0.30193091699999997,0.8973482559999999,0.929953384,1
248,2,69,0.507060532,0.124989221,0.397506225,0.940874889,0.818893503,0.401457785,0.726404295,0.510348267,0.542173342,0.764925145,0.46713995399999997,0.499380182,0.570206196,0.057710635999999996,0.270642987,0.8477025659999999,0.531728144,0.72911734,1
249,2,70,0.09636356900000001,0.405112335,0.383683837,0.7282001859999999,0.557472774,0.22659488100000003,0.572384851,0.014880882,0.103235795,0.4122943,0.472705859,0.651612519,0.6089061929999999,0.674814065,0.858265484,0.8062899459999999,0.845735474,0.12582874900000002,1
250,2,71,0.390909799,0.481450982,0.72944249,0.794122691,0.09732079099999999,0.079586904,0.064291776,0.093171012,0.6801817170000001,0.965443127,0.762595383,0.524885467,0.42758104399999997,0.30719698,0.704917186,0.707861307,0.48836721299999997,0.585032741,1
251,2,72,0.37970133799999994,0.463152746,0.540450245,0.30721940600000003,0.79895594,0.218533174,0.386301094,0.958022184,0.313142898,0.663791585,0.550491308,0.059592589,0.457512505,0.373730532,0.206414995,0.097309764,0.42211321700000004,0.459691415,1
252,2,73,0.645146057,0.74896048,0.451616398,0.22392662800000002,0.31756522,0.7082963529999999,0.627475401,0.5717723060000001,0.421583582,0.800540363,0.955196498,0.550707861,0.034296098,0.069697013,0.027345596,0.532676106,0.24533509399999998,0.42987854,1
253,2,74,0.20693541199999999,0.854502868,0.275651586,0.850838257,0.7174638659999999,0.08858821900000001,0.974357609,0.223561277,0.257284805,0.553771838,0.245979367,0.826926756,0.6820797670000001,0.704099282,0.168093618,0.784467446,0.004093058,0.49864500700000003,1
254,2,75,0.934812779,0.196742685,0.6823001740000001,0.32234229600000003,0.001889182,0.754481196,0.505017006,0.7351634640000001,0.16423997,0.05995285400000001,0.651389976,0.490304089,0.443445721,0.028134036,0.10658866,0.869394839,0.46412120100000004,0.17578244699999998,1
255,2,76,0.010827831999999999,0.232087386,0.47379646299999995,0.001972154,0.987713278,0.664730774,0.588253963,0.290549508,0.205394004,0.240954768,0.31698169,0.141576946,0.9294496659999999,0.599413803,0.595217287,0.90691128,0.5806930029999999,0.161065958,1
256,2,77,0.610272199,0.207439583,0.8199770690000001,0.552235984,0.980207356,0.690507975,0.5059269129999999,0.33409726100000003,0.028830624,0.992841997,0.51251232,0.902926007,0.134349256,0.221084173,0.158596406,0.79395113,0.47812268399999996,0.492084055,1
257,2,78,0.516960648,0.962823177,0.527265261,0.34330968,0.860838344,0.29769054,0.299831155,0.805940207,0.9914717140000001,0.572675071,0.463851322,0.19391399199999998,0.537695933,0.451768506,0.9727112920000001,0.09134269800000001,0.057113039000000004,0.81992356,1
258,2,79,0.342483986,0.0062498319999999994,0.6880583109999999,0.43859384,0.514715478,0.308177312,0.590764182,0.587743052,0.357530866,0.504060074,0.893615202,0.390113245,0.5226337289999999,0.17981709199999998,0.657982599,0.589526695,0.754800507,0.564575465,1
259,2,80,0.258795406,0.9514510559999999,0.174003532,0.945407427,0.298732836,0.937822413,0.512185066,0.5448002120000001,0.506244272,0.138637063,0.8054655340000001,0.782614741,0.87864292,0.362988286,0.235490788,0.506835778,0.676490169,0.593070556,1
260,2,81,0.927926667,0.621088991,0.498511472,0.303224212,0.162427734,0.432369086,0.101963809,0.910234615,0.805387152,0.461147611,0.640479328,0.019830858,0.335794982,0.466478802,0.243679549,0.967689505,0.093832505,0.437396967,1
261,2,82,0.689810247,0.328686856,0.9771213059999999,0.156897657,0.9025436020000001,0.81247082,0.07416655400000001,0.41845928,0.724183177,0.6838459309999999,0.968001167,0.664103077,0.847728625,0.6400995939999999,0.5820071529999999,0.420025446,0.09502790900000001,0.514397151,1
262,2,83,0.248296855,0.739771066,0.658540506,0.9939712470000001,0.152027159,0.196782672,0.10683099900000001,0.795967168,0.333085775,0.08920668699999999,0.805863195,0.607908362,0.057002265,0.751165315,0.601199205,0.9337428109999999,0.69346841,0.16911469699999998,1
263,2,84,0.037891798,0.9905187240000001,0.592573279,0.593762809,0.8555454490000001,0.329175855,0.284524011,0.723086268,0.145084928,0.473331403,0.523030227,0.600533261,0.7240520359999999,0.241927917,0.04210802599999999,0.536824166,0.709043988,0.446554839,1
264,2,85,0.574971484,0.152417172,0.050306699,0.549981944,0.519282193,0.8633785079999999,0.998930076,0.711863253,0.714207987,0.7042386970000001,0.965440313,0.66901839,0.13916905,0.891036742,0.48985627200000004,0.233513036,0.654408815,0.7469541340000001,1
265,2,86,0.22199237600000002,0.861821829,0.898383852,0.035001033,0.648551522,0.130745682,0.6553286110000001,0.964894413,0.8565714320000001,0.9441246940000001,0.040388834,0.6206887,0.37272043899999996,0.80071691,0.774951657,0.815042233,0.768840238,0.056440610999999995,1
266,2,87,0.11787757800000001,0.506361701,0.938070724,0.8620552090000001,0.534569055,0.438418727,0.739869275,0.18613642800000002,0.581128089,0.249995612,0.769351311,0.6306003029999999,0.016972933,0.811580778,0.798176716,0.541734412,0.168766127,0.7746916290000001,1
267,2,88,0.7942020190000001,0.08710132699999999,0.178027212,0.5266038279999999,0.486631604,0.035691737,0.482286571,0.82226225,0.111024623,0.722830945,0.559078663,0.577277128,0.668651966,0.539847225,0.551917009,0.768149552,0.663375258,0.6319035,1
268,2,89,0.442698383,0.181214889,0.785057463,0.6772755970000001,0.8388439440000001,0.15921127,0.030116398,0.22187989,0.575560694,0.43514679700000003,0.429959425,0.147092405,0.8712132840000001,0.139550848,0.586808172,0.041773905,0.62703822,0.382205398,1
269,2,90,0.6042743970000001,0.01368971,0.020550639,0.49930373100000003,0.815353914,0.592449095,0.863678519,0.129053759,0.193048146,0.635245236,0.8521876559999999,0.748406054,0.9598745129999999,0.524044385,0.9871167959999999,0.9143044490000001,0.27797418,0.34078746299999996,1
270,2,91,0.917928108,0.269367962,0.752248118,0.6867993059999999,0.356055099,0.010176685999999999,0.018212648999999997,0.81481589,0.36702446899999996,0.729116543,0.100964248,0.061516403,0.511774318,0.23830981899999998,0.8701440009999999,0.306656306,0.433081531,0.07121506799999999,1
271,2,92,0.956882311,0.736500794,0.152273885,0.489808963,0.312784682,0.09105836,0.22020574699999998,0.766321783,0.224435689,0.523498404,0.350767234,0.94128806,0.660636012,0.7778655959999999,0.332632813,0.917121986,0.255027419,0.48080114700000004,0
272,2,93,0.6199201670000001,0.185850194,0.252927487,0.199147381,0.9410724690000001,0.518782514,0.31947052800000003,0.7021233309999999,0.289406122,0.144964699,0.9014735629999999,0.487687782,0.655042635,0.144613154,0.42758484,0.587680131,0.569669364,0.903972309,1
273,2,94,0.125499148,0.707729672,0.47962377,0.165073589,0.158408805,0.466025154,0.701944832,0.146734176,0.588549882,0.21568100199999998,0.157364159,0.8700276579999999,0.5389495910000001,0.771205485,0.256712017,0.899892774,0.62901152,0.223181911,1
274,2,95,0.039060106000000004,0.789472334,0.100868914,0.07675839,0.992930773,0.9839406909999999,0.204307159,0.47556070799999994,0.131342656,0.893282138,0.222072155,0.001281531,0.310338627,0.7298148409999999,0.9379512170000001,0.802505776,0.868052855,0.033363477,1
275,2,96,0.478391196,0.034884417,0.428486453,0.8683663540000001,0.131700166,0.243024374,0.425176318,0.27561372100000003,0.179392692,0.817978167,0.239688362,0.519286182,0.032273342999999996,0.566691486,0.500222072,0.294796406,0.447884932,0.693319625,1
276,2,97,0.270209419,0.812742475,0.586661739,0.027160887999999998,0.681171912,0.53506528,0.749929218,0.683763771,0.09929282,0.836560581,0.8190283759999999,0.085001496,0.908194748,0.85477124,0.668614997,0.19056119,0.381827291,0.285891695,1
277,2,98,0.7603789959999999,0.969529036,0.046424494000000004,0.368553986,0.093269688,0.9195096509999999,0.869802168,0.434374792,0.565341963,0.31626755100000004,0.139246159,0.481637233,0.665316217,0.040425462,0.68971344,0.446805186,0.7123137359999999,0.127982611,0
278,2,99,0.0018702060000000001,0.10825614,0.724550033,0.398611011,0.200437769,0.134773822,0.227136177,0.077468177,0.782759695,0.592842055,0.150917715,0.896464177,0.50316611,0.965036793,0.844456745,0.5813491,0.6376554179999999,0.062903869,1
279,2,100,0.8964337490000001,0.675069237,0.748662504,0.484722108,0.929033463,0.012658322,0.44848107600000003,0.121607158,0.7344662,0.717631397,0.28040795399999996,0.888536502,0.713305293,0.49744965,0.37202943899999996,0.952488135,0.54612406,0.48488241,1
280,2,101,0.7288783990000001,0.998371659,0.381372356,0.40666775899999996,0.593533239,0.8207672890000001,0.11627130199999999,0.528448744,0.840549385,0.960544845,0.676739393,0.475426597,0.872487369,0.507360633,0.4113803,0.7408194490000001,0.786422141,0.195858325,1
281,2,102,0.42167174399999996,0.7769980809999999,0.129900521,0.248317631,0.9462953190000001,0.272088913,0.836930999,0.243796858,0.50370653,0.6714875690000001,0.395895802,0.592977706,0.854877387,0.09490024300000001,0.6996267290000001,0.229775125,0.20671180399999997,0.23263315699999998,1
282,2,103,0.6979563790000001,0.566537572,0.602045261,0.15340041,0.37094003,0.9162049320000001,0.607885845,0.180734072,0.882823111,0.8324377009999999,0.074974657,0.23520602,0.184784615,0.167604489,0.08307516200000001,0.798535285,0.505768655,0.259376284,1
283,2,104,0.39701859899999997,0.070974052,0.885361615,0.69225523,0.382775119,0.92483511,0.293287378,0.5544474970000001,0.209380392,0.17136330100000002,0.26176947,0.73560751,0.34536738200000006,0.161559017,0.095692126,0.065048722,0.214981702,0.528374601,1
284,2,105,0.235945685,0.887568305,0.609338756,0.41718436600000003,0.67766342,0.850878522,0.208989886,0.9417359479999999,0.346429705,0.007005914,0.028497937,0.6829782520000001,0.796063319,0.003692305,0.135425756,0.178032402,0.8057680840000001,0.8413545840000001,1
285,2,106,0.9664935379999999,0.25862783,0.967974129,0.726583567,0.440960694,0.633708047,0.279531173,0.021821937000000003,0.340958624,0.6199314570000001,0.178048593,0.9364782540000001,0.518494904,0.614006281,0.439252586,0.10290570199999999,0.30066332100000004,0.7671938759999999,1
286,2,107,0.33552235,0.239935873,0.06557262900000001,0.740459768,0.30968778,0.803356214,0.46732495799999996,0.08610054199999999,0.17610732699999998,0.9949178040000001,0.375472364,0.052202804000000005,0.63000719,0.982722137,0.6172131129999999,0.120198346,0.26478779,0.119263965,1
287,2,108,0.43696810700000005,0.306491103,0.908159185,0.736175811,0.7042245859999999,0.54152775,0.322801505,0.7216850340000001,0.429870233,0.513413341,0.109101393,0.694458993,0.995611784,0.8272717559999999,0.403431938,0.57483833,0.584562067,0.45235734200000005,1
288,2,109,0.28704255100000003,0.0035123040000000004,0.40592469600000003,0.848520475,0.908554952,0.040395626000000004,0.174567831,0.792452968,0.049546704000000004,0.605616932,0.837201599,0.24106121100000003,0.24862588600000002,0.036556701000000004,0.029383815,0.139110448,0.978701157,0.35974190000000006,1
289,2,110,0.432106506,0.37906188,0.058318105999999995,0.071482762,0.181130643,0.869662183,0.920852406,0.511234703,0.6530465670000001,0.855192912,0.6386513629999999,0.844116317,0.387814426,0.388239204,0.548030744,0.356123724,0.43877116,0.742075438,1
290,2,111,0.154345076,0.495892073,0.850294242,0.557203138,0.399206254,0.315421245,0.476278462,0.661139069,0.119828537,0.566519894,0.161704245,0.314647345,0.381870508,0.811075343,0.53422793,0.077015408,0.501630511,0.417322565,1
291,2,112,0.78333509,0.892363447,0.80212258,0.984419024,0.21219313,0.808874752,0.26422597600000003,0.96981577,0.144152089,0.741066557,0.38561116100000004,0.071712045,0.9358564070000001,0.227156059,0.56738756,0.049070165,0.375561166,0.10440973099999999,0
292,2,113,0.360608266,0.55711642,0.944252158,0.478799481,0.73191074,0.51356797,0.9612043090000001,0.917350998,0.011853067,0.45943829999999997,0.378552276,0.460535166,0.02755425,0.24832363699999999,0.78586784,0.874545679,0.9627347740000001,0.247463885,1
293,2,114,0.353072906,0.976927932,0.087818889,0.8116966179999999,0.060712688,0.6145881329999999,0.9678902979999999,0.351552786,0.441051226,0.601436702,0.33305733,0.185302629,0.25044237399999997,0.5838337570000001,0.284573393,0.491178016,0.166021726,0.622016302,1
294,2,115,0.051490982000000005,0.145372317,0.630379509,0.753983835,0.108569629,0.981814133,0.37816338299999996,0.6144054870000001,0.48114857200000005,0.493238105,0.826432098,0.587757111,0.940121915,0.566471188,0.726705871,0.554593711,0.572746826,0.871987477,1
295,2,116,0.079825848,0.203323668,0.7719704909999999,0.139413711,0.021106846000000002,0.16860398699999998,0.564576607,0.32645134,0.41270476100000003,0.9387219000000001,0.443985119,0.208907667,0.688997863,0.9459164090000001,0.004030131,0.038272008999999996,0.066066233,0.7368637929999999,0
296,2,117,0.137377676,0.658009983,0.034348914,0.09281764199999999,0.25127123,0.8739110790000001,0.493678159,0.108777909,0.694076513,0.164773225,0.496582529,0.768489229,0.43096787299999995,0.20092739,0.459193095,0.16234964,0.11274370800000001,0.05323549599999999,1
297,2,118,0.540155938,0.411070758,0.833445366,0.24432032199999998,0.305401417,0.12122746,0.648147516,0.414485128,0.405928564,0.82379134,0.565738486,0.96857307,0.486068481,0.017613964,0.37452200799999996,0.8557362909999999,0.306998847,0.012072353999999999,1
298,2,119,0.31775245,0.609583387,0.31948957699999997,0.211962478,0.66809387,0.783670071,0.152953213,0.821482409,0.983728875,0.858348752,0.052126629,0.512401561,0.10010211699999999,0.715234705,0.18373689,0.8300065059999999,0.9895243359999999,0.244426565,1
299,2,120,0.32443522399999997,0.721683483,0.195449839,0.924606027,0.881455584,0.11144757400000001,0.341240434,0.23090212,0.644288182,0.7519655540000001,0.6084509,0.261922771,0.617319254,0.74962774,0.12478807,0.7033617659999999,0.041845152000000004,0.31552268899999997,1
300,2,121,0.18393327899999998,0.437340126,0.28554547399999997,0.08235435099999999,0.552144754,0.25856799199999997,0.122338091,0.040723914,0.975786705,0.31036177600000003,0.7419892220000001,0.960358932,0.434485605,0.094096795,0.390292101,0.729261226,0.318428189,0.142755739,1
301,2,122,0.652824478,0.43289141,0.425833132,0.513421758,0.125724249,0.554324012,0.548949548,0.877929918,0.42233887700000006,0.431623914,0.40668215,0.915345339,0.414642082,0.34510178,0.892946162,0.148013542,0.298068331,0.942026782,1
302,2,123,0.532635131,0.8224218179999999,0.24756315899999998,0.313042545,0.6203627429999999,0.216540807,0.8775796779999999,0.136796645,0.253554114,0.683211536,0.20374369,0.288497402,0.832959734,0.604862605,0.8860016690000001,0.6946958790000001,0.909134785,0.41329983,1
303,2,124,0.091161705,0.074867337,0.165089767,0.348357934,0.7570308929999999,0.8803636890000001,0.034781366,0.559066545,0.862127442,0.975202882,0.863311466,0.8205391320000001,0.362866129,0.820266808,0.674525624,0.603650259,0.988495184,0.913295382,1
304,2,125,0.9672316040000001,0.642814644,0.661938581,0.381564439,0.457068783,0.585060147,0.7084717859999999,0.44877768799999995,0.8990228170000001,0.981365323,0.9588533140000001,0.875472696,0.9465437109999999,0.085793859,0.877640493,0.642688907,0.22446326600000002,0.298612851,0
305,2,126,0.709221647,0.7721428159999999,0.997249589,0.194090042,0.49649524799999994,0.047236308,0.464068429,0.696780033,0.7864355590000001,0.45462615700000003,0.933070603,0.080629884,0.223051762,0.42373465299999996,0.755844269,0.398337372,0.73383441,0.660655671,1
306,2,127,0.49259684,0.375189245,0.072782533,0.9790132429999999,0.8325492,0.746756687,0.556796426,0.28042427,0.460566142,0.469540698,0.691355548,0.195723161,0.7487899170000001,0.208734344,0.12048778,0.246483385,0.866608983,0.802487961,1
307,2,128,0.846193084,0.389783713,0.9160411279999999,0.964459163,0.780975979,0.975641738,0.8412425379999999,0.913231087,0.389870486,0.7486070570000001,0.876916391,0.571627198,0.326669451,0.074939224,0.994088203,0.841021645,0.078182686,0.075543296,1
308,2,129,0.6772130609999999,0.63556878,0.109793331,0.615371099,0.232059071,0.141934316,0.070342417,0.804357958,0.19690416800000002,0.530950695,0.19280866800000002,0.429450714,0.80912049,0.231021423,0.517388419,0.620841832,0.996128747,0.302258663,1
309,2,130,0.830873319,0.874048258,0.22007122699999998,0.8093096059999999,0.935032633,0.7437571479999999,0.773500248,0.994230435,0.397147973,0.152581869,0.799012774,0.9970444909999999,0.087939529,0.923808104,0.216877567,0.6827543970000001,0.536075479,0.00771803,1
310,2,131,0.07553000900000001,0.786833023,0.349690116,0.291420131,0.88344137,0.776776858,0.119931101,0.009844618000000001,0.18754126399999999,0.49637910399999996,0.7888868040000001,0.339764065,0.44815275600000004,0.39494160700000003,0.42854942100000004,0.284202642,0.46760421700000004,0.161174236,1
311,2,132,0.5376773429999999,0.44755723399999997,0.8440694040000001,0.177022022,0.037279814,0.529161595,0.753003111,0.161866925,0.793860757,0.918550392,0.346241726,0.790146389,0.759560448,0.319982047,0.829080415,0.38864828700000004,0.35035225,0.715673006,1
312,2,133,0.808675148,0.35704216299999997,0.012811105,0.599547386,0.17758090699999998,0.12683698,0.76311491,0.606587392,0.465439726,0.691356407,0.066098765,0.37725790299999995,0.105607195,0.7575120909999999,0.949646412,0.197626865,0.45981784200000003,0.305932305,1
313,2,134,0.8151170109999999,0.587942363,0.562618749,0.271722966,0.7613602740000001,0.232416805,0.638037379,0.201022586,0.982214771,0.370801041,0.8495563540000001,0.332243301,0.58906419,0.483082247,0.227572992,0.002748962,0.679975447,0.516867235,1
314,2,135,0.7758011579999999,0.688814771,0.003129673,0.7067805540000001,0.448407589,0.69583799,0.41770476100000004,0.893613572,0.68680785,0.783750947,0.519879267,0.136856226,0.240399255,0.26154211899999996,0.44490636899999997,0.521280421,0.237650351,0.549606558,1
315,2,136,0.637377734,0.628366082,0.12660629699999998,0.67971243,0.082717952,0.254159175,0.272034669,0.061771587999999995,0.113178955,0.877232412,0.9787796590000001,0.908144561,0.813522034,0.536834843,0.541369905,0.624387063,0.891204615,0.625595662,0
