,intercolumnar distance,upper margin,lower margin ,exploitation ,row number,modular ratio,interlinear spacing ,weight ,peak number,modular ratio/ interlinear spacing,Label
4263,-0.091897,-0.189174,0.345875,0.23591199999999998,0.261718,-0.14188399999999998,0.295677,0.020191,-0.154186,-0.169808,0
7128,0.8462350000000001,0.014957,-0.052441999999999996,0.98795,0.261718,1.311485,1.2016870000000002,-0.271933,-0.278912,0.591039,0
9709,-0.252367,-0.11066199999999998,0.452567,0.8883209999999999,0.17234000000000002,1.228436,-0.157328,0.135189,0.064084,1.381181,3
4717,0.31545,-0.330495,0.555703,-0.374098,0.708609,0.356414,-1.32759,0.456319,0.282354,1.4327290000000001,11
1882,0.14263599999999999,0.164129,0.20006300000000002,-0.249732,0.261718,0.231839,0.220177,-0.166663,0.282354,0.20838600000000002,0
9448,-0.042522000000000004,-0.17347100000000001,0.644613,0.089437,-0.989576,-0.847807,-0.8745850000000001,0.901185,0.8748020000000001,-0.14598699999999998,11
5572,-0.054866,0.313302,0.05425,0.218427,0.261718,-0.515608,0.069175,-0.46228100000000005,-0.87136,-0.400796,0
4974,0.661077,-0.20487600000000003,-3.075385,0.47103599999999995,1.0661209999999999,-0.723232,-1.138838,1.5942370000000001,2.122061,0.12021400000000002,8
2487,0.031541,-0.040001,0.17516800000000002,-0.10725599999999999,0.261718,-0.432558,-0.006326,0.023065000000000002,-0.060641999999999995,-0.270492,5
5097,-0.252367,-0.401156,0.466793,0.631147,0.261718,-0.889332,0.031425,1.334187,0.687713,-0.705562,4
9446,-0.030177999999999996,-0.063555,0.27474699999999996,-0.394925,0.261718,-0.391033,0.6354310000000001,0.245565,0.095265,-0.565204,5
4542,-0.06721,-0.275537,0.253409,0.371526,-1.0789549999999999,0.564038,0.295677,-0.375592,0.344717,0.45776999999999995,0
4053,-0.252367,-0.008597,-2.044028,0.342613,0.351096,-0.474083,0.069175,1.0208620000000002,1.903791,-0.347199,10
4023,-0.128929,0.383963,0.23206999999999997,1.248675,0.261718,-0.266459,-0.081827,0.926056,0.157628,-0.06541,0
641,-0.202992,-0.377602,0.43478500000000003,0.24480300000000002,-0.721442,-1.1800059999999999,0.6354310000000001,0.08010700000000001,-0.497183,-1.243414,4
1045,-3.498799,-0.5660310000000001,0.139604,-5.440122,0.976743,-1.802878,-1.554093,-1.9136419999999998,0.843621,-0.750708,8
6665,0.512951,-0.416858,0.125378,0.549719,0.976743,-0.9308559999999999,-1.1765889999999999,0.5386989999999999,1.24898,-0.066664,8
3905,-0.042522000000000004,-0.11066199999999998,0.40989,1.097277,0.261718,-0.6401819999999999,-2.346852,-0.00899,-0.621908,-0.881627,0
7365,-2.523635,-0.346197,-2.349878,-0.775688,0.17234000000000002,-0.557133,-0.006326,-1.201698,-0.5283640000000001,-0.381484,5
2884,1.0190489999999999,0.21123699999999998,-0.155578,-0.311855,0.261718,-0.266459,0.52218,-0.037607999999999996,-0.029461,-0.388259,0
4798,0.278418,0.06991499999999999,0.214288,-2.2839419999999997,0.08296100000000001,-0.9308559999999999,0.295677,-0.9486180000000001,-0.216549,-0.877275,0
610,-0.301743,-0.314793,0.399221,0.77052,0.708609,1.602159,-1.440842,-0.664881,0.375899,2.7530069999999998,11
3844,-0.10424100000000001,-0.456114,0.484575,0.14380199999999999,0.261718,-0.847807,-0.34608,0.568075,-0.060641999999999995,-0.476803,5
1927,0.080916,-0.11851300000000001,0.445454,-0.188027,0.261718,0.314889,0.295677,0.917377,0.40708,0.23521999999999998,0
10385,0.13029200000000002,-0.456114,0.292529,0.202672,0.261718,0.273364,0.031425,-0.485367,-0.403638,0.348274,0
3593,-0.178304,-0.189174,0.26407800000000003,-0.6404920000000001,0.17234000000000002,0.480988,-0.799085,-2.682492,-2.523978,1.099513,0
2508,0.043885,0.407516,0.047137,0.460921,0.261718,0.231839,0.371178,0.397801,-0.12300499999999999,0.12068499999999999,5
4590,-0.153617,-0.22843000000000002,0.48813100000000004,0.580183,0.261718,1.228436,0.55993,0.615953,-0.216549,0.903135,0
1608,-0.091897,0.2976,0.07914500000000001,0.196496,0.261718,-0.14188399999999998,0.106925,0.7167,0.095265,-0.066965,5
5957,0.562327,-0.29909,0.068476,-0.58926,0.976743,0.480988,-0.119577,-1.9168060000000002,-0.310094,0.641189,8
7289,0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,-0.183409,0.295677,-0.22166599999999997,-0.060641999999999995,-0.208432,5
9038,-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.22493400000000002,0.484429,0.42964300000000005,0.219991,-0.344776,5
10025,0.080916,-0.24413200000000002,0.214288,-0.37914000000000003,0.261718,0.231839,0.182426,-0.563048,-0.341275,0.228253,5
3538,0.167323,-0.322644,0.306755,-0.5435479999999999,0.261718,0.397939,-0.044076,-0.9199809999999999,-0.403638,0.511174,5
9185,0.167323,-0.322644,0.306755,-0.5435479999999999,0.261718,-0.391033,0.106925,-0.253741,-0.43482,-0.301124,5
3342,-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.8962370000000001,0.446679,-1.0316969999999999,0.7500760000000001,0.667976,4
4555,-2.573011,0.06991499999999999,0.24629600000000001,-3.018853,0.08296100000000001,-2.176602,0.6354310000000001,1.193678,-2.898156,-2.120545,7
8821,0.031541,0.446772,0.072032,0.600056,0.261718,2.55723,0.333428,-1.277301,-1.183175,2.222665,5
1372,0.34013699999999997,0.399665,0.207175,-0.724993,0.261718,-0.847807,0.031425,-0.7297680000000001,-0.029461,-0.6745680000000001,0
6727,0.229043,0.014957,0.395665,-1.399572,0.08296100000000001,-0.474083,0.182426,-1.494113,0.219991,-0.399928,7
4455,0.648733,-0.197025,0.029355000000000003,0.335213,-0.185173,-1.1800059999999999,-1.063338,0.789954,1.7790650000000001,-0.380098,8
2984,-0.00549,0.7608189999999999,-0.09511900000000001,-0.016936,0.261718,-0.22493400000000002,0.597681,-0.013416999999999998,0.251173,-0.39112800000000003,5
8526,0.389513,0.37611100000000003,0.018686,-0.690978,0.08296100000000001,0.730137,0.484429,-2.004195,-0.9649049999999999,0.504255,0
5799,-0.363462,0.23479,0.000904,0.759778,0.261718,1.145386,-0.081827,0.820708,0.656532,1.219956,6
6331,-0.079554,-0.17347100000000001,0.367214,0.32450100000000004,0.261718,0.397939,0.220177,-0.30959899999999996,-0.154186,0.36897199999999997,5
3733,-0.042522000000000004,-0.3619,0.47034899999999996,-0.310721,0.261718,-1.3045799999999999,0.069175,-0.257876,-0.715453,-1.104659,5
6873,0.080916,-0.142067,0.17161099999999999,-0.470713,0.261718,0.605563,0.748682,-0.11214400000000001,0.18880999999999998,0.241079,5
2323,-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.681707,0.6354310000000001,1.1865139999999998,0.375899,-0.81671,5
8215,4.96908,-0.38545300000000005,0.14315999999999998,-2.600732,0.976743,-2.093552,-1.2898399999999999,-1.271341,0.562987,-1.167418,8
821,0.907954,1.4674260000000001,0.37077,-1.242027,0.708609,-1.22153,-1.365341,-0.17736,1.529613,-0.252759,8
1344,-0.06721,-0.275537,0.253409,0.371526,-1.0789549999999999,0.9792860000000001,0.371178,-1.323452,-1.151994,0.790721,0
8382,-0.10424100000000001,-0.456114,0.484575,0.14380199999999999,0.261718,-0.8062819999999999,-0.232828,0.807117,-0.12300499999999999,-0.48652,5
4345,-0.153617,-0.03215,0.27119099999999996,0.057241,0.261718,-0.10036,0.7864329999999999,-0.192776,-0.029461,-0.38442600000000005,0
5296,-3.498799,0.054213,-2.083148,-2.4483490000000003,-4.9222150000000005,-0.474083,1.050686,-2.143112,-1.7132599999999998,-0.8230629999999999,0
1929,0.4142,-0.16562000000000002,0.05425,-0.8919959999999999,0.976743,-1.1384809999999999,-0.7613340000000001,0.7852939999999999,2.090879,-0.520094,8
2729,-0.215336,-1.296191,0.491688,1.050073,0.6192300000000001,1.186911,-1.554093,-0.23071399999999997,0.718895,2.449953,10
5079,0.17966700000000002,-0.43256000000000006,0.150273,-1.883217,-1.0789549999999999,-1.8444029999999998,-6.121893,-2.5476520000000002,-1.8691669999999998,-3.78384,0
7551,0.710453,-0.28338800000000003,0.128935,0.601905,0.976743,-0.391033,-0.5725819999999999,-0.753571,1.061891,0.254316,8
8740,-0.215336,0.28189699999999995,0.107596,0.73922,0.08296100000000001,1.0623360000000002,0.371178,0.023084,1.061891,0.8616530000000001,4
5233,-0.16596,0.007106,-2.1720580000000003,-0.165858,0.261718,-0.391033,0.446679,1.695605,0.812439,-0.471271,4
1999,0.080916,-0.063555,0.349432,0.9686450000000001,-1.347089,-0.432558,-0.044076,-0.320374,-1.151994,-0.250602,5
1450,0.229043,-0.354049,0.182281,0.210878,0.261718,0.190314,0.748682,-0.304667,0.095265,-0.114246,0
4276,0.043885,-0.157769,0.32809299999999997,0.552225,0.261718,0.813187,-0.006326,0.290706,-0.029461,0.8741180000000001,0
8560,0.907954,-0.330495,0.132491,1.039033,0.887365,-1.055431,-1.365341,-0.674259,-0.247731,-0.078153,8
3058,-0.240024,-0.534626,0.075589,-0.617039,0.17234000000000002,0.730137,0.824183,-1.31487,0.001721,0.31042,4
9169,0.080916,-0.063555,0.349432,0.9686450000000001,-1.347089,-0.183409,0.220177,0.105386,-0.65309,-0.16188699999999998,5
10144,0.15498,-0.471816,0.50947,1.205082,0.261718,0.854712,0.106925,0.794652,0.064084,0.8404,0
9626,-0.128929,-0.03215,0.068476,-0.15165499999999998,-0.989576,-1.1800059999999999,0.182426,-0.45509799999999995,-0.278912,-1.053726,5
7494,0.15498,-0.275537,0.41700299999999996,0.813815,0.261718,0.9792860000000001,0.748682,-0.040889999999999996,-0.060641999999999995,0.562963,0
253,5.759087,-0.236281,0.37788299999999997,-2.104317,-1.79398,-0.266459,-0.119577,0.574346,0.032902,-0.048292,0
3622,-0.16596,-0.17347100000000001,-2.908234,-1.6700240000000002,0.351096,-0.474083,0.106925,0.978477,-0.12300499999999999,-0.373323,5
9012,0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.847807,0.220177,0.6319899999999999,0.18880999999999998,-0.766645,5
6150,0.080916,0.062064,0.203619,0.577021,0.261718,0.273364,0.295677,0.018055,0.251173,0.222514,7
6199,0.080916,0.014957,0.064919,0.346104,0.17234000000000002,-0.22493400000000002,1.163937,0.9772540000000001,0.344717,-0.6695770000000001,0
5538,-0.22768000000000002,0.289748,0.132491,-0.234783,0.261718,0.356414,1.805694,-1.112542,0.500624,-0.493042,4
2740,0.14263599999999999,-0.377602,0.32809299999999997,-0.039583,0.261718,0.06573999999999999,0.333428,0.117424,-0.247731,-0.005448,5
1108,0.006853,-0.26768600000000004,0.40989,0.565443,0.17234000000000002,-0.598658,0.295677,0.632204,-0.341275,-0.577295,5
6034,-0.178304,-0.620989,0.32098000000000004,0.699028,0.261718,0.397939,0.446679,-0.063023,0.843621,0.23183299999999998,4
2542,-0.301743,0.19553399999999999,0.381439,0.351116,0.08296100000000001,-0.9723809999999999,0.371178,0.447136,0.7500760000000001,-0.939154,4
6391,-0.32643,-0.07925700000000001,0.23918299999999998,0.5669350000000001,0.261718,-0.391033,-0.308329,0.28387199999999996,0.62535,-0.062372000000000004,4
5193,0.352481,0.21123699999999998,0.306755,-0.946242,0.17234000000000002,-0.557133,-0.308329,0.723262,0.032902,-0.22006599999999998,0
6219,0.15498,-0.251983,0.125378,-0.5766979999999999,-0.9001979999999999,-0.391033,0.748682,0.070962,0.375899,-0.605685,0
9123,-0.06721,0.462474,0.10404000000000001,0.463129,0.261718,0.314889,0.295677,-0.076555,0.095265,0.237306,5
9302,0.500607,-0.220579,-0.03466,0.49732299999999996,0.17234000000000002,-0.266459,-0.044076,0.497267,-0.029461,-0.096464,0
8529,0.352481,0.321153,0.128935,-1.6467200000000002,-0.9001979999999999,-1.9274529999999999,-2.988609,-0.038307,-0.590727,-1.641028,5
8200,0.24138600000000002,-0.43256000000000006,0.349432,-1.029281,0.261718,-0.183409,-0.006326,-1.170828,-0.43482,-0.047641,5
9159,-0.8819040000000001,-1.9478389999999999,0.21784499999999998,2.046336,0.17234000000000002,3.4292519999999995,0.031425,0.400365,1.217798,3.33275,10
3732,-0.22768000000000002,-0.9978459999999999,0.356544,-0.026931999999999998,0.261718,-0.8062819999999999,-0.006326,0.524623,0.46944300000000005,-0.610579,3
4838,-0.672058,-0.613138,0.360101,0.373406,0.17234000000000002,-0.432558,0.144676,-0.287621,0.905984,-0.34827199999999997,4
2439,-0.116585,-0.338346,0.584154,1.1438840000000001,0.797987,-1.096956,-1.629594,1.750201,1.498432,0.07611699999999999,11
412,0.17966700000000002,0.321153,0.24273899999999998,0.045844,0.17234000000000002,1.4360600000000001,0.031425,-0.76922,-0.185368,1.4156469999999999,0
2319,-0.030177999999999996,-0.220579,0.24273899999999998,1.988271,0.17234000000000002,0.647088,-0.044076,1.206337,0.40708,0.744321,0
5515,0.229043,-0.000745,0.17161099999999999,-0.002793,0.261718,0.9792860000000001,0.220177,-1.01034,-0.154186,0.8802780000000001,0
4505,0.562327,-0.29909,0.068476,-0.58926,0.976743,-0.432558,-0.8745850000000001,-0.35635100000000003,1.061891,0.234051,8
8544,0.15498,0.289748,0.207175,-0.007298000000000001,0.17234000000000002,-1.22153,0.446679,0.595547,0.157628,-1.207285,6
4109,0.31545,0.517433,-0.002652,-2.543473,0.261718,-0.14188399999999998,0.295677,0.444301,-0.777816,-0.166143,5
3776,0.068573,0.007106,0.288973,0.592954,0.261718,0.314889,-0.195078,0.042325,0.62535,0.52822,7
6723,0.15498,-0.040001,0.363657,1.200934,0.261718,0.06573999999999999,0.484429,0.960557,0.001721,-0.092474,0
7601,-0.091897,0.34470700000000004,0.182281,0.722749,0.261718,0.273364,0.106925,0.30256900000000003,0.438262,0.273146,7
1768,-0.153617,-0.840822,0.139604,-0.9719030000000001,0.17234000000000002,0.647088,0.257927,-2.400036,-0.37245700000000004,0.568472,10
7611,-3.498799,0.054213,-2.083148,-2.4483490000000003,-4.9222150000000005,-1.3461049999999999,0.748682,-3.173216,-2.243345,-1.507457,0
10226,0.31545,-0.047852,0.14315999999999998,-0.574788,0.261718,-0.30798400000000004,-0.157328,-1.986896,-1.307901,-0.073548,0
725,0.426544,0.588093,0.160942,-0.889699,0.261718,0.06573999999999999,0.295677,0.401064,-0.5283640000000001,0.012851,5
9658,0.204355,-0.134216,0.043581,-0.6548729999999999,0.261718,-0.723232,0.52218,-2.466728,-1.2455379999999998,-0.798604,4
2104,0.17966700000000002,-0.43256000000000006,0.150273,-1.883217,-1.0789549999999999,-0.8062819999999999,0.446679,-2.759746,-2.898156,-0.832551,0
6174,-0.178304,-0.338346,0.45968000000000003,1.40246,0.797987,0.356414,-1.440842,0.857015,1.186617,1.4156229999999999,11
8234,-0.116585,0.20338499999999998,5.49199,1.8528060000000002,-1.436467,0.8962370000000001,0.069175,0.598965,0.18880999999999998,0.9114770000000001,0
8239,0.068573,-1.16272,-3.210528,-0.829367,0.261718,1.8928330000000002,0.824183,-0.662027,-0.247731,1.308284,0
3887,-0.10424100000000001,-0.197025,0.22140100000000001,0.17367,0.261718,-0.058835000000000005,0.144676,0.227762,-0.216549,-0.013078999999999999,5
4359,0.019197,0.289748,-0.11645699999999999,1.524856,-0.542686,0.439463,0.408929,1.882459,0.531806,0.281198,5
7786,0.21669899999999997,-0.189174,0.352988,-2.20129,0.261718,-0.889332,0.182426,-1.8071869999999999,-2.0562560000000003,-0.784788,0
6113,0.229043,-0.181323,0.23206999999999997,-0.893459,0.261718,-1.013906,0.106925,-1.0229979999999999,-0.777816,-0.8654729999999999,5
8719,-0.26471100000000003,-0.055704,-3.210528,0.413627,0.08296100000000001,0.356414,-1.5918430000000001,0.785624,1.3737059999999999,1.584358,10
2708,0.10560399999999999,-0.377602,0.260522,0.107578,0.261718,0.771662,-0.42158,-0.582521,-0.37245700000000004,1.121803,5
2839,0.14263599999999999,-0.24413200000000002,-3.206971,0.165524,0.887365,-2.425751,-1.365341,-2.78252,-3.241152,-1.497801,8
5154,0.10560399999999999,0.20338499999999998,-0.023991,0.9956780000000001,0.261718,-0.474083,-2.9131080000000003,1.090834,0.594169,-1.9539790000000001,0
3682,-0.06721,0.462474,0.10404000000000001,0.463129,0.261718,-0.30798400000000004,0.408929,1.268291,0.282354,-0.37696399999999997,5
7360,-3.498799,-0.29123899999999997,0.37077,-0.28121199999999996,-4.9222150000000005,-0.266459,0.371178,-0.420267,-0.466001,-0.315253,5
3173,0.167323,0.148427,0.278304,-0.289596,0.261718,-0.9308559999999999,0.52218,0.601954,0.594169,-0.985615,7
6872,-0.06721,-0.275537,0.253409,0.371526,-1.0789549999999999,0.439463,-0.232828,-0.33579000000000003,0.344717,0.693628,0
752,-0.079554,0.187683,-0.070224,0.211236,0.261718,0.771662,0.220177,-0.149616,-0.403638,0.6955100000000001,0
1378,0.043885,0.19553399999999999,0.260522,-0.393821,0.261718,-0.847807,0.257927,-0.585803,-1.214356,-0.781883,6
10060,0.117948,0.321153,-3.210528,0.642753,0.351096,0.854712,-0.081827,0.24641999999999997,-0.590727,0.9648690000000001,0
2889,-3.498799,1.035611,-3.210528,0.802954,-4.9222150000000005,1.35301,-1.365341,0.059934,-1.089631,2.419031,11
3863,0.624046,-0.071406,0.22140100000000001,-0.586246,0.887365,-1.5537290000000001,-1.403091,0.699944,1.124254,-0.580526,8
174,-0.030177999999999996,0.014957,0.26407800000000003,0.374062,0.261718,-0.474083,0.446679,0.5979939999999999,0.126447,-0.542082,0
5072,-0.091897,0.2976,0.07914500000000001,0.196496,0.261718,0.024215,0.144676,0.585082,0.219991,0.064761,5
3188,-0.128929,-0.28338800000000003,0.48813100000000004,0.833628,0.797987,0.8962370000000001,-1.5918430000000001,-0.5536310000000001,0.562987,2.1394849999999996,11
8985,0.192011,0.22693899999999997,0.11826500000000001,-0.472443,0.17234000000000002,-0.557133,0.220177,-0.123347,-0.5283640000000001,-0.5015890000000001,5
8076,0.006853,0.164129,0.125378,0.5845100000000001,0.261718,0.190314,-0.119577,1.6906150000000002,0.718895,0.374168,0
7959,0.043885,0.030659,0.537921,-2.244735,0.261718,-1.761353,0.069175,-2.179555,-1.401445,-1.525347,4
9354,0.229043,-0.008597,0.17516800000000002,0.087408,0.17234000000000002,-0.515608,0.710932,0.501325,0.095265,-0.704296,0
5932,-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,0.356414,0.408929,0.383123,-0.060641999999999995,0.222201,5
1173,0.080916,0.438921,0.14315999999999998,-0.523288,0.261718,-0.391033,0.6354310000000001,-0.372311,-0.247731,-0.566048,6
10127,0.25373,-0.338346,-3.210528,-1.790689,0.351096,-0.557133,0.106925,0.758579,-0.029461,-0.442784,0
4521,-0.030177999999999996,0.022808000000000002,0.157386,-0.771451,0.261718,0.439463,0.333428,-1.689471,0.001721,0.367465,7
769,0.068573,-1.16272,-3.210528,-0.829367,0.261718,2.266557,0.7864329999999999,-1.032046,-0.310094,1.651312,0
6465,0.117948,0.6273489999999999,0.075589,0.831628,0.261718,0.9792860000000001,0.220177,0.012522,0.219991,0.8808090000000001,0
5638,0.426544,0.588093,0.160942,-0.889699,0.261718,0.564038,-0.044076,0.222985,-0.403638,0.67457,5
7091,-0.042522000000000004,0.540986,0.253409,-0.8363780000000001,0.261718,0.190314,0.484429,0.29985100000000003,0.687713,0.022725,0
2580,0.29076199999999996,-0.181323,0.44189799999999996,-1.339925,0.261718,-0.9723809999999999,0.182426,-1.0461610000000001,-0.247731,-0.8629540000000001,5
791,0.389513,0.462474,0.136047,0.011679,-0.9001979999999999,-0.01731,0.484429,1.5480479999999999,0.344717,-0.155426,5
763,0.512951,-0.008597,-0.045329,-1.738144,-1.5258450000000001,-0.10036,-0.081827,1.277882,-0.12300499999999999,0.087436,0
8824,0.13029200000000002,0.533135,-0.045329,-0.942602,0.261718,0.771662,1.050686,-0.9216700000000001,0.001721,0.21938000000000002,6
4219,-3.498799,-0.573882,0.356544,0.750648,-4.9222150000000005,0.605563,0.484429,-0.045704,-0.87136,0.385162,0
5914,0.661077,-0.09496,0.015130000000000001,0.751961,0.976743,-1.1800059999999999,-1.063338,0.398539,1.6855200000000001,-0.393491,8
10365,0.09326,-0.38545300000000005,0.352988,0.546705,0.261718,0.854712,0.257927,0.250245,0.001721,0.748046,0
7181,0.15498,0.289748,0.207175,-0.007298000000000001,0.17234000000000002,-0.474083,0.295677,0.039975,0.500624,-0.467582,6
8901,0.192011,0.509582,0.07914500000000001,1.072093,0.261718,0.480988,0.446679,1.304151,0.62535,0.31728,0
6625,-0.054866,-0.024299,0.07914500000000001,0.136282,0.261718,1.394535,0.220177,-0.809604,-0.37245700000000004,1.2553860000000001,5
2409,0.056228999999999994,-0.016447999999999997,0.345875,-0.053786,0.17234000000000002,-0.432558,0.069175,0.6666270000000001,0.62535,-0.29901500000000003,0
6054,0.21669899999999997,-0.189174,0.352988,-2.20129,0.261718,1.0208110000000001,-0.232828,-1.113105,0.126447,1.214869,0
4905,0.229043,0.572391,0.050694,-0.980138,-0.27455100000000005,-2.467276,0.069175,1.103261,-1.93153,-2.174118,0
6780,-0.054866,-0.220579,0.466793,-0.21696999999999997,0.17234000000000002,0.647088,0.446679,0.464066,0.344717,0.42213500000000004,3
8465,-0.351118,0.014957,0.214288,0.736624,0.17234000000000002,-0.14188399999999998,0.597681,0.594596,1.498432,-0.328658,4
4692,-0.178304,-0.620989,0.32098000000000004,0.699028,0.261718,0.439463,0.408929,0.608342,0.843621,0.282465,4
8327,0.488263,-0.259834,0.050694,-0.755517,0.976743,0.024215,-1.138838,-1.1299190000000001,-0.12300499999999999,0.870152,8
9993,-0.128929,0.572391,-0.031104000000000003,0.319399,0.261718,-0.681707,-0.006326,-1.3365770000000001,-1.619716,-0.46655699999999994,6
2535,-0.8819040000000001,-1.9478389999999999,0.21784499999999998,2.046336,0.17234000000000002,1.8097830000000001,1.0129350000000001,0.671578,0.812439,1.1374389999999999,10
9967,0.14263599999999999,-0.330495,0.299642,0.418282,0.17234000000000002,-1.1800059999999999,0.220177,-0.20906599999999997,-0.060641999999999995,-1.0642989999999999,0
691,-0.116585,-0.07925700000000001,0.381439,1.540879,0.17234000000000002,1.8513080000000002,1.2016870000000002,-0.25154699999999997,0.62535,1.040298,10
4522,-0.030177999999999996,-0.063555,0.27474699999999996,-0.394925,0.261718,-0.681707,0.182426,0.319635,0.31353600000000004,-0.585673,5
6462,0.13029200000000002,-0.456114,0.292529,0.202672,0.261718,0.356414,0.484429,-0.243412,-0.310094,0.164891,0
3994,0.278418,-0.3619,0.5023569999999999,-1.588745,0.261718,-0.266459,-0.044076,-1.1830399999999999,-0.497183,-0.097597,5
9097,0.599358,-0.377602,0.24273899999999998,-0.151028,0.976743,-1.1384809999999999,-1.478592,1.2517690000000001,1.7790650000000001,-0.077694,8
1774,1.142487,0.062064,0.125378,1.0598299999999998,0.261718,0.356414,0.333428,-0.128162,-1.1208120000000001,0.242659,0
81,0.019197,-0.087108,0.292529,0.24077600000000002,0.17234000000000002,0.314889,0.446679,0.32011999999999996,0.18880999999999998,0.160864,0
7150,0.117948,-0.212727,0.23206999999999997,0.807221,-1.0789549999999999,0.06573999999999999,0.55993,1.435769,0.656532,-0.126916,0
6585,0.043885,0.187683,0.303198,-0.717056,-1.79398,0.522513,0.446679,1.661317,0.46944300000000005,0.33667600000000003,0
9757,0.907954,-0.330495,0.132491,1.039033,0.887365,-0.6401819999999999,-1.025587,1.217947,0.687713,0.12547,8
6399,0.09326,0.42321800000000004,0.022241999999999998,-0.203782,0.08296100000000001,-0.10036,-0.081827,-0.33468400000000004,-0.87136,0.076515,0
2044,0.019197,0.619498,0.032912000000000004,-0.18385,0.261718,-0.349509,0.106925,0.085116,0.438262,-0.265284,6
5523,0.710453,-0.10281099999999999,0.157386,1.1999790000000001,0.976743,-0.474083,-1.5918430000000001,0.975138,1.716702,0.683587,8
3388,0.13029200000000002,-0.157769,0.577041,-0.670986,0.17234000000000002,0.605563,0.446679,-0.237742,0.562987,0.409574,2
2593,-0.190648,-0.063555,0.44189799999999996,1.289493,0.261718,1.0208110000000001,0.257927,1.178087,0.9371649999999999,0.889344,4
10184,-0.091897,0.43107,0.047137,-0.048505,0.261718,-0.432558,0.257927,0.397879,0.656532,-0.393177,6
6861,-0.202992,0.36826,0.388552,0.915832,0.17234000000000002,2.308081,0.52218,-0.7106819999999999,-0.278912,1.8796,3
8975,-0.128929,0.705861,0.413447,2.004055,0.6192300000000001,0.854712,-0.836835,0.559474,0.344717,1.492848,11
2209,0.13029200000000002,-0.157769,0.577041,-0.670986,0.17234000000000002,0.14879,0.7864329999999999,-1.208824,-0.12300499999999999,-0.165432,2
526,0.303106,-0.03215,0.367214,-0.350585,0.17234000000000002,0.813187,0.673182,-0.711983,-0.154186,0.46038599999999996,0
1547,1.142487,0.062064,0.125378,1.0598299999999998,0.261718,0.314889,0.333428,-0.259177,-1.183175,0.220453,0
8353,0.204355,-0.448263,0.349432,0.689659,0.261718,0.06573999999999999,0.597681,0.200871,-0.091823,-0.144287,0
2848,0.31545,-0.330495,0.555703,-0.374098,0.708609,-0.889332,-1.32759,-1.8160990000000001,-0.933723,0.048402,11
6906,-0.215336,0.36040900000000003,0.096927,0.28618899999999997,0.17234000000000002,-0.01731,0.182426,0.35388400000000003,0.157628,0.003425,5
3061,-0.48690100000000003,-0.03215,0.196506,-0.633748,0.261718,1.186911,0.333428,-0.8539100000000001,-0.247731,1.0039879999999999,2
1349,0.192011,-0.259834,0.402778,-0.06592999999999999,0.261718,-0.183409,0.295677,-0.488104,0.282354,-0.202815,0
10201,0.29076199999999996,-0.181323,0.44189799999999996,-1.339925,0.261718,-0.391033,0.295677,-0.327092,-0.777816,-0.387813,5
1129,0.426544,7.293003999999999,0.19295,-1.533156,-0.989576,-0.8062819999999999,0.182426,-0.499618,0.18880999999999998,-0.716279,0
8091,0.31545,-0.047852,0.14315999999999998,-0.574788,0.261718,-0.183409,0.52218,-1.0751680000000001,-0.341275,-0.325102,0
2297,0.117948,-0.008597,0.623275,-0.855684,0.17234000000000002,0.439463,0.6354310000000001,0.8730709999999999,-0.5283640000000001,0.162528,0
7847,-0.301743,0.171981,0.285416,0.684706,0.17234000000000002,1.311485,-2.988609,0.43737,0.46944300000000005,-0.721089,10
6710,-0.00549,0.30545100000000003,0.018686,-0.04009,0.261718,0.9792860000000001,-0.157328,-0.725807,-0.247731,1.1228280000000002,0
845,-0.215336,-0.142067,0.096927,-0.184417,0.261718,-0.9308559999999999,0.597681,-0.218968,0.843621,-1.011847,4
8029,0.09326,0.054213,0.37432600000000005,0.37892600000000004,0.261718,-0.14188399999999998,0.182426,0.30598600000000004,0.001721,-0.07535599999999999,7
7353,0.47591999999999995,-0.28338800000000003,0.107596,0.080127,0.976743,-1.2630549999999998,-0.9878370000000001,0.412033,2.090879,-0.516996,8
6908,0.17966700000000002,-0.047852,0.27474699999999996,-0.605223,0.261718,-1.1800059999999999,-0.119577,-0.441993,-0.341275,-0.9003610000000001,5
5801,0.068573,0.22693899999999997,0.015130000000000001,-0.6098180000000001,-1.0789549999999999,-0.22493400000000002,-3.026359,-1.568338,-0.8089970000000001,-1.809655,0
5250,0.031541,0.140576,0.399221,-0.817372,0.261718,-0.9723809999999999,0.182426,1.3943940000000001,0.905984,-0.8422790000000001,7
1887,-0.017834,-0.44041199999999997,0.26763400000000004,1.39515,0.261718,0.356414,-0.119577,1.080816,0.562987,0.547098,0
7264,0.031541,-0.346197,-0.009765000000000001,1.029902,0.08296100000000001,0.314889,0.069175,1.359505,1.093072,0.40257,0
2065,0.056228999999999994,-0.730905,0.44189799999999996,0.183695,0.261718,2.972479,0.52218,-1.326869,-0.996086,2.458415,0
