,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Label
984,-4.05e-08,-2.6e-06,5.79e-06,-4.49e-06,-4.7e-06,1.93e-05,0.030463999999999998,0.030466000000000003,0.030461000000000002,-0.037576,-0.037572,-0.037591,0.00078762,0.00027373,0.00052598,0.00077865,0.00028915,0.0005277999999999999,1.3566,1.3566,1.3566,1.3535,1.3535,1.3534,0.00054451,-0.60554,0.53382,0.0091765,-0.27588,0.5451199999999999,-0.0020922,-0.0020913,-0.0020724,-0.00097304,-0.00097387,-0.0010091000000000002,-0.58535,11.671,10.607000000000001,-0.58291,24.061,6.5866,-1.4971,-1.4971,-1.4971,-1.4975,-1.4975,-1.4975,1
2830,-1.2e-05,2.65e-05,0.00012137,9.81e-06,3.48e-05,0.00032362,0.016728,0.016702,0.01658,-0.027464,-0.027498,-0.027822000000000003,0.0022215,0.0014514,0.0037260999999999996,0.0022123,0.0011549000000000002,0.0029034000000000004,1.3309,1.3307,1.3303,1.3279,1.3279,1.3275,-0.0016663000000000001,0.079961,0.01926,-0.027561000000000002,0.14506,0.76127,-0.010276,-0.010236,-0.010491,-0.0047591000000000005,-0.004834000000000001,-0.0050273,-0.73195,2.2626,8.4891,-0.67138,0.88228,4.4406,-1.5003,-1.5005,-1.5003,-1.5057,-1.5057,-1.5057,1
9877,4.61e-06,2.97e-05,0.00021398,4.79e-06,3.0299999999999998e-05,6.330000000000001e-05,-0.022146000000000002,-0.022175,-0.022389,-0.036475,-0.036505,-0.036569,0.0025930999999999997,0.0013593,0.0064829,0.0025813000000000003,0.0014801999999999999,0.0033637,1.8315,1.8315,1.8304,1.8374,1.8374,1.8371,0.01264,0.10758,-0.23451999999999998,-0.011655,0.13746,0.2784,0.0033084000000000004,0.0032979,0.0029495999999999997,-0.011023,-0.011047,-0.011307,-0.64235,1.0087,6.126,-0.6422,0.59214,3.2646,-1.5057,-1.5057,-1.5047,-1.4996,-1.4996,-1.4993,2
41533,-1.47e-05,-4.11e-05,9.17e-05,-1.85e-05,-2.8800000000000002e-05,-0.00024002,0.016041,0.016082,0.015991,0.02767,0.027699,0.027939,0.0026093,0.0015086,0.0050268,0.0026413,0.0016102999999999998,0.0042215,1.8629,1.8628,1.8617,1.8556,1.8555,1.8545,0.021038,0.19039,1.5393,0.013369999999999998,-0.42453,-0.33612,-0.010275,-0.010268000000000001,-0.010559,0.0067158999999999995,0.0067003,0.006913600000000001,-0.64346,2.7287,13.181,-0.61611,2.8001,2.9219999999999997,-1.5002,-1.5002,-1.5005,-1.4964,-1.4964,-1.4967,8
10543,-7.87e-06,2.34e-05,0.00021513,-1.81e-06,1.83e-05,-0.00013853,-0.013283000000000001,-0.013307,-0.013522,-0.026447000000000002,-0.026465,-0.026327,0.0029256,0.0017082,0.0040438,0.0029101999999999995,0.0016864999999999998,0.003667,2.2865,2.2865,2.2859,2.2754,2.2754,2.2745,-0.01466,-0.12689,0.5068,-0.0064513999999999995,0.1638,-0.28802,0.012386,0.01242,0.012038,-0.0014697,-0.0014639000000000002,-0.0014164000000000002,-0.5352100000000001,1.7425,3.4669,-0.5232399999999999,1.7536,1.5665,-1.4976,-1.4975,-1.4971,-1.5024,-1.5024,-1.5023,2
23467,-1.0300000000000001e-05,-1.3000000000000001e-05,0.00012138,-1e-06,-3.8900000000000004e-05,-9.52e-06,0.028674,0.028687,0.028566,0.030133,0.030172000000000004,0.030181,0.0014152000000000001,0.00071291,0.0020228,0.0013542,0.0011849,0.0032549,2.0423,2.0423,2.0419,2.0403,2.0403,2.0399,0.007771300000000001,-0.15657000000000001,1.3434,0.007674500000000001,-1.7687,-1.4662,0.0045165,0.0045052,0.004503,0.00092567,0.00097571,0.00087699,-0.81494,1.8495,8.9611,-0.8316399999999999,41.126000000000005,16.746,-1.5007,-1.5007,-1.5005,-1.5,-1.5,-1.4997,5
19334,3.58e-06,-3.01e-05,-0.00019453,-1.2e-05,-4.429999999999999e-05,1.67e-05,0.02245,0.02248,0.022674,0.054742,0.054786,0.054769000000000005,0.0022764,0.001218,0.0046349,0.0022436,0.0012586,0.0047740000000000005,1.3669,1.3669,1.3661,1.3761,1.3761,1.3753,0.011511,0.06737699999999999,-1.1513,0.026677,-0.25721,0.032615,0.0032600999999999997,0.0032600999999999997,0.0027811,-0.001245,-0.0011944,-0.0014371,-0.62502,0.44351,9.4915,-0.72165,1.1864,4.3708,-1.5022,-1.5022,-1.5016,-1.4938,-1.4938,-1.4932,4
25772,-3.63e-06,-1.29e-05,-7.890000000000001e-05,-2.2e-05,-9.329999999999999e-05,-0.0001382,0.021919,0.021932,0.022011000000000003,0.032255,0.032349,0.032487,0.0025570999999999997,0.0014685,0.0054062,0.0025570000000000002,0.0016993,0.0046133,1.8166,1.8166,1.8154,1.8152,1.8151,1.8139,0.009015100000000002,0.044403,-0.0076426,0.0097758,-0.10477,-0.08017300000000001,0.01549,0.015479,0.015399000000000001,0.010033,0.010099,0.010018,-0.66557,0.83062,3.8217,-0.6423300000000001,4.3106,2.6652,-1.4955,-1.4955,-1.4954,-1.5019999999999998,-1.5019999999999998,-1.5018,5
46078,8.98e-07,-1.57e-05,2.26e-05,2.51e-06,4.18e-06,0.00010759,0.01195,0.011965,0.011943,-0.024994,-0.024998,-0.025106,0.0023347,0.0013055999999999999,0.0024736000000000003,0.0023454,0.0012521,0.0039421,1.5144,1.5143,1.514,1.5088,1.5087,1.5079,0.015241,-0.067213,0.30198,0.010825,-0.19722,-0.19873,-0.012823,-0.012813,-0.012799,-0.0065557,-0.006559100000000001,-0.006733499999999999,-0.68872,0.7649,1.9973,-0.70249,1.0274,4.0793,-1.4991,-1.4991,-1.4988,-1.5009,-1.501,-1.5013,9
4230,-1.3300000000000001e-05,0.00016515,0.00024942,-1.73e-05,3.26e-05,0.00031145,0.037143,0.036978,0.036729000000000005,-0.043881,-0.043913,-0.044225,0.0025811,0.0020124,0.004203800000000001,0.0025552,0.0014339,0.0056023,1.7797,1.7795,1.7788,1.7804,1.7803,1.7793,-0.0025087,2.1795,0.36551,-0.0057995,0.083758,1.3665,0.012581,0.012398000000000001,0.011989,-0.011349,-0.011403,-0.011565,-0.69396,15.690999999999999,7.2656,-0.66952,2.8084,9.0386,-1.5013,-1.5014,-1.5016,-1.493,-1.493,-1.4924,1
15534,1.65e-05,-2.5e-05,-4.05e-05,-9.05e-06,5.8099999999999996e-05,-0.00028587,0.021774,0.021799000000000002,0.021840000000000002,0.015222999999999999,0.015165000000000001,0.015451,0.0028548000000000002,0.0016167000000000002,0.0052263000000000006,0.0027657,0.0017750999999999997,0.0054415,2.1089,2.1088,2.1083,2.1065,2.1064,2.1055,-0.0085568,-0.10670999999999999,-1.5868,0.0012294,0.17815,-0.59851,0.012218999999999999,0.01226,0.012589,-0.0069334999999999996,-0.0069685,-0.0069835999999999995,-0.5539,2.8874,12.945,-0.59723,3.4423,5.7716,-1.5035,-1.5035,-1.5032,-1.4954,-1.4954,-1.4951,3
40229,3.5e-06,-4.09e-05,-3.63e-05,5.529999999999999e-07,-5.22e-05,6.27e-05,0.023608,0.023649,0.023684999999999998,0.0086884,0.008740600000000001,0.008677899999999999,0.0022987,0.0012003,0.0034129,0.0022236,0.0012484000000000002,0.0028724,1.3971,1.3969999999999998,1.3964,1.4024,1.4024,1.4017,0.012655,-0.27989,0.53387,-0.0006007,-0.092912,0.24853000000000003,-0.0061335,-0.006100100000000001,-0.006448399999999999,0.012251,0.012318,0.012339,-0.70098,1.0972,4.3737,-0.64942,0.049061,3.2729,-1.5042,-1.5043,-1.5046,-1.496,-1.4959,-1.4958,8
26711,2.44e-06,2.19e-07,8.38e-07,5.839999999999999e-07,7.77e-08,-1.1e-06,0.025637,0.025637,0.025636000000000003,-0.020849,-0.020849,-0.020848,0.00078587,0.00022456,0.00053603,0.00076766,0.00021288,0.00047875,1.0117,1.0117,1.0117,1.0131,1.0131,1.0131,-0.0025055,0.0054156000000000004,-0.14992,-0.0091322,-0.018092,-0.13707,0.00066725,0.00067803,0.00069562,-0.0040576,-0.0040555,-0.0040541,-0.6521,2.7327,4.1505,-0.6289399999999999,1.6866,4.1007,-1.4956,-1.4956,-1.4956,-1.4996,-1.4996,-1.4996,6
19331,2.04e-06,-2.52e-05,-0.00031616,-6.92e-06,-4.6299999999999994e-05,7.140000000000001e-05,0.023159,0.023184,0.023500999999999998,0.051172,0.05121900000000001,0.051147000000000005,0.0022739,0.0012243,0.0039194,0.0022578000000000003,0.0013122,0.0034101,1.3656,1.3655,1.3647,1.3741,1.3741,1.3734,0.019431999999999998,-0.39121,-0.6803899999999999,0.016996999999999998,-0.18284,0.39313000000000003,-0.0007525,-0.00070914,-0.00068333,0.0015075,0.0015994000000000002,0.0014479,-0.6507,2.4412,5.6538,-0.6986899999999999,2.1553,2.904,-1.5035,-1.5037,-1.5034,-1.4938,-1.4938,-1.4939,4
29350,7.75e-06,2.3899999999999998e-05,-1.85e-05,9.68e-06,3.229999999999999e-05,0.00019886,0.015012000000000001,0.014988,0.015007,-0.013035,-0.013068000000000001,-0.013266,0.0022611999999999997,0.0012943,0.0023149,0.0022303,0.0011907999999999999,0.0024205,1.3494,1.3493,1.3488,1.3509,1.3508,1.3504,-0.016883000000000002,0.053938,-0.31051999999999996,-0.017692,0.1824,0.87545,-0.0068316,-0.0068508,-0.0066638,0.0064819000000000005,0.0063966,0.0063991000000000004,-0.7129300000000001,1.46,3.6989,-0.74103,0.63689,3.167,-1.501,-1.501,-1.501,-1.4942,-1.4943,-1.4944,6
6571,-9.15e-06,-4.22e-06,1.06e-05,-5.36e-06,-4.42e-08,1.1599999999999999e-05,-0.021078,-0.021074000000000002,-0.021084000000000002,-0.031052,-0.031052,-0.031063,0.0011128,0.00051306,0.0012317,0.0011351,0.00066524,0.0013057000000000001,1.1846,1.1846,1.1845,1.1889,1.1889,1.1888,0.0071814999999999995,-0.41539,-1.3518,0.002612,-0.66664,-0.043138,-0.00097867,-0.00097511,-0.00096351,-0.005633,-0.0056199,-0.0056613,-0.6762600000000001,3.1019,17.872,-0.69894,18.985,10.453,-1.4974,-1.4974,-1.4973,-1.4974,-1.4974,-1.4974,2
7692,-6.659999999999999e-09,3.91e-05,-0.00021076,9.83e-06,3.15e-05,0.00027091,-0.024283000000000002,-0.024322,-0.024111,-0.02345,-0.023482,-0.023753,0.0021666,0.0011804,0.0032519,0.0021831,0.0013497,0.003592,1.2898,1.2897,1.2890000000000001,1.2931,1.2929,1.2922,-0.007326000000000001,0.37940999999999997,-0.80535,-0.022459,0.07259199999999999,0.29665,0.0067775000000000005,0.0067193,0.0074329999999999995,-0.0030154,-0.0030299,-0.0031173999999999998,-0.6967399999999999,1.8007,3.5599,-0.69494,1.8275,3.0624,-1.5051,-1.5051,-1.5049,-1.4994,-1.4995,-1.4993,2
23336,-4.83e-06,-1.26e-05,3.5100000000000006e-05,-2.17e-06,1.91e-05,6.79e-06,0.021892,0.021905,0.02187,0.027568000000000002,0.027549,0.027542,0.0013847000000000002,0.00085827,0.0034292999999999997,0.001407,0.00080417,0.0020894000000000004,2.0219,2.0218,2.0213,2.0192,2.0191,2.0189,-0.012657,-0.12179000000000001,0.28321999999999997,0.0047553000000000005,0.5365300000000001,-0.09256900000000001,-0.00060287,-0.00059541,-0.0005657,0.0013097000000000002,0.0012857,0.0013772,-0.7470399999999999,8.2838,13.925999999999998,-0.8474700000000001,8.4551,3.9415,-1.5016,-1.5017,-1.5018,-1.4987,-1.4987,-1.4986,5
32762,9.23e-08,-5.389999999999999e-07,1.77e-05,-2.95e-06,1.1900000000000001e-05,1.4499999999999998e-05,0.057944,0.057945,0.057927,0.10902,0.10901,0.109,0.00079691,0.00030464,0.00054534,0.00079738,0.0004454,0.00069406,1.6892,1.6892,1.6891,1.6878,1.6878,1.6878,-0.0012354,0.64858,0.15216,0.007288500000000001,2.8856,0.24345999999999998,0.004365600000000001,0.004368199999999999,0.004350199999999999,-0.0011631999999999999,-0.001186,-0.0012300999999999998,-0.49091999999999997,14.012,11.12,-0.48904,71.374,15.227,-1.4983,-1.4983,-1.4983,-1.4991,-1.499,-1.4991,7
27189,-3e-06,-5.36e-06,-6.94e-06,-5.16e-06,1.0300000000000001e-07,8.56e-06,0.021516999999999998,0.021522,0.021529,-0.016974,-0.016974,-0.016982,0.00081647,0.00027592,0.00054993,0.00080539,0.00039487,0.00055826,1.801,1.801,1.801,1.7974,1.7974,1.7973,0.007564399999999999,-0.030626,0.6169600000000001,0.0076623,0.51146,0.022131,-0.00083659,-0.00082803,-0.00080359,-0.003626,-0.0036258,-0.003655,-0.49921000000000004,6.1157,10.163,-0.47222,55.77,7.9145,-1.4988,-1.4988,-1.4988,-1.4983,-1.4983,-1.4983,6
31004,8.01e-06,-1.4300000000000002e-05,2.64e-05,1.49e-05,-3.64e-07,-0.00011121,0.0080129,0.0080272,0.008000799999999999,-0.024367,-0.024367,-0.024256,0.0026171999999999996,0.0017629000000000002,0.0054786999999999995,0.0026285,0.0017339000000000002,0.0045558,1.8872,1.8872,1.8857,1.8809,1.8808,1.8805,-0.0090126,0.13788,-0.034082999999999995,-0.025262,-0.12728,-0.59234,-0.012208,-0.012172,-0.012104,-0.00055011,-0.0005229,-0.00023687,-0.67245,6.6896,6.529,-0.60926,10.789000000000001,4.5178,-1.4992,-1.4992,-1.4994,-1.4986,-1.4986,-1.4979,6
18643,-3.14e-06,-6.39e-06,-0.00023104,-2.29e-06,-5.2000000000000004e-05,9.09e-05,0.014591,0.014597999999999998,0.014828999999999998,0.04607,0.046122,0.046031,0.0022611999999999997,0.0011788,0.0036080999999999995,0.0022824,0.001475,0.004053,1.391,1.391,1.3901,1.392,1.3918,1.3911,-0.0028328000000000003,-0.064809,-0.82499,0.01725,-0.38704,0.51543,0.010606,0.010582,0.010965,0.010994,0.011096,0.011114,-0.7006899999999999,0.1241,4.7336,-0.7507699999999999,4.4017,3.1886,-1.4969,-1.4969999999999999,-1.4972,-1.5041,-1.5042,-1.5038,4
23018,-6.41e-06,-1.82e-05,-3.06e-05,2.88e-07,6.36e-06,7.49e-05,0.020605000000000002,0.020623,0.020654,0.015257,0.01525,0.015175,0.0012373,0.00069405,0.002673,0.0012029000000000002,0.00066499,0.0015099,1.5848,1.5847,1.5846,1.581,1.5811,1.5808,0.011858,-1.27,0.35996999999999996,0.001035,0.026791000000000002,0.41971,0.00088124,0.00090099,0.00099571,-0.00056656,-0.00057614,-0.00057165,-0.757,13.377,14.537,-0.77988,5.56,4.3904,-1.501,-1.501,-1.5009,-1.4975,-1.4975,-1.4975,5
30279,-2.86e-06,6.809999999999999e-05,-4.28e-06,-2.72e-06,4.57e-05,-0.00025181,0.0069197,0.0068516,0.0068559,-0.029356999999999998,-0.029403,-0.029151,0.0022896,0.0013847999999999998,0.0031230999999999997,0.0022913,0.0013256,0.004649800000000001,1.4136,1.4135,1.4129,1.4171,1.4171,1.4163,-0.023339,0.2843,-0.2636,-0.0097057,0.21598,-1.5391,-0.006019399999999999,-0.0061091999999999995,-0.0059394,0.00015994,8.03e-05,-0.00036451,-0.6974600000000001,1.9271,5.7433,-0.6784399999999999,1.4093,9.0661,-1.5102,-1.5104,-1.5104,-1.4956,-1.4957,-1.495,6
49953,-2.76e-06,7.11e-06,9.91e-05,2.81e-06,2.7899999999999997e-05,0.00019571,-0.034002,-0.034009,-0.034108,-0.021456,-0.021484,-0.02168,0.0013815,0.0009307,0.0021433000000000003,0.0013705,0.00078682,0.0035618000000000004,2.0749,2.0748,2.0746,2.0732,2.0731,2.0728,0.00098613,-0.71413,1.1981,-0.0036001999999999996,0.15231,-0.14405,-0.004385,-0.0043824,-0.004556800000000001,0.00060491,0.00057748,0.00040295,-0.8283799999999999,16.805999999999997,9.3978,-0.8418,3.0298,15.068,-1.5012,-1.5013,-1.5011,-1.5002,-1.5002,-1.5002,10
27201,4.34e-08,-1.2e-06,1.27e-06,1.82e-07,-7.95e-06,2.6000000000000002e-05,0.013872,0.013874000000000001,0.013872,-0.014606000000000001,-0.014597999999999998,-0.014624000000000002,0.00081246,0.00029780000000000003,0.0011299,0.00081007,0.00040293,0.0011768,1.8002,1.8002,1.8001,1.7986,1.7986,1.7985,-0.0012090999999999998,-0.9241799999999999,-0.41076,-0.0015555999999999999,-0.8292799999999999,3.0375,0.0020683000000000003,0.0020684,0.0021031999999999995,-0.0082914,-0.0082885,-0.008317399999999999,-0.48198,16.157,35.528,-0.4713,23.815,50.983000000000004,-1.4966,-1.4966,-1.4966,-1.4957,-1.4957,-1.4957,6
54189,-6.98e-06,-6.33e-06,4.6e-05,2.37e-06,-2.01e-05,-7.730000000000001e-05,-0.069538,-0.069531,-0.069577,-0.19752,-0.1975,-0.19742,0.0011202999999999999,0.00053992,0.00082809,0.0011812,0.00069774,0.0021995,1.212,1.2119,1.2118,1.2157,1.2156,1.2153,0.0086566,-0.29102,0.72542,-0.0061021,-0.69829,-1.7375,-0.011151000000000001,-0.011137000000000001,-0.011245999999999999,-0.01765,-0.01761,-0.017355000000000002,-0.69805,2.9839,4.4349,-0.7255,21.169,24.886,-1.5002,-1.5002,-1.5002,-1.4947,-1.4947,-1.4949,11
10389,1.6100000000000002e-05,-6.99e-05,0.00022898,1.21e-05,-0.00012568,2.05e-05,-0.034411000000000004,-0.034341,-0.03457,-0.024638,-0.024512,-0.024533000000000003,0.0030076,0.0020526,0.005158,0.0029139,0.0036460999999999998,0.0046462,2.2787,2.2784,2.2777,2.2853,2.2852,2.2848,-0.0088764,-1.2309,0.062340999999999994,-0.038557999999999995,-5.2776,-0.39321999999999996,-0.0076918,-0.0075898,-0.007514699999999999,0.009398299999999998,0.009016,0.0088456,-0.49991,6.8541,2.502,-0.48486999999999997,56.536,8.3248,-1.5037,-1.5038,-1.5037,-1.4941,-1.4944,-1.4941,2
14164,1.77e-05,3.06e-06,0.00025822,6.3e-06,2.37e-05,-6.94e-05,0.005793899999999999,0.0057909,0.0055327,0.0070289,0.0070052,0.007074600000000001,0.0021891,0.0012135,0.0043518,0.0021685,0.0012758,0.002471,1.2816,1.2816,1.2807,1.2875,1.2875,1.2871,-0.021734,-0.060072,1.5409,-0.011856,0.15850999999999998,-0.31925,0.0025893,0.0025730999999999996,0.0020096,0.0079777,0.0079415,0.0080877,-0.7216899999999999,0.56752,13.011,-0.71478,2.1728,6.822,-1.5088,-1.5088,-1.5093,-1.4985,-1.4985,-1.4985,3
27895,-4.82e-06,-1.47e-05,-2.2899999999999998e-05,-3.35e-06,-9.64e-07,-2.8699999999999996e-05,0.016890000000000002,0.016905,0.016928,-0.027939,-0.027938,-0.027908999999999996,0.0011487000000000001,0.00054763,0.0018359000000000001,0.0011190999999999998,0.00053268,0.0011747,1.1746,1.1746,1.1744,1.1758,1.1758,1.1756,-0.00027429,-0.4459,0.13162000000000001,0.0016118999999999999,-0.31984,-0.3081,0.0036847,0.0037015,0.0037843000000000004,-0.0013765999999999997,-0.0013762,-0.0013974999999999999,-0.7339399999999999,6.4122,6.7699,-0.67624,8.282,4.8818,-1.4993,-1.4993,-1.4993,-1.4972,-1.4972,-1.4971,6
52104,2.8199999999999998e-05,7.43e-06,-0.00029081,2.95e-05,7.64e-05,0.00016987,-0.035564,-0.035571,-0.035281,-0.019114,-0.019190000000000002,-0.01936,0.0025545999999999998,0.0013040999999999999,0.004571,0.0024353,0.0015939,0.0040725,1.7184,1.7184,1.7174,1.7163,1.7163,1.7156,-0.00044245,-0.12711,-0.40438,-0.03882,0.31624,1.0238,-0.0045119,-0.0044778,-0.0047305,0.011470999999999999,0.011368000000000001,0.011628,-0.6461399999999999,1.3059,4.3548,-0.6422899999999999,3.7015,8.6342,-1.5021,-1.5021,-1.5017,-1.4948,-1.4948,-1.4944,10
21132,-6.95e-06,9.49e-07,-1.8e-05,-1.15e-05,5.59e-06,0.00027278,0.026503,0.026501999999999998,0.02652,0.035244,0.035238,0.034964999999999996,0.0030213,0.0017510000000000002,0.0055008,0.0030004999999999997,0.0017772999999999999,0.0051708,2.3447,2.3446,2.3435,2.3479,2.3478,2.3467,0.0053376000000000005,0.29119,0.12824000000000002,0.015859,-0.32426,0.78338,0.00075971,0.00070562,0.00079832,-0.010473,-0.010484,-0.010165,-0.4863,2.7762,3.0410000000000004,-0.49388000000000004,1.8709,5.6502,-1.5071,-1.5071,-1.507,-1.4964,-1.4965,-1.4963,4
27112,-5.24e-07,-4.02e-06,-3.98e-05,-3.56e-06,0.00016446,0.00019130000000000001,0.015191,0.015194999999999998,0.015235,-0.037382,-0.037545999999999996,-0.037738,0.00079487,0.00036467,0.0010679,0.00079721,0.0012482,0.0073593999999999994,1.4539,1.4539,1.4538,1.4552,1.4549,1.4548,0.007093899999999999,-0.83725,-0.26971999999999996,0.010364,5.2832,1.071,-0.00037533,-0.00036405,-0.00026294,-0.0022186,-0.0025180999999999997,-0.0023537,-0.53194,41.015,10.166,-0.5686899999999999,36.861,28.734,-1.4978,-1.4978,-1.4978,-1.4989,-1.4992,-1.4988,6
25351,-9.05e-06,-4.88e-05,0.00033666,7.67e-07,1.73e-05,0.00022395,0.017215,0.017263999999999998,0.016928,0.016037,0.01602,0.015796,0.0025895,0.0016044,0.0031083,0.0025458000000000004,0.0016039000000000001,0.0055448,1.8264,1.8263,1.8259,1.8196,1.8194,1.8186,0.032815,-0.84654,1.0434,0.007954600000000001,0.9048299999999999,0.52623,-0.0083859,-0.0083281,-0.008462200000000001,-0.0025568,-0.0026169,-0.0032732,-0.62553,7.0760000000000005,3.5102,-0.60805,9.4293,8.7557,-1.4991,-1.4992,-1.4987,-1.5031,-1.5032,-1.5030000000000001,5
46343,-2.33e-05,-4.48e-05,-0.00047846,1.01e-05,-6.879999999999999e-05,-0.00033421,0.011459,0.011504,0.011983,-0.031686,-0.031617,-0.031283,0.0023419,0.0013632,0.0041524,0.0023851999999999996,0.0013728,0.0045424,1.5029,1.5028,1.5023,1.5077,1.5075,1.5068,0.034992,-0.02365,-1.3991,0.010751,-0.68233,-1.0590000000000002,0.005647999999999999,0.005688,0.0054169,-0.0031699000000000002,-0.0031015,-0.0036080999999999995,-0.6977800000000001,2.1243,6.1117,-0.70113,3.7213,6.7796,-1.5093,-1.5093,-1.5090000000000001,-1.4989,-1.4989,-1.4987,9
21353,-3.27e-06,1.91e-06,-3.28e-06,5.35e-06,-3.94e-06,-1.4599999999999999e-05,0.019145,0.019143,0.019146,0.013543000000000001,0.013546,0.013561000000000002,0.00076294,0.00025075,0.00052907,0.00076474,0.0002251,0.00061023,0.88434,0.88434,0.8843200000000001,0.88766,0.88766,0.88765,0.008441200000000001,0.20453,-0.15799000000000002,-0.014657,-0.08794099999999999,0.11579,0.0052423,0.0052363999999999996,0.0051981,-0.0036165999999999998,-0.0036243,-0.0036358000000000002,-0.63345,7.2439,2.8041,-0.61206,2.7926,4.0049,-1.4964,-1.4964,-1.4965,-1.4980000000000002,-1.4980000000000002,-1.4980000000000002,5
47443,-1.59e-05,-2.17e-05,-0.00039117,-1.32e-05,-7.91e-05,0.00053544,0.014185,0.014207,0.014597999999999998,-0.05087,-0.050791,-0.051326,0.0029849,0.0017816,0.010036,0.0030324,0.0019356999999999998,0.0067548999999999994,2.3428,2.3427,2.3417,2.3395,2.3394,2.339,0.034129,-0.074584,-0.782,0.017572,-0.33574,2.5635,-0.0020756,-0.0020651,-0.0029827,-0.012415,-0.012378,-0.011236,-0.51186,2.0985,6.1882,-0.52462,4.1809,11.872,-1.5061,-1.5061,-1.5052,-1.4979,-1.4979,-1.4976,9
57651,-2.31e-06,-6.98e-06,6.6e-05,-1.75e-05,-7.35e-05,4.66e-05,-0.050082999999999996,-0.050076,-0.050142,-0.17824,-0.17817,-0.17820999999999998,0.0026284000000000004,0.0016108000000000001,0.0044207000000000005,0.0026945999999999997,0.0016405999999999999,0.0040644,1.9237,1.9237,1.9229,1.9133,1.9132,1.9125,0.0091323,-0.058994000000000005,0.58048,0.012206999999999999,-0.31043000000000004,-0.42823,0.01516,0.015134,0.015040000000000001,-0.018316,-0.018262999999999998,-0.018213999999999998,-0.6473800000000001,5.1129,6.7008,-0.58438,2.6838,4.2587,-1.4980000000000002,-1.4980000000000002,-1.4976,-1.5012,-1.5012,-1.5012,11
31079,-8.42e-06,3.35e-05,-9.2e-05,1.62e-06,3.25e-06,-0.00092022,0.0082059,0.0081724,0.0082645,-0.026038,-0.026041,-0.025121,0.0026171999999999996,0.0016436,0.0051191000000000006,0.0026330999999999998,0.0015635,0.008410899999999999,1.8878,1.8877,1.8866,1.8869999999999998,1.8869,1.8853,0.0084235,0.16113,0.30028,-0.019856,0.057097,-0.9380700000000001,-0.008846600000000001,-0.0088613,-0.0089259,0.005633699999999999,0.0056265,0.0049174,-0.64232,1.9686,5.2181,-0.64312,3.0336,5.6053,-1.5016,-1.5016,-1.5015,-1.4957,-1.4957,-1.4953,6
32714,5.95e-07,-3.41e-06,2.52e-05,2.98e-07,-2.88e-06,6.7e-06,0.059161,0.059164,0.059139,0.11225999999999998,0.11225999999999998,0.11225,0.00079407,0.00031023,0.00060778,0.00079751,0.00026733,0.0005216,1.6840000000000002,1.6840000000000002,1.6840000000000002,1.6816,1.6816,1.6816,0.0029544000000000003,1.0175,0.57689,0.00076924,0.06286699999999999,0.20542,0.0032718000000000005,0.0032755,0.0032516999999999997,-0.0020155999999999998,-0.0020084,-0.0020094,-0.45664,31.024,8.0959,-0.50813,4.0664,5.4495,-1.4993,-1.4993,-1.4993,-1.4983,-1.4983,-1.4982,7
27011,1.06e-06,-2.9e-06,-7.15e-06,1.11e-06,-6.1e-06,-2.5e-06,0.01026,0.010263,0.01027,-0.039165,-0.039159,-0.039156,0.00080189,0.00023472,0.00041715,0.00079017,0.00027409,0.00046531,1.4539,1.4539,1.4539,1.4538,1.4538,1.4538,-0.0020835999999999997,-0.24218,-0.20103,-0.0055513,-1.6646,-0.072292,0.0010578,0.0010672000000000001,0.00107,-0.0013544,-0.0013458,-0.0013767999999999999,-0.57009,3.1683,5.8473,-0.52346,28.656,4.9707,-1.4973,-1.4973,-1.4973,-1.4987,-1.4987,-1.4987,6
55663,-1.74e-05,-1.53e-05,0.00011921,8.3e-06,-4.4200000000000004e-05,-3.76e-06,-0.12280999999999999,-0.1228,-0.12292,-0.13901,-0.13897,-0.13896,0.0022688,0.0013838,0.0031616,0.0022433,0.0012356,0.0034049999999999996,1.3749,1.3748,1.3743,1.3786,1.3786,1.3781,0.019885,-0.28008,0.44838999999999996,0.013686000000000002,-0.43001000000000006,0.042001,0.0078186,0.0078776,0.007863,-0.017515,-0.01743,-0.01696,-0.6666300000000001,3.4152,4.9577,-0.71354,2.6498,4.511,-1.499,-1.499,-1.4992,-1.4973,-1.4973,-1.4971,11
