param 1,param 2,param 3,param 4,param 5,param 6,param 7,param 8,param 9,param 10,param 11,param 12,param 13,param 14,param 15,param 16,param 17,param 18,param 19,param 20,param 21,param 22,param 23,param 24,param 25,param 26,param 27,param 28,param 29,param 30,param 31,param 32,param 33,param 34,param 35,param 36,param 37,param 38,param 39,param 40,param 41,param 42,param 43,param 44,param 45,param 46,param 47,param 48,param 49,param 50,param 51,param 52,param 53,Label
35879,10024,914,27,0,7,1.0,0.5,1.479019946,0,7,0.40625,0.0,1.27130285,0,3,0.375,0.0,0.739509973,0,7,0.9375,0.0,1.456397525,-3,7,0.03125,0.0,1.5306121119999998,1,0,0,1,0,71,180,1,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
367390,0,2678,100,0,107,11.75313808,7.0,15.139025899999998,0,61,4.694560669,2.0,8.393238693999999,0,98,4.108786611,1.0,9.701220979,0,98,10.43933054,6.0,13.37625297,-89,61,0.585774059,0.0,12.71739685,7,7,0,7,7,15,174,45,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
433536,615,11192,24,0,109,27.35,11.0,29.5920175,0,109,9.87,2.0,18.54057982,0,101,10.74,1.5,20.34287099,0,109,26.11,11.0,28.44675553,-93,109,-0.87,-1.0,27.02208541,21,21,0,21,21,3,263,35,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6
1611220,39,9484,31,0,605,71.74137931,40.5,99.9911307,0,162,19.17241379,6.0,31.98498459,0,572,33.67241379,6.5,87.90225526,0,582,67.91379309999999,40.0,95.35637051,-539,162,-14.5,-4.0,87.94262432,21,1,8,18,-7,56,122,109,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
882710,0,2939,16,0,47,6.555555556,0.0,14.4384603,0,5,1.777777778,0.0,2.1487866230000003,0,43,4.777777778,0.0,13.51359626,0,46,6.444444444,0.0,14.12728732,-39,5,-3.0,0.0,12.88409873,0,0,0,0,0,29,112,3,0,12,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
420838,148,606,39,0,345,19.82568807,14.0,28.29200426,0,91,7.619266055,3.0,11.18226789,0,315,8.128440367,2.0,23.47186523,0,315,18.71559633,13.0,25.87942817,-285,91,-0.5091743120000001,-1.0,25.0524662,22,22,0,22,22,19,0,6,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
565299,0,53207,18,0,601,152.7755102,130.5,121.5462061,0,332,62.03061224,25.5,79.97607475,0,372,52.92857143,12.5,85.53341035,0,550,144.8367347,128.0,112.698233,-289,332,9.102040816,-5.5,114.437443,187,97,90,182,7,29,44,48,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,20
609152,1,16856,18,0,712,41.95419847,23.0,81.60506856,0,246,16.82442748,8.0,31.65136441,0,384,16.28244275,2.0,44.79235806,0,363,33.3740458,22.0,44.57078355,-229,139,0.5419847329999999,-1.0,32.82227403,21,21,0,21,21,4,265,18,0,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6
1209904,62,106641,24,0,1165,310.75,263.5,243.0134038,0,510,101.8461538,44.5,119.2027014,0,1035,118.5673077,36.0,178.4612522,0,1149,291.1923077,258.0,222.8599542,-905,468,-16.72115385,-19.0,219.0893503,273,273,0,273,273,3,94,53,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,136
155266,1284,2454,60,0,16,1.357142857,0.0,2.346567184,0,7,0.459821429,0.0,1.084876542,0,8,0.598214286,0.0,1.451352949,0,15,1.28125,0.0,2.211254946,-7,7,-0.13839285699999998,0.0,1.6565748619999998,0,0,0,0,0,71,59,35,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
683375,21076,16319,31,0,419,52.06164384,26.0,75.51169941,0,419,16.89041096,3.5,46.14170005,0,151,16.39041096,2.0,30.5800932,0,419,50.06164384,25.0,73.24328223,-140,419,0.5,-1.5,54.38841159,6,0,0,6,0,69,236,65,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
83580,0,6366,20,0,40,6.657534247,4.0,8.477559707000001,0,35,2.863013699,1.0,5.515395807999999,0,27,2.02739726,0.0,3.986183682,0,36,6.136986301,3.0,7.684382077,-14,35,0.835616438,0.0,6.604302663,12,1,1,10,0,64,67,2,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1433518,25951,101466,9,0,914,146.437037,103.0,162.50782809999995,0,730,56.85185185,20.0,95.80825902,0,843,55.62222222,8.0,121.96908329999998,0,886,139.90370369999997,100.0,155.4058903,-817,730,1.22962963,-6.0,155.7603544,66,66,0,66,66,13,260,34,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7
634995,0,463,1,0,806,11.29104478,1.0,70.49513846,0,806,7.574626866,0.0,69.43582637,0,76,2.604477612,0.0,8.505501869,0,806,10.64925373,1.0,70.25478764,-69,806,4.970149254,0.0,69.85058043,1,0,1,0,-1,66,68,2,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3316706,2842,9114,35,0,40,4.457142857,2.0,7.0024194070000005,0,33,1.75,0.0,4.531043715,0,20,1.4571428569999998,0.0,3.1199162730000003,0,37,4.042857143,2.0,6.430809134,-17,33,0.292857143,0.0,5.447799592999999,0,0,0,0,0,11,119,11,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24410,0,698,28,0,102,5.079207921,2.0,11.23615378,0,73,2.683168317,0.0,8.550294642999999,0,29,1.643564356,0.0,3.743202839,0,102,4.881188119,2.0,11.21816696,-11,44,1.03960396,0.0,7.0161352820000005,0,0,0,0,0,60,173,1,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1204214,0,6418,1,0,104,5.901098901,3.0,11.67466963,0,17,1.43956044,0.0,2.677578007,0,87,2.983516484,0.0,9.128192817999999,0,101,5.4505494510000005,2.5,11.02471124,-70,12,-1.543956044,0.0,8.227249134,2,2,0,2,2,3,29,37,0,24,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1340759,33935,49392,9,0,591,58.0896861,31.0,82.46081299,0,474,24.41255605,4.0,55.60132128,0,291,16.73991031,2.0,45.23416477,0,584,57.03139013,31.0,81.55338234,-287,474,7.67264574,-1.0,74.22155366,22,0,6,17,-6,63,215,2,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1169957,0,39275,18,0,1017,219.3382353,195.5,158.73726069999995,0,259,67.23529412,36.5,73.82413874,0,868,92.92647059,44.5,136.8230197,0,970,206.1176471,185.5,149.0197904,-719,259,-25.69117647,-26.0,152.1071852,161,161,0,161,161,5,478,180,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,110
96918,100,4495,8,0,158,14.57831325,8.0,24.76059855,0,139,6.927710843,2.0,19.19700223,0,116,5.518072289,0.0,14.46588129,0,148,13.86746988,8.0,23.27870483,-107,120,1.409638554,0.0,22.83362356,4,4,0,4,4,8,12,2,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6
700738,0,1600,34,0,64,5.703703704,2.0,10.84337932,0,49,2.37962963,0.0,6.150455557999999,0,46,1.6018518519999998,0.0,4.9233754880000005,0,57,5.5,2.0,10.19940085,-41,49,0.7777777779999999,0.0,7.958612076,5,0,5,5,-5,36,92,1,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
11384,0,226,2,0,48,14.86127168,13.0,9.263225359,0,48,5.658959538,3.0,7.491374081,0,35,5.317919075,2.0,7.176355867000001,0,48,14.20231214,12.0,9.064929268,-29,48,0.34104046200000004,0.0,11.1045683,24,0,1,24,-1,67,175,18,0,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
68306,0,3811,2,0,112,26.94420601,19.0,23.00832791,0,75,9.416309013,3.0,15.99713199,0,86,9.583690987,4.0,15.49700484,0,93,25.42918455,18.0,22.02954333,-86,75,-0.16738197400000002,-2.0,23.77599974,34,22,12,34,10,30,34,5,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16146,0,1994,36,0,25,5.31840796,4.0,5.383604135,0,25,1.900497512,1.0,3.489864465,0,23,2.049751244,0.0,3.421836875,0,25,4.945273632,4.0,5.068877828,-21,25,-0.149253731,0.0,5.02111085,2,0,2,2,-2,34,13,19,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
996915,0,86122,24,0,1236,161.06603769999995,112.0,192.1790276,0,839,63.79245283,20.5,110.1482463,0,906,58.67924528,15.0,120.2882973,0,1108,152.5,107.5,179.3130629,-736,839,5.113207547,-9.0,158.8422334,83,9,74,80,-65,40,207,36,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
513160,0,73487,42,0,1406,115.1275168,32.0,210.7383724,0,1036,42.65771812,8.0,119.1481381,0,1303,43.1409396,6.0,132.978982,0,1354,106.8590604,32.0,197.4403663,-1200,1036,-0.483221477,-1.0,174.6625358,82,71,11,81,60,26,445,198,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14
4290409,11,131422,9,0,1184,140.88995219999995,65.0,203.2636639,0,1184,61.73205742,14.0,158.1545939,0,886,51.10526316,9.0,114.3836758,0,1184,136.5550239,63.0,200.6464626,-838,1184,10.62679426,-6.0,195.574346,14,0,14,14,-14,47,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
9422,7750,189,34,0,3,0.419354839,0.0,0.730629139,0,2,0.14516129,0.0,0.434287484,0,2,0.193548387,0.0,0.469684509,0,3,0.387096774,0.0,0.703787878,-2,2,-0.048387097,0.0,0.65813567,1,1,0,1,1,19,26,1,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3159268,0,155474,73,0,87,16.33333333,13.0,17.15597521,0,87,6.807017544,2.0,14.24280501,0,65,7.087719298,3.0,11.62163847,0,87,15.29824561,12.0,16.33848638,-62,87,-0.280701754,-1.0,19.44109807,2,0,2,2,-2,31,163,2,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
513160,0,73487,42,0,1406,115.1275168,32.0,210.7383724,0,1036,42.65771812,8.0,119.1481381,0,1303,43.1409396,6.0,132.978982,0,1354,106.8590604,32.0,197.4403663,-1200,1036,-0.483221477,-1.0,174.6625358,8,8,0,8,8,19,93,36,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1552629,0,64641,9,0,910,159.7019231,125.0,153.676163,0,621,62.20673077,18.5,98.00829318,0,742,59.21153846,23.0,93.17339843,0,864,150.08173080000003,114.0,145.5248395,-644,621,2.995192308,-15.0,132.4632205,158,57,101,149,-44,35,211,120,0,20,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25
1025259,0,194864,24,0,677,185.3571429,84.0,203.3840867,0,552,104.5,18.0,156.90067380000005,0,224,29.57142857,8.5,56.2719345,0,583,174.1428571,80.5,187.7942861,-184,552,74.92857143,-6.5,179.88705359999997,305,19,33,269,-14,66,99,48,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
253349,0,1888,44,0,45,4.879432624,2.0,6.8203649760000005,0,45,2.042553191,0.0,4.75927216,0,26,1.645390071,0.0,3.614656437,0,45,4.510638298,2.0,6.459494108,-26,45,0.397163121,0.0,5.927313185,3,0,3,3,-3,32,0,1,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1155,0,17,22,0,18,1.992857143,1.0,3.190379352,0,11,0.6571428570000001,0.0,1.5710389130000002,0,11,0.8,0.0,1.993561064,0,16,1.892857143,1.0,3.044189849,-10,11,-0.14285714300000002,0.0,2.49734553,1,0,1,1,-1,34,146,4,0,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11384,0,226,2,0,48,14.86127168,13.0,9.263225359,0,48,5.658959538,3.0,7.491374081,0,35,5.317919075,2.0,7.176355867000001,0,48,14.20231214,12.0,9.064929268,-29,48,0.34104046200000004,0.0,11.1045683,16,1,6,14,-5,68,187,3,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1726,0,67,81,0,11,2.75,1.5,3.34477204,0,3,0.75,0.0,0.993730346,0,4,0.45,0.0,0.973396117,0,10,2.5,1.0,3.008321791,-3,3,0.3,0.0,1.382027496,0,0,0,0,0,12,56,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3440,0,164,28,0,32,5.137931034,4.0,5.291877128,0,32,1.494252874,0.0,4.146383449,0,19,1.643678161,1.0,3.118270267,0,32,4.8850574710000005,4.0,5.108985295,-19,32,-0.149425287,0.0,5.501366049,16,0,2,14,-2,72,108,1,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3432568,0,36997,9,2,190,18.83333333,10.0,29.79526702,0,47,4.6428571430000005,3.0,7.580744492999999,0,123,10.5,4.5,19.74510186,2,143,16.14285714,10.0,22.74346733,-76,15,-5.857142857,-4.0,14.30546254,62,3,12,52,-9,68,72,72,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15064,0,0,5,0,7,0.923076923,0.0,1.575202313,0,6,0.256410256,0.0,0.807590551,0,6,0.358974359,0.0,0.999671215,0,6,0.8589743590000001,0.0,1.43869919,-5,6,-0.102564103,0.0,1.215179037,0,0,0,0,0,18,5,15,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
175201,0,54849,36,0,804,123.6160338,85.0,124.4401481,0,379,49.47679325,24.0,64.18844627,0,585,43.33755274,15.0,73.66382173,0,734,114.0675105,78.0,112.6720516,-484,379,6.139240506,-5.0,94.63655561,122,7,39,97,-32,59,173,164,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1215361,0,55009,8,45,813,256.0,161.0,223.5680359,8,317,130.11111110000002,116.0,97.13386461,0,721,92.88888889,0.0,223.3290768,45,721,237.5555556,161.0,194.7951124,-629,317,37.22222222,116.0,261.2337301,256,256,0,256,256,15,29,172,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31
421482,0,77336,18,15,523,152.2340426,126.0,116.7492699,0,345,79.95744681,28.0,91.64175334,0,403,48.0212766,8.0,87.99479901,14,440,142.74468090000005,119.0,106.97791940000002,-342,345,31.93617021,-5.0,135.5883012,190,190,0,190,190,20,136,322,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,55
965964,0,11631,9,0,427,36.28688525,19.0,55.01571750000001,0,427,13.75,3.0,34.82636967,0,336,13.09836066,2.0,34.94912223,0,427,35.26229508,18.5,53.77614549,-310,427,0.651639344,-1.0,49.63990782,100,12,88,98,-76,29,66,188,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
44314,0,6358,8,0,148,22.11428571,12.0,28.08501186,0,121,8.266666667,2.0,15.46379284,0,111,8.380952381,1.0,19.99446635,0,143,21.27619048,12.0,26.92617605,-74,121,-0.114285714,0.0,22.28401703,30,0,2,28,-2,65,143,8,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
68306,0,3811,2,0,112,26.94420601,19.0,23.00832791,0,75,9.416309013,3.0,15.99713199,0,86,9.583690987,4.0,15.49700484,0,93,25.42918455,18.0,22.02954333,-86,75,-0.16738197400000002,-2.0,23.77599974,0,0,0,0,0,0,297,2,0,24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,11
2355,0,0,16,0,52,10.06666667,4.0,11.65599512,0,28,3.433333333,1.0,5.948015542,0,42,3.866666667,0.0,8.570232721,0,43,9.533333333,4.0,10.38182172,-32,28,-0.433333333,0.0,9.454040876,8,8,0,8,8,11,87,2,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
96918,100,4495,8,0,158,14.57831325,8.0,24.76059855,0,139,6.927710843,2.0,19.19700223,0,116,5.518072289,0.0,14.46588129,0,148,13.86746988,8.0,23.27870483,-107,120,1.409638554,0.0,22.83362356,9,9,0,9,9,8,33,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7
242526,323,701,4,0,122,4.592592593,2.0,10.53187728,0,15,1.185185185,0.0,2.414519409,0,21,1.654320988,0.0,3.22092117,0,108,4.283950617,2.0,9.461076294,-18,15,-0.4691358020000001,0.0,3.668640613,13,1,4,12,-3,61,492,62,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
406046,0,31774,42,0,755,152.530303,96.5,163.67810419999995,0,432,53.98484848,27.0,79.61659878,0,426,70.72727273,16.0,102.8636263,0,623,140.2272727,95.0,146.7704656,-382,432,-16.74242424,-5.5,127.0250883,4,3,1,4,2,27,78,13,0,16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4488,0,124,40,0,28,3.239263804,2.0,4.620352888,0,21,1.447852761,0.0,2.931013297,0,20,1.073619632,0.0,2.549048378,0,26,2.963190184,1.0,4.074294053,-14,19,0.374233129,0.0,3.703895958,1,0,0,1,0,70,1274,4,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
32745,1559,770,32,0,15,1.3768844219999998,0.0,2.3689083930000003,0,15,0.577889447,0.0,1.573241562,0,8,0.472361809,0.0,1.226995329,0,15,1.236180905,0.0,2.225818688,-7,15,0.105527638,0.0,1.763368065,0,0,0,0,0,2,148,11,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
57411,36082,1485,87,0,38,3.308333333,0.0,7.878024111,0,31,0.875,0.0,3.407253293,0,31,0.875,0.0,3.280148625,0,38,3.108333333,0.0,7.600214726,-29,31,0.0,0.0,4.566180023,0,0,0,0,0,66,86,1,0,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3440,0,164,28,0,32,5.137931034,4.0,5.291877128,0,32,1.494252874,0.0,4.146383449,0,19,1.643678161,1.0,3.118270267,0,32,4.8850574710000005,4.0,5.108985295,-19,32,-0.149425287,0.0,5.501366049,5,0,5,5,-5,43,81,1,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6887,0,20,19,0,13,1.270676692,0.0,2.077910386,0,9,0.5187969920000001,0.0,1.301251588,0,7,0.45112782,0.0,1.127017258,0,13,1.233082707,0.0,2.06250894,-6,9,0.067669173,0.0,1.765140684,6,0,0,6,0,64,351,3,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
965964,0,11631,9,0,427,36.28688525,19.0,55.01571750000001,0,427,13.75,3.0,34.82636967,0,336,13.09836066,2.0,34.94912223,0,427,35.26229508,18.5,53.77614549,-310,427,0.651639344,-1.0,49.63990782,3,3,0,3,3,21,303,16,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
16272,0,311,24,0,32,6.456790122999999,5.0,6.27172645,0,20,2.728395062,1.0,4.444478738,0,12,1.827160494,0.0,3.001193686,0,31,6.222222222,5.0,5.975257627,-11,20,0.901234568,0.0,5.990949838,13,1,12,13,-11,43,327,1,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2001197,0,1053,2,0,223,26.96629213,16.0,37.72146572,0,157,10.15730337,1.0,25.47212571,0,107,8.584269662999999,1.0,16.96778772,0,157,25.14606742,16.0,32.60852255,-66,157,1.573033708,-1.0,30.54482344,20,20,0,20,20,3,387,1,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12
72615,0,3569,14,0,1246,23.84210526,6.0,118.718492,0,310,6.201754386,1.0,29.40019687,0,936,13.12280702,1.0,87.54989959,0,1140,22.26315789,5.5,108.87044070000002,-626,46,-6.921052632,0.0,59.76080167,4,4,0,3,4,38,58,29,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
192885,1,2647,24,0,67,16.79104478,13.0,12.50854909,0,67,6.686567164,3.5,9.517005917999999,0,54,5.619402985,2.0,8.523711244,0,67,16.15671642,13.0,12.02041452,-47,67,1.0671641790000002,-1.0,13.72338551,4,4,0,4,4,8,97,16,0,24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
456478,0,3946,24,0,841,95.640625,67.5,118.8003008,0,328,32.53125,10.0,55.67146058,0,730,42.25,7.0,97.97974918,0,760,90.765625,66.0,109.528641,-619,328,-9.71875,-4.5,103.4910124,54,11,43,53,-32,30,360,14,0,24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
11384,0,226,2,0,48,14.86127168,13.0,9.263225359,0,48,5.658959538,3.0,7.491374081,0,35,5.317919075,2.0,7.176355867000001,0,48,14.20231214,12.0,9.064929268,-29,48,0.34104046200000004,0.0,11.1045683,34,13,21,34,-8,25,185,7,0,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2027759,0,30065,8,0,1475,221.6666667,98.0,288.8433969,0,889,104.6904762,30.0,179.9766503,0,1292,79.61904762,4.0,209.9383075,0,1361,209.2142857,93.0,270.9500512,-1109,889,25.07142857,0.0,272.6181171,680,680,0,680,680,23,699,547,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,55
25723,0,3586,2,0,56,23.078125,21.5,12.21206459,0,55,8.4375,4.0,10.68030947,0,46,7.125,3.0,9.550032722000001,0,55,21.859375,21.0,11.26831914,-36,55,1.3125,-2.0,16.24122359,29,29,0,29,29,11,38,12,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7
94905,0,5573,18,0,256,18.80128205,12.0,24.306383,0,51,6.083333333,2.0,8.996408353,0,48,6.121794872000001,1.0,9.651187617,0,246,17.87820513,12.0,23.13598123,-39,51,-0.038461538,-1.0,13.84894915,12,12,0,12,12,3,28,2,0,24,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2
21292,40768,525,32,0,20,3.054054054,2.0,4.006386428,0,9,1.121621622,0.0,1.999680398,0,12,1.067567568,0.0,2.418012815,0,18,2.7162162160000003,1.5,3.588722088,-9,9,0.054054054,0.0,3.01299838,0,0,0,0,0,47,118,1,0,24,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
672411,1,14221,9,0,444,30.04680851,13.0,54.81840369,0,444,10.82553191,2.0,35.06479393,0,368,11.42978723,2.0,31.32911035,0,444,29.1106383,13.0,53.91881697,-353,444,-0.604255319,-1.0,47.38552592,22,1,16,21,-15,49,209,12,0,24,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
313452,1,86759,8,0,1263,206.7913043,135.0,235.5974642,0,1263,89.63478261,36.0,157.28817809999995,0,942,80.14782609,18.0,153.9561905,0,1263,196.026087,126.0,220.5809113,-793,1263,9.486956522,-7.0,210.2725505,517,45,472,486,-427,44,167,36,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3
5416,24787,314,54,0,5,0.892857143,0.0,1.47210456,0,5,0.535714286,0.0,1.209549587,0,4,0.28571428600000004,0.0,0.839095723,0,5,0.7857142859999999,0.0,1.448081067,-4,5,0.25,0.0,1.572645633,0,0,0,0,0,62,198,1,0,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1490561,0,150433,38,0,1446,97.78,56.0,202.5858129,0,1446,59.48,16.0,203.1897871,0,237,25.52,0.5,44.16298903,0,1446,94.46,49.5,202.2048674,-222,1446,33.96,0.0,212.9819673,9,9,0,9,9,8,2,176,0,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
888531,1,4469,47,0,258,93.04411765,88.0,41.82541931,0,116,32.83823529,10.0,38.8986656,0,166,32.0,10.0,41.86568158,0,250,91.82352941,86.5,40.61184309,-127,116,0.8382352940000001,-5.5,64.02747808,75,1,10,74,-9,55,628,282,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1128745,0,52663,9,0,614,48.87401575,20.0,94.54865782,0,245,18.37007874,3.0,38.41112108,0,500,24.84251969,5.0,70.10705258,0,576,46.98425197,20.0,88.62394979,-439,245,-6.472440945,-4.0,63.27428441,53,1,7,51,-6,61,69,25,0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22042113,0,1207173,9,0,265,64.56,49.0,48.68681957,0,265,25.48,6.0,45.89781694,0,146,26.0,9.5,37.07344063,0,265,62.56,48.0,47.89912734,-138,265,-0.52,-4.0,64.96498749,33,1,19,30,-18,51,157,29,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
4233,0,1005,18,0,44,6.013953487999999,4.0,7.095677734,0,27,2.320930233,1.0,4.109464863,0,23,2.111627907,0.0,3.723789599,0,43,5.674418605,3.0,6.623850247999999,-15,27,0.209302326,0.0,5.079636224,1,1,0,1,1,23,14,4,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
313452,1,86759,8,0,1263,206.7913043,135.0,235.5974642,0,1263,89.63478261,36.0,157.28817809999995,0,942,80.14782609,18.0,153.9561905,0,1263,196.026087,126.0,220.5809113,-793,1263,9.486956522,-7.0,210.2725505,176,11,117,165,-106,50,72,1910,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
204478,0,3661,92,0,368,51.68852459,13.0,79.07654333,0,368,27.6557377,3.0,64.50946944,0,111,11.44262295,1.0,24.27744321,0,368,48.45901639,12.0,74.3462378,-92,368,16.21311475,-1.0,71.02530483,168,168,0,168,168,20,106,6,0,24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13
6074,20,225,6,0,18,3.675324675,2.0,4.304758944,0,18,1.649350649,0.0,3.1654229060000003,0,10,1.337662338,0.0,2.265554544,0,18,3.415584416,2.0,4.010863978,-6,18,0.311688312,0.0,3.647663334,10,0,2,8,-2,63,102,2,0,24,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
410245,0,27432,24,0,486,78.68,62.5,89.12203768,0,246,38.38,13.5,53.69949348,0,379,32.36,4.0,62.79769423,0,476,75.5,59.0,87.61558081,-272,246,6.02,-2.5,73.29924693,26,26,0,26,26,15,2,36,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
309914,13,5432,26,0,375,8.594262295,4.0,25.3691461,0,78,3.053278689,1.0,8.220403289,0,61,2.37295082,1.0,5.210747671,0,335,7.893442622999999,4.0,22.93855205,-52,78,0.6803278690000001,0.0,9.680355631,4,3,1,4,2,25,346,1,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
165002,0,25302,36,0,605,64.89592760000001,32.0,88.30337993,0,281,27.15384615,9.0,48.40023415,0,465,24.7918552,4.0,54.63413587,0,550,60.20361991,30.0,80.59686388,-325,281,2.36199095,-1.0,63.2186839,32,32,0,32,32,22,248,146,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
590707,0,25344,79,0,213,34.48101266,24.0,35.06913994,0,124,15.82278481,5.0,24.91644746,0,197,12.79746835,2.0,27.87284861,0,201,32.78481013,23.0,33.78400149,-181,124,3.025316456,1.0,38.42993779,19,19,0,19,19,12,73,184,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8
81756,0,2947,36,0,182,20.43169399,12.0,26.89068096,0,151,7.617486339,2.0,15.06764783,0,158,8.524590164,2.0,18.40314171,0,179,18.98907104,12.0,25.69748113,-134,151,-0.907103825,-1.0,22.91769793,4,0,0,4,0,72,0,1,0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
92347,0,4867,24,0,194,24.82894737,16.0,32.51533572,0,194,11.10526316,4.0,23.71407474,0,153,9.039473683999999,2.0,21.13642453,0,194,23.89473684,16.0,30.64507299,-130,194,2.065789474,-1.0,32.07078336,0,0,0,0,0,0,84,17,0,24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,39
867486,0,21963,4,0,417,30.93406593,15.5,52.13123807,0,417,13.34615385,3.0,38.90924862,0,116,9.82967033,1.0,18.63998417,0,417,28.95604396,14.5,48.93602284,-82,417,3.516483516,0.0,43.31810845,66,19,47,65,-28,29,0,95,0,24,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3
5586080,0,74450,9,3,22,9.133333333,6.0,6.162971866,0,18,4.333333333,3.0,4.728166194,0,11,3.133333333,3.0,3.008137113,2,19,7.6,6.0,5.212804747,-4,18,1.2,-1.0,5.741080038,6,0,2,6,-2,55,157,31,0,24,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
