intercolumnar distance,upper margin,lower margin ,exploitation ,row number,modular ratio,interlinear spacing ,weight ,peak number,modular ratio/ interlinear spacing,Label
0.13029200000000002,-0.275537,0.274747,-0.574878,0.261718,0.273364,0.295677,-0.963063,-0.684271,0.206819,4
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.183409,0.220177,-1.018824,-0.341275,-0.167397,2
0.105604,-0.126364,0.388552,-0.425061,0.261718,-1.2630549999999998,0.446679,-0.028969,-0.123005,-1.238483,2
0.17966700000000002,-0.291239,0.228514,1.550427,0.17234000000000002,-0.972381,0.295677,-3.119358,-3.365878,-0.915008,4
-0.091897,0.2976,0.07914500000000001,0.196496,0.261718,-0.14188399999999998,0.182426,-0.419471,0.157628,-0.112148,2
-0.277055,0.030659,0.441898,0.131866,0.17234000000000002,0.605563,0.52218,-0.281252,-0.091823,0.37682,3
0.019197,-0.118513,0.345875,-1.086511,0.261718,-0.10036,0.031425,-0.6269239999999999,-0.590727,0.010091,2
-0.141273,-1.201976,0.6126050000000001,-0.518872,0.17234000000000002,-0.474083,0.597681,-0.68189,-1.2455379999999998,-0.619139,3
-3.498799,0.611647,0.064919,0.4551020000000001,-4.9222150000000005,-0.6401819999999999,0.975185,1.217986,-1.900349,-0.935634,4
-0.215336,0.28189699999999995,0.107596,0.73922,0.08296100000000001,0.605563,0.257927,0.051819,0.8748020000000001,0.54552,5
0.068573,-0.197025,0.032912000000000004,0.615571,0.08296100000000001,-0.349509,0.295677,0.966401,0.032902,-0.340147,4
-2.215039,-0.29909,0.352988,0.054853999999999986,-1.704602,0.647088,-3.441614,-2.2509650000000003,-1.307901,-0.824233,4
-0.437525,-0.471816,0.463236,-0.545248,0.261718,2.141982,-2.497853,-1.22787,-0.466001,-0.393576,5
-0.437525,-0.471816,0.463236,-0.545248,0.261718,3.969075,0.069175,-1.596258,-2.461615,3.70529,5
0.019197,-0.040001,0.288973,-0.042597,0.261718,-0.889332,-0.195078,0.124083,-0.154186,-0.595824,2
-0.017834,0.336855,0.235627,-0.5111439999999999,-0.81082,-0.972381,-2.573354,-0.4338770000000001,0.095265,-1.834597,7
0.105604,-0.149918,0.438342,0.934659,0.261718,0.480988,0.52218,0.7765770000000001,0.40708,0.275846,4
-0.215336,-0.20487600000000006,0.456124,-0.099826,0.17234000000000002,-1.096956,0.333428,0.377726,0.656532,-1.046758,5
-0.030178,0.022808,0.157386,-0.771451,0.261718,0.688613,0.220177,-0.762328,0.62535,0.645071,1
0.229043,0.109171,-0.06666799999999999,0.073324,0.261718,0.647088,0.333428,-0.091991,0.001721,0.516213,4
-0.22768,0.109171,0.413447,0.118917,0.17234000000000002,-0.972381,-0.38383,0.974633,0.344717,-0.570978,3
0.907954,-0.330495,0.132491,1.039033,0.887365,-0.930856,-0.610333,-0.150257,-0.216549,-0.39472,9
0.09326,0.054213,0.3743260000000001,0.378926,0.261718,-0.391033,-0.157328,1.373969,0.718895,-0.15423299999999998,1
0.13029200000000002,-0.126364,0.377883,0.755362,0.261718,-1.013906,-0.081827,-2.656261,-2.648704,-0.7610399999999999,4
-3.498799,0.211237,-3.210528,-0.4242260000000001,-4.9222150000000005,1.311485,0.484429,0.082728,0.18881,1.011426,4
0.229043,-0.016447999999999997,0.317424,-0.526838,0.261718,-0.723232,0.144676,-0.525712,0.064084,-0.613521,2
-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,0.688613,0.144676,-0.12026,0.18881,0.664443,2
0.17966700000000002,0.321153,0.242739,0.045844,0.17234000000000002,0.024215,0.55993,0.091174,-0.278912,-0.159308,4
0.15498,0.289748,0.207175,-0.0072980000000000015,0.17234000000000002,-1.22153,0.446679,0.595547,0.157628,-1.207285,7
-0.190648,-1.09206,0.402778,0.749425,0.17234000000000002,0.107265,0.52218,1.068118,0.251173,-0.040445,3
0.043885,-0.07925700000000001,0.061363,0.5650850000000001,0.261718,1.726734,0.371178,-0.5939180000000001,-0.185368,1.458298,4
0.006853,-0.181323,0.388552,0.301377,-0.095795,-0.889332,0.597681,0.345516,0.18881,-0.982239,4
0.241386,-0.11066199999999997,0.324537,-0.772226,0.261718,0.564038,0.52218,-1.690811,-0.621908,0.339413,2
0.080916,0.062064,0.203619,0.577021,0.261718,-0.474083,0.182426,1.449223,0.843621,-0.416335,1
0.080916,0.014957,0.064919,0.346104,0.17234000000000002,0.107265,-2.724356,0.404325,0.282354,-1.642655,4
0.266074,0.556689,-0.020434,0.176624,0.261718,-0.681707,0.484429,0.435856,0.219991,-0.745416,7
-3.498799,10.65331,-3.210528,0.06482,-4.9222150000000005,-0.474083,0.371178,2.080127,-1.151994,-0.496731,4
0.562327,-0.000745,-3.210528,-2.832246,0.261718,0.439463,0.295677,0.6947409999999999,0.251173,0.349515,4
-0.252367,0.28189699999999995,0.146717,-0.082938,0.261718,0.356414,0.106925,-0.291154,0.251173,0.391768,5
0.142636,-0.330495,0.299642,0.418282,0.17234000000000002,-0.681707,0.295677,0.976866,0.375899,-0.654918,4
0.105604,-0.251983,0.466793,0.287084,0.261718,-0.557133,0.446679,0.379551,-0.029461,-0.616885,4
0.994361,-0.008597,-0.148465,0.8268840000000001,0.261718,0.190314,0.408929,1.004786,-0.029461,0.07379,4
-0.042522,-0.416858,0.569929,-2.224653,0.08296100000000001,2.9309540000000003,0.408929,-1.058451,-1.339082,2.522718,3
11.819916,0.203385,0.395665,-2.941364,-0.9001979999999999,-1.470679,0.333428,0.169768,0.438262,-1.375032,1
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.889332,-0.006326,0.016288999999999998,0.095265,-0.689782,2
-0.215336,-0.102811,0.360101,0.941284,0.17234000000000002,0.854712,-0.912336,0.961023,0.999528,1.537621,5
0.31545,-0.236281,0.37077,0.812174,0.261718,0.024215,-0.044076,0.758404,0.064084,0.16034600000000002,4
-0.116585,0.28189699999999995,0.17516800000000002,-0.15249,0.261718,0.231839,0.144676,-0.776423,0.344717,0.261513,5
0.229043,-1.044953,0.349432,0.8424299999999999,0.261718,-0.10036,-0.610333,-2.100127,-2.3368900000000004,0.400846,4
0.229043,0.242641,0.089814,0.12023,0.261718,-0.14188399999999998,0.333428,0.8627229999999999,-0.154186,-0.19311,4
0.57467,-0.134216,0.160942,1.252465,0.976743,0.273364,-1.2143389999999998,0.7340180000000001,1.342524,1.1882629999999998,9
-0.400494,-0.16562000000000002,0.392108,0.485626,0.261718,-0.266459,0.333428,-0.150063,0.40708,-0.298918,5
-0.042522,0.140576,0.089814,0.07231,0.261718,1.145386,0.257927,-0.44506,-0.310094,1.0068700000000002,4
0.080916,0.438921,0.14315999999999998,-0.523288,0.261718,-1.180006,0.144676,-0.8724129999999999,-0.621908,-1.0345950000000002,7
0.15498,-0.377602,0.349432,0.70613,-0.006417,-0.349509,-0.459331,-0.168293,-0.154186,0.044616,4
-0.215336,0.250492,0.4739060000000001,1.1870889999999998,0.17234000000000002,0.107265,0.52218,0.857714,1.934972,-0.02939,6
-0.091897,-0.142067,0.324537,0.6582100000000001,0.17234000000000002,-0.14188399999999998,0.899684,-0.902021,-0.996086,-0.479022,2
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.266459,0.144676,1.413033,0.7500760000000001,-0.193062,5
0.13029200000000002,-0.024299,0.246296,0.121006,0.08296100000000001,0.688613,-2.611104,-0.22986,0.032902,-1.103924,4
0.09326,-0.055704,0.068476,0.305076,0.261718,-0.474083,-2.573354,0.729941,0.001721,-2.123282,4
0.661077,-0.20487600000000006,-3.075385,0.471036,1.066121,-0.14188399999999998,-0.232828,1.1317620000000002,2.028517,0.131751,9
-0.338774,-0.22843,0.584154,2.123586,0.261718,-0.10036,-0.836835,2.571473,2.496239,0.567098,6
-0.141273,-0.024299,0.562816,-1.881367,0.08296100000000001,-1.429155,0.144676,0.8899239999999999,0.157628,-1.2517200000000002,8
0.068573,0.007106,0.288973,0.592954,0.261718,-0.6401819999999999,-0.081827,0.4647270000000001,0.531806,-0.412237,1
0.340137,0.399665,0.207175,-0.724993,0.261718,-1.013906,0.069175,0.281775,0.500624,-0.8357209999999999,4
0.080916,0.014957,0.064919,0.346104,0.17234000000000002,-0.14188399999999998,0.484429,1.0282,0.500624,-0.262319,4
0.710453,-0.102811,0.157386,1.199979,0.976743,-1.22153,-0.8745850000000001,0.495461,1.280161,-0.540177,9
-0.573307,0.376111,0.057807,0.047395,0.261718,-1.055431,-0.232828,0.049295,0.7500760000000001,-0.732783,7
0.019197,0.619498,0.032912000000000004,-0.18385,0.261718,0.356414,0.408929,-1.09534,-0.466001,0.210821,7
-0.042522,0.140576,0.089814,0.07231,0.261718,3.138578,-0.006326,-2.775977,-2.399252,2.990734,4
0.142636,-0.244132,-3.206971,0.165524,0.887365,-2.342701,-1.856096,-2.842397,-3.365878,-1.153482,9
-0.042522,-0.189174,0.33165,-0.664392,0.261718,0.107265,1.050686,-0.731262,0.126447,-0.341316,1
-0.672058,-0.613138,0.360101,0.373406,0.17234000000000002,0.8962370000000001,0.55993,-1.466913,-0.091823,0.60682,5
0.352481,-0.448263,0.196506,-0.5280020000000001,0.976743,-0.598658,-1.516343,0.347671,2.059698,0.5019279999999999,9
-0.8819040000000001,-1.947839,0.217845,2.046336,0.17234000000000002,1.892833,0.597681,1.329955,1.436069,1.4789,6
-0.289399,0.093469,0.402778,-0.087353,-1.436467,-0.30798400000000004,0.295677,0.284047,0.656532,-0.324042,5
0.056229,0.054213,0.392108,-0.028960000000000007,0.261718,-0.8062819999999999,0.408929,0.555086,0.656532,-0.8295610000000001,1
-0.091897,-0.142067,0.324537,0.6582100000000001,0.17234000000000002,0.397939,0.106925,-0.290222,-0.684271,0.4186760000000001,2
0.352481,-0.448263,0.196506,-0.5280020000000001,0.976743,-1.470679,-0.836835,0.018735,1.155435,-0.8074279999999999,9
-0.042522,0.2976,0.07914500000000001,1.500568,0.351096,-0.391033,-2.422353,0.427468,-0.341275,1.993762,2
0.25373,-0.197025,0.260522,0.326888,0.261718,0.14879,-0.044076,0.514877,-0.029461,0.28684,2
0.142636,0.43107,0.032912000000000004,-0.486796,0.261718,0.439463,1.2016870000000002,-0.588676,0.18881,-0.1375,7
0.204355,0.360409,0.139604,0.299019,-0.095795,-2.259651,0.182426,-0.072226,2.808053,-2.028998,4
0.994361,-0.008597,-0.148465,0.8268840000000001,0.261718,0.564038,0.899684,0.455174,-0.154186,0.131522,4
0.204355,-0.354049,0.32098000000000004,0.410166,-0.989576,-2.093552,0.484429,-1.032027,0.718895,-2.00091,4
-0.091897,-0.142067,0.324537,0.6582100000000001,0.17234000000000002,-0.764757,0.333428,0.963178,0.18881,-0.7452840000000001,2
0.09326,0.329004,0.271191,-0.8135220000000001,0.17234000000000002,1.186911,0.861934,-0.386717,-0.029461,0.676426,4
-0.00549,0.611647,0.022242,1.0121790000000002,0.261718,-0.05883500000000001,0.899684,0.987622,0.126447,-0.408114,4
0.364825,-0.047852,-0.038216,0.327813,0.261718,1.103861,0.55993,-0.157751,-0.029461,0.7874899999999999,4
-0.215336,-1.296191,0.491688,1.050073,0.6192300000000001,0.605563,-1.2143389999999998,0.5137109999999999,2.246787,1.536765,6
0.15498,0.289748,0.207175,-0.0072980000000000015,0.17234000000000002,0.190314,0.257927,-1.015912,-0.372457,0.141673,7
-0.351118,-0.244132,0.594823,1.592678,0.797987,-0.474083,-1.063338,1.349525,2.558602,0.387103,6
-0.06721,0.462474,0.10404,0.463129,0.261718,0.605563,0.106925,-0.38361,0.001721,0.617404,2
0.080916,-0.063555,0.349432,0.968645,-1.347089,0.522513,0.371178,0.423857,-0.43482,0.376941,2
0.142636,0.486028,0.025799,0.5454220000000001,0.17234000000000002,1.186911,1.352689,-3.3296650000000003,-2.492797,0.404161,4
0.47592,-0.28338800000000003,0.107596,0.080127,0.976743,-1.180006,-1.138838,0.331925,1.623157,-0.361376,9
0.105604,0.556689,-0.031104000000000007,0.619301,0.17234000000000002,-0.474083,0.484429,0.548271,0.344717,-0.558706,4
0.192011,0.085618,0.278304,-1.347355,0.261718,-0.889332,0.182426,0.8873610000000001,-0.029461,-0.771021,2
0.13029200000000002,-0.071406,0.214288,0.915742,0.261718,0.14879,0.182426,0.695284,0.126447,0.157175,4
0.241386,-0.157769,0.338762,-1.203923,0.261718,0.937762,0.295677,-0.501889,-0.497183,0.808587,4
0.105604,0.289748,0.171611,-0.220044,0.261718,-0.183409,0.55993,0.202812,-0.341275,-0.345933,4
-0.042522,-0.322644,0.310311,0.287293,0.261718,-0.183409,0.069175,0.405199,0.126447,-0.067689,2
0.340137,0.399665,0.207175,-0.724993,0.261718,-0.349509,0.484429,0.328858,0.718895,-0.453501,4
-0.301743,-0.055704,0.210732,-0.147477,0.261718,1.26996,0.220177,-1.154674,0.219991,1.146878,5
0.241386,-0.322644,0.310311,0.49055,0.261718,0.190314,0.031425,0.06476900000000001,-0.278912,0.290891,4
0.006853,0.164129,0.125378,0.5845100000000001,0.261718,-0.847807,0.333428,0.370387,-0.185368,-0.815637,4
1.21655,0.156278,-0.013322,0.353593,0.17234000000000002,1.768258,0.597681,-0.451661,-0.933723,1.34164,4
0.290762,-0.181323,0.441898,-1.339925,0.261718,-7.4502570000000015,-11.935457,-0.62807,-2.243345,-6.719324,2
-0.030178,0.572391,5.083004,-0.109553,-1.257711,0.730137,0.257927,0.686411,0.62535,0.614692,7
-0.202992,0.36826,0.388552,0.915832,0.17234000000000002,0.771662,0.748682,0.452068,0.656532,0.390647,3
-0.116585,-0.07925700000000001,0.381439,1.540879,0.17234000000000002,1.020811,0.031425,1.204706,1.311343,1.0302559999999998,6
-0.573307,0.376111,0.057807,0.047395,0.261718,0.107265,1.352689,0.222189,0.687713,-0.486279,7
-0.116585,-0.6523939999999999,0.5059130000000001,-1.24874,0.261718,0.14879,0.106925,-1.221949,-0.43482,0.19844,5
-0.215336,0.360409,0.096927,0.286189,0.17234000000000002,0.14879,0.408929,-0.288125,0.126447,0.026595,2
0.13029200000000002,-0.456114,0.292529,0.202672,0.261718,1.685209,0.220177,-0.674473,-0.310094,1.519007,4
0.056229,-0.291239,0.239183,0.767954,0.17234000000000002,1.26996,0.484429,-0.292242,-0.278912,0.97379,4
-0.289399,0.8314799999999999,0.157386,0.987562,0.529852,0.231839,-2.19585,-1.744378,-1.2767190000000002,1.919395,0
0.117948,-0.212727,0.23207,0.807221,-1.078955,1.186911,0.333428,0.384716,-0.341275,0.994465,4
0.31545,0.540986,0.029355000000000006,-0.395163,0.261718,-1.013906,0.295677,0.788265,0.656532,-0.93913,7
-0.042522,0.140576,0.089814,0.07231,0.261718,0.730137,-0.459331,-2.505986,-1.370264,1.1320370000000002,4
-0.042522,-0.236281,-3.210528,-0.27205100000000004,0.261718,2.225032,0.182426,-0.6478729999999999,0.032902,2.03176,4
0.17966700000000002,-0.173471,0.121822,-1.139205,0.17234000000000002,-0.8062819999999999,0.220177,-1.102097,-0.590727,-0.724585,4
-0.215336,0.250492,0.4739060000000001,1.1870889999999998,0.17234000000000002,1.394535,0.52218,0.327537,1.966154,1.061045,6
-0.042522,0.7529680000000001,-0.109344,1.041241,-1.347089,1.9758830000000005,0.106925,-0.567707,-1.089631,1.855574,2
-3.498799,0.164129,0.715741,-0.378514,-4.9222150000000005,-1.5952540000000002,0.673182,-0.11859,-2.804611,-1.630769,5
0.13029200000000002,-0.275537,0.274747,-0.574878,0.261718,-0.515608,-2.799857,-0.313502,-0.372457,-1.979717,4
0.266074,0.415367,0.089814,-0.68501,0.261718,-0.723232,-0.270579,-1.016184,0.001721,-0.400604,7
0.080916,0.313302,0.07914500000000001,0.5889850000000001,0.261718,-0.30798400000000004,0.106925,0.7097100000000001,-0.029461,-0.220633,2
-0.289399,0.8314799999999999,0.157386,0.987562,0.529852,0.024215,-1.440842,-0.358856,0.157628,1.066723,0
0.15498,-0.275537,0.417003,0.813815,0.261718,-0.183409,0.295677,1.111066,0.4694430000000001,-0.19651,4
-0.32643,-0.07925700000000001,0.239183,0.5669350000000001,0.261718,0.439463,0.257927,0.33771100000000004,0.687713,0.373228,5
0.080916,-0.071406,0.160942,1.225521,0.17234000000000002,0.480988,-0.044076,0.822902,0.500624,0.587508,4
0.031541,0.171981,0.253409,-0.862994,0.17234000000000002,-1.30458,0.069175,-0.001437,0.219991,-1.0847440000000002,1
0.056229,-0.09496,0.228514,-0.658066,0.17234000000000002,2.349606,0.899684,-1.37865,-1.744441,1.648359,2
0.006853,-0.668096,0.477462,1.62168,0.17234000000000002,2.141982,0.144676,-0.24813,-0.684271,1.989989,4
-2.215039,-0.29909,0.352988,0.054853999999999986,-1.704602,0.06573999999999999,0.182426,-0.415588,-0.247731,0.074478,4
0.698109,-0.306942,-0.03466,0.06264199999999999,0.976743,-0.30798400000000004,-1.063338,-0.5421560000000001,1.280161,0.493466,9
0.080916,0.164129,0.19295,0.8190069999999999,0.261718,0.564038,0.673182,0.445894,-0.278912,0.247372,4
0.167323,0.226939,0.239183,-0.094813,0.17234000000000002,-0.224934,0.52218,0.55594,0.001721,-0.363196,4
0.266074,0.211237,0.114709,0.937882,0.261718,2.266557,0.484429,-0.478979,-0.87136,1.863001,4
0.105604,0.289748,0.171611,-0.220044,0.261718,-0.14188399999999998,0.220177,-0.196465,-0.123005,-0.1304,4
0.327793,0.336855,-0.020434,1.086893,0.261718,-0.01731,0.333428,0.650007,0.251173,-0.077972,4
0.080916,0.10132,0.10404,0.14049,0.261718,0.688613,1.126187,-0.313929,-0.403638,0.125447,4
0.809204,-0.291239,0.036468,-0.399281,0.976743,-0.474083,1.352689,-2.361031,-0.123005,-0.965736,9
0.192011,-0.259834,0.402778,-0.06592999999999999,0.261718,-0.10036,0.295677,-0.616013,-0.466001,-0.120888,4
-0.32643,-0.157769,0.424116,1.924954,0.17234000000000002,1.809783,0.975185,0.820436,1.560794,1.208768,6
-0.153617,-0.354049,0.37077,-0.513262,0.261718,-0.972381,-0.157328,0.157186,0.344717,-0.691759,2
0.13029200000000002,0.007106,0.239183,0.7661939999999999,0.261718,-0.598658,0.257927,0.821427,0.032902,-0.553559,4
0.364825,0.36826,0.19295,-0.4204060000000001,0.261718,-0.889332,0.484429,-0.078652,0.032902,-0.904146,1
-0.042522,0.10132,0.288973,0.7221529999999999,0.261718,-0.266459,-0.044076,0.254962,-0.43482,-0.08269800000000001,4
-0.116585,-0.338346,0.584154,1.143884,0.797987,1.0623360000000002,-0.8745850000000001,-0.149305,0.032902,1.7681630000000002,0
0.117948,0.6273489999999999,0.075589,0.831628,0.261718,0.439463,0.446679,0.582054,0.251173,0.263827,4
0.105604,-0.377602,0.260522,0.107578,0.261718,-0.6401819999999999,-0.195078,0.201764,-0.060642,-0.360532,2
0.17966700000000002,-0.047852,0.274747,-0.605223,0.261718,-0.723232,0.371178,-0.088729,0.032902,-0.7239220000000001,2
0.142636,-0.369751,0.413447,0.301347,0.17234000000000002,-0.6401819999999999,-0.081827,1.006552,0.219991,-0.413274,2
0.167323,0.313302,0.16805499999999998,-0.383198,0.261718,0.314889,0.824183,0.07438,0.064084,-0.044133,4
0.266074,0.109171,0.207175,-0.8491790000000001,0.261718,1.851308,0.824183,-1.187195,-1.120812,1.288284,2
0.759828,-0.134216,0.114709,-0.542563,0.797987,-0.847807,-1.2143389999999998,-0.72006,1.779065,0.047667,9
0.043885,0.407516,0.047137,0.460921,0.261718,-0.557133,0.220177,0.5644640000000001,-0.060642,-0.503735,2
-0.215336,-0.11066199999999997,0.68729,2.04189,0.708609,0.107265,-1.176589,1.572569,0.656532,1.083238,0
0.080916,-0.142067,0.171611,-0.470713,0.261718,0.605563,0.748682,-0.112144,0.18881,0.241079,2
0.105604,0.10132,0.246296,0.08707999999999999,0.261718,0.356414,0.144676,1.043364,0.251173,0.362547,4
-0.486901,-0.03215,0.196506,-0.633748,0.261718,-0.10036,0.182426,0.134917,0.937165,-0.045604,1
0.15498,-0.330495,0.299642,-0.333637,0.08296100000000001,-0.474083,-0.157328,-0.680647,-0.87136,-0.181103,2
0.068573,-0.197025,0.032912000000000004,0.615571,0.08296100000000001,0.273364,0.220177,0.602324,0.095265,0.254147,4
0.809204,-0.09496,0.118265,0.987502,0.976743,-1.968978,-0.610333,-1.93296,-1.183175,-1.415067,9
-0.178304,-0.338346,0.45968,1.40246,0.797987,0.06573999999999999,-0.42158,0.749997,1.093072,0.445474,0
0.562327,-0.29909,0.068476,-0.58926,0.976743,1.311485,-1.403091,-2.083585,-0.902542,2.433136,9
0.204355,-0.354049,0.32098000000000004,0.410166,-0.989576,-0.01731,0.144676,0.531263,-0.154186,0.027052,4
0.809204,-0.16562000000000002,0.025799,0.7121270000000001,0.887365,-1.470679,-1.742845,0.915145,2.1844240000000004,-0.275508,9
0.068573,-0.20487600000000006,0.424116,1.412158,0.261718,1.0623360000000002,0.6354310000000001,0.455621,0.4694430000000001,0.704804,4
0.043885,0.69801,0.022242,0.912997,0.261718,-0.432558,0.408929,0.889652,-0.154186,-0.486219,2
0.63639,-0.063555,0.132491,-0.6317189999999999,0.976743,0.190314,-0.38383,-0.926291,0.095265,0.52763,9
-0.116585,-0.338346,0.584154,1.143884,0.797987,-0.349509,-1.403091,1.100873,1.436069,0.668446,0
0.47592,-0.4325600000000001,0.114709,-0.8709600000000001,0.976743,-1.013906,-1.403091,0.5170899999999999,1.24898,-0.011741,9
0.019197,-0.118513,0.345875,-1.086511,0.261718,-0.349509,-0.006326,0.228208,-0.185368,-0.190084,2
-0.00549,0.611647,0.022242,1.0121790000000002,0.261718,0.730137,0.484429,1.818155,0.251173,0.505473,4
-0.32643,-0.6523939999999999,0.384996,-1.694222,-0.185173,-0.723232,0.220177,-2.269914,-1.588534,-0.653001,5
-0.314087,-0.063555,0.42056,0.003921,0.17234000000000002,-1.096956,0.106925,0.4376229999999999,0.40708,-0.9325,3
-0.054866,0.580242,0.032912000000000004,-0.016668000000000002,0.261718,-0.266459,-0.081827,-0.896468,-1.089631,-0.066134,4
-0.128929,0.06991499999999999,0.313868,0.5105109999999999,0.08296100000000001,0.771662,-0.044076,-0.111853,0.282354,0.909175,1
0.907954,-0.330495,0.132491,1.039033,0.887365,-1.968978,-0.42158,-3.634604,-3.646511,-1.492557,9
0.377169,0.022808,0.139604,1.070691,0.976743,-1.22153,-0.459331,-2.516063,-1.619716,-0.77107,9
-0.104241,-1.037102,0.388552,-1.099311,0.17234000000000002,-0.349509,0.673182,-1.194301,0.656532,-0.532354,6
0.7721720000000001,0.030659,0.075589,0.371824,0.976743,-1.636779,-1.176589,0.185727,0.8748020000000001,-0.786464,9
0.142636,0.470326,-2.958023,-0.379737,0.261718,1.35301,0.144676,-0.203513,0.157628,1.279062,4
0.377169,0.164129,0.139604,-0.241825,0.17234000000000002,0.107265,-0.006326,-1.11959,-0.372457,0.223816,4
-0.091897,-0.189174,0.345875,0.235912,0.261718,0.231839,0.182426,0.035646,0.531806,0.229832,4
-0.32643,-0.157769,0.424116,1.924954,0.17234000000000002,1.394535,0.748682,1.200104,2.059698,0.927752,6
-0.00549,-0.28338800000000003,0.214288,-2.421913,0.17234000000000002,0.730137,0.55993,-1.336421,-0.466001,0.471767,4
0.080916,0.588093,0.01513,0.00225,0.261718,-0.515608,0.55993,0.427934,-0.216549,-0.636872,2
-0.16596,-0.173471,-2.908234,-1.6700240000000002,0.351096,-0.14188399999999998,0.597681,1.618021,0.7500760000000001,-0.328658,2
0.043885,-0.157769,0.228514,-0.211361,0.261718,2.183507,0.371178,-1.6689490000000002,-1.089631,1.864556,2
-0.338774,-0.291239,0.520139,1.054429,0.261718,1.186911,0.7864329999999999,-0.16476,0.438262,0.717751,5
8.314263,-0.087108,0.527252,0.6596420000000001,-3.134652,0.356414,0.031425,0.5845779999999999,0.064084,0.451309,5
0.377169,0.164129,0.139604,-0.241825,0.17234000000000002,-0.515608,-0.044076,-0.333286,-0.559546,-0.333999,4
0.056229,0.28189699999999995,-0.091562,-0.919149,-0.185173,0.024215,0.333428,2.0113,0.812439,-0.03649,2
-0.153617,-0.087108,0.299642,0.689629,0.261718,-0.30798400000000004,0.295677,1.120229,0.251173,-0.318568,2
-3.054421,-0.354049,0.26407800000000003,-1.957305,-1.078955,-3.4638720000000003,-8.990925,-1.048064,-2.461615,-5.830644,4
0.290762,-0.181323,0.441898,-1.339925,0.261718,-0.681707,0.295677,-0.621682,0.375899,-0.655473,2
-0.338774,-0.09496,0.527252,1.857252,-1.257711,0.356414,-1.554093,0.974905,2.1844240000000004,1.509592,6
-0.215336,0.10132,0.235627,-0.280585,0.261718,-1.719828,2.636203,-2.546254,-2.77343,-2.011964,5
-0.314087,0.540986,-0.041773000000000005,0.8825620000000001,0.261718,0.397939,0.257927,0.553707,0.157628,0.339328,2
-0.22768,0.289748,0.132491,-0.234783,0.261718,-1.013906,0.031425,0.310238,0.843621,-0.813154,5
-0.338774,-0.314793,0.449011,1.243006,0.797987,-0.10036,-0.912336,0.941375,2.402694,0.71006,6
-0.042522,-0.11066199999999997,0.40989,1.097277,0.261718,1.186911,0.484429,0.41512,0.31353600000000004,0.903906,4
0.204355,-0.354049,0.32098000000000004,0.410166,-0.989576,-0.515608,0.333428,1.091766,0.001721,-0.517827,4
-0.104241,-0.07925700000000001,0.552147,1.388496,0.6192300000000001,-0.391033,-0.912336,1.03121,1.560794,0.301487,0
-0.042522,0.2976,0.07914500000000001,1.500568,0.351096,0.633246,0.748682,1.183155,0.500624,0.264707,2
0.080916,0.438921,0.14315999999999998,-0.523288,0.261718,-0.930856,0.295677,-0.308046,0.126447,-0.8732489999999999,7
0.31545,-0.047852,0.14315999999999998,-0.574788,0.261718,0.273364,-0.232828,0.039432,-0.123005,0.521759,4
-0.22768,0.446772,0.534365,0.177429,0.17234000000000002,-0.6401819999999999,0.144676,-0.304318,-0.43482,-0.533644,5
0.364825,-0.189174,0.5023569999999999,0.22329,-1.168333,-4.003695,-2.875357,0.827095,-1.775623,-4.341402,2
0.352481,-0.259834,0.463236,-1.127687,-1.078955,-0.349509,0.031425,-0.683287,-1.089631,-0.214617,2
0.056229,-0.09496,0.228514,-0.658066,0.17234000000000002,-0.474083,0.144676,0.514877,0.001721,-0.389826,2
-0.252367,-0.11066199999999997,0.452567,0.8883209999999999,0.17234000000000002,0.647088,0.257927,0.445777,-0.278912,0.576875,3
-3.498799,-0.03215,-2.481465,-0.333876,-4.9222150000000005,2.183507,0.484429,-0.8329610000000001,-0.123005,1.800157,4
0.229043,-0.181323,0.23207,-0.893459,0.261718,-0.557133,0.333428,-1.275419,-0.123005,-0.559792,2
0.105604,0.203385,-0.023991,0.995678,0.261718,-0.01731,0.257927,0.937861,0.157628,-0.042409,4
-0.128929,0.705861,0.413447,2.004055,0.6192300000000001,2.017408,-1.403091,-0.08271,-0.029461,3.146715,0
0.809204,-0.291239,0.036468,-0.399281,0.976743,1.0623360000000002,-1.969347,-1.675647,-0.247731,2.661448,9
-0.104241,-0.07925700000000001,0.011573,0.220903,0.261718,-0.14188399999999998,0.899684,0.30418,0.18881,-0.479022,4
0.019197,-0.173471,0.306755,-0.081535,0.17234000000000002,-1.138481,0.031425,0.5044890000000001,-0.091823,-0.940794,2
-0.338774,-0.09496,0.527252,1.857252,-1.257711,2.432656,-0.723584,-0.620537,-1.557353,2.960258,6
0.15498,-0.471816,0.50947,1.205082,0.261718,0.356414,0.144676,1.119472,0.157628,0.359027,4
-0.26471100000000003,-0.275537,0.107596,0.827362,0.261718,0.564038,0.182426,0.614012,0.40708,0.528799,4
-0.054866,0.313302,0.05425,0.218427,0.261718,0.730137,0.220177,0.253506,0.282354,0.682779,4
-0.32643,-0.157769,0.424116,1.924954,0.17234000000000002,1.851308,-0.4970810000000001,1.301977,2.090879,2.203522,6
